DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-09-05 00:00:00;7;34;15;0;0;0;0;0
2020-09-05 00:15:00;22;28;14;0;0;0;0;0
2020-09-05 00:30:00;15;31;14;0;0;0;0;0
2020-09-05 00:45:00;14;38;13;0;0;0;0;0
2020-09-05 01:00:00;12;23;17;0;0;0;0;0
2020-09-05 01:15:00;8;29;10;0;0;0;0;0
2020-09-05 01:30:00;13;15;7;0;0;0;0;0
2020-09-05 01:45:00;6;17;7;0;0;0;0;0
2020-09-05 02:00:00;8;12;9;0;0;0;0;0
2020-09-05 02:15:00;5;12;7;0;0;0;0;0
2020-09-05 02:30:00;5;11;6;0;0;0;0;0
2020-09-05 02:45:00;12;10;5;0;0;0;0;0
2020-09-05 03:00:00;12;20;8;0;0;0;0;0
2020-09-05 03:15:00;6;12;10;0;0;0;0;0
2020-09-05 03:30:00;10;12;8;0;0;0;0;0
2020-09-05 03:45:00;5;8;5;0;0;0;0;0
2020-09-05 04:00:00;6;18;6;0;0;0;0;0
2020-09-05 04:15:00;6;11;6;0;0;0;0;0
2020-09-05 04:30:00;8;10;6;0;0;0;0;0
2020-09-05 04:45:00;4;12;3;0;0;0;0;0
2020-09-05 05:00:00;11;15;9;0;0;0;0;0
2020-09-05 05:15:00;13;16;15;0;0;0;0;0
2020-09-05 05:30:00;24;44;20;0;0;0;0;0
2020-09-05 05:45:00;72;46;18;0;0;0;0;0
2020-09-05 06:00:00;112;72;17;0;0;0;0;0
2020-09-05 06:15:00;58;54;10;0;0;0;0;0
2020-09-05 06:30:00;22;43;19;0;0;0;0;0
2020-09-05 06:45:00;26;45;19;0;0;0;0;0
2020-09-05 07:00:00;23;43;18;0;0;0;0;0
2020-09-05 07:15:00;20;47;13;0;0;0;0;0
2020-09-05 07:30:00;19;61;16;0;2;0;0;0
2020-09-05 07:45:00;25;58;23;0;0;0;0;0
2020-09-05 08:00:00;31;76;28;0;2;0;10;0
2020-09-05 08:15:00;37;72;31;0;15;0;0;0
2020-09-05 08:30:00;36;61;30;0;1;5;15;3
2020-09-05 08:45:00;42;97;25;0;7;0;1;1
