DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-09-25 00:00:00;5;2;0;1;1;1;0;3;3;0;0;0;0;0;0
2020-09-25 00:15:00;11;4;1;3;3;0;0;2;1;0;0;0;0;0;0
2020-09-25 00:30:00;3;3;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-09-25 00:45:00;4;1;0;0;1;3;0;0;0;0;0;0;0;0;0
2020-09-25 01:00:00;2;2;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-09-25 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-25 01:30:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-09-25 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-25 02:00:00;4;3;0;3;3;1;0;1;1;0;0;0;0;0;0
2020-09-25 02:15:00;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-09-25 02:30:00;5;4;0;1;1;1;0;1;2;0;0;0;0;0;0
2020-09-25 02:45:00;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-25 03:00:00;2;1;0;1;1;1;0;2;1;0;0;0;0;0;0
2020-09-25 03:15:00;2;1;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-09-25 03:30:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-09-25 03:45:00;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-09-25 04:00:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-09-25 04:15:00;3;0;0;0;0;2;0;2;2;0;0;0;0;0;0
2020-09-25 04:30:00;2;0;0;0;0;1;0;2;2;0;0;0;0;0;0
2020-09-25 04:45:00;2;2;0;0;0;7;0;2;3;0;0;0;0;0;0
2020-09-25 05:00:00;7;12;0;10;9;10;0;6;5;0;0;0;0;0;0
2020-09-25 05:15:00;28;14;1;13;12;20;0;9;10;0;0;0;0;0;0
2020-09-25 05:30:00;28;15;0;13;13;21;0;9;8;0;0;0;0;0;0
2020-09-25 05:45:00;39;15;0;11;12;19;0;10;9;0;0;0;0;0;0
2020-09-25 06:00:00;46;22;0;22;21;27;0;9;10;0;0;0;0;0;0
2020-09-25 06:15:00;39;20;0;17;17;22;0;9;9;0;0;0;0;0;0
2020-09-25 06:30:00;45;34;1;25;26;34;0;21;18;0;0;0;0;0;0
2020-09-25 06:45:00;35;27;1;18;23;16;0;10;10;0;0;0;0;0;0
2020-09-25 07:00:00;50;43;1;42;33;34;0;15;17;0;0;0;0;0;0
2020-09-25 07:15:00;56;40;2;39;28;52;0;25;21;0;0;2;5;0;0
2020-09-25 07:30:00;9;7;0;5;4;6;0;6;4;1;0;0;0;0;0
2020-09-25 07:45:00;
2020-09-25 08:00:00;
2020-09-25 08:15:00;
2020-09-25 08:30:00;
2020-09-25 08:45:00;
2020-09-25 09:00:00;
2020-09-25 09:15:00;42;28;0;27;24;19;0;19;18;0;0;0;0;0;0
2020-09-25 09:30:00;38;35;0;33;28;18;0;24;24;1;0;0;0;0;0
2020-09-25 09:45:00;51;44;1;42;37;17;0;15;16;0;0;0;0;0;0
2020-09-25 10:00:00;49;34;0;30;24;15;0;12;7;0;0;0;0;0;0
2020-09-25 10:15:00;43;37;1;32;29;20;0;16;16;0;0;0;0;0;0
2020-09-25 10:30:00;46;33;0;31;33;25;0;21;19;0;0;0;0;0;0
2020-09-25 10:45:00;60;37;0;36;31;30;0;21;24;0;0;0;0;0;0
2020-09-25 11:00:00;70;42;0;38;23;28;0;24;19;0;0;0;0;0;0
2020-09-25 11:15:00;65;36;0;28;30;21;0;28;25;0;0;0;0;0;0
2020-09-25 11:30:00;53;48;0;47;35;20;0;21;21;0;1;0;0;13;0
2020-09-25 11:45:00;54;29;0;28;23;25;0;23;25;0;0;0;0;0;0
2020-09-25 12:00:00;84;39;0;38;30;27;0;28;21;0;0;0;0;0;0
2020-09-25 12:15:00;58;51;0;49;41;32;0;18;19;0;0;0;0;0;0
2020-09-25 12:30:00;64;40;0;38;32;30;0;18;20;0;0;0;0;0;0
2020-09-25 12:45:00;67;46;0;42;40;26;0;32;18;0;0;0;0;0;0
2020-09-25 13:00:00;59;69;3;67;49;28;0;32;25;0;0;0;0;0;0
2020-09-25 13:15:00;97;44;1;37;36;29;0;21;19;0;0;0;4;0;0
2020-09-25 13:30:00;72;40;0;36;33;35;0;20;19;0;0;0;0;0;0
