DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2019-10-29 00:00:00;0;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-29 00:15:00;5;0;0;0;15;0;0;0;0;0;0;0;0
2019-10-29 00:30:00;5;1;0;1;15;0;0;0;0;0;0;0;0
2019-10-29 00:45:00;6;0;0;0;14;0;0;0;0;0;0;0;0
2019-10-29 01:00:00;7;0;0;0;9;0;0;0;0;0;0;0;0
2019-10-29 01:15:00;5;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-29 01:30:00;8;0;0;1;6;0;0;0;0;0;0;0;0
2019-10-29 01:45:00;11;0;0;0;6;0;0;0;0;0;0;0;0
2019-10-29 02:00:00;7;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-29 02:15:00;4;0;0;0;4;0;0;0;0;0;0;0;0
2019-10-29 02:30:00;7;1;1;0;6;0;0;0;0;0;0;0;0
2019-10-29 02:45:00;6;0;0;1;4;0;0;0;0;0;0;0;0
2019-10-29 03:00:00;4;0;1;0;6;0;0;0;0;0;0;0;0
2019-10-29 03:15:00;6;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-29 03:30:00;7;0;0;0;8;0;0;0;0;0;0;0;0
2019-10-29 03:45:00;11;0;0;0;10;0;0;0;0;0;0;0;0
2019-10-29 04:00:00;6;0;1;0;11;0;0;0;0;0;0;0;0
2019-10-29 04:15:00;15;0;0;0;7;0;0;0;0;0;0;0;0
2019-10-29 04:30:00;15;1;0;0;7;0;0;0;0;0;0;0;0
2019-10-29 04:45:00;15;1;1;1;14;0;0;0;0;0;0;0;0
2019-10-29 05:00:00;34;0;0;4;17;0;0;0;0;0;0;0;0
2019-10-29 05:15:00;41;1;0;2;36;0;0;0;0;0;0;0;0
2019-10-29 05:30:00;72;0;1;5;42;0;0;0;0;0;0;0;0
2019-10-29 05:45:00;80;0;0;5;68;2;0;0;0;0;0;0;0
2019-10-29 06:00:00;73;5;5;4;90;0;0;0;1;0;0;0;0
2019-10-29 06:15:00;154;3;4;8;109;0;0;0;0;0;0;0;0
2019-10-29 06:30:00;119;4;3;3;119;2;0;2;5;0;0;0;0
2019-10-29 06:45:00;123;4;6;8;146;0;0;3;5;0;0;0;0
2019-10-29 07:00:00;163;12;7;4;132;1;0;0;4;0;0;0;0
2019-10-29 07:15:00;166;12;12;8;139;1;0;0;21;0;0;0;0
2019-10-29 07:30:00;150;4;6;14;119;0;0;3;1;0;0;0;0
2019-10-29 07:45:00;156;7;6;13;107;2;0;3;24;0;0;0;0
2019-10-29 08:00:00;155;5;8;5;125;1;0;1;8;0;0;0;0
2019-10-29 08:15:00;146;9;5;7;120;1;1;0;0;0;0;0;0
2019-10-29 08:30:00;144;9;9;18;115;1;0;0;2;0;0;0;0
2019-10-29 08:45:00;168;14;6;9;96;1;0;2;10;0;0;0;0
2019-10-29 09:00:00;160;17;13;7;111;1;0;1;7;0;0;0;0
2019-10-29 09:15:00;155;12;9;7;120;0;0;6;26;0;0;0;0
2019-10-29 09:30:00;162;9;7;7;112;2;0;0;15;0;4;0;0
