DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-12-19 00:00:00;2;1;2;2;2;2;2;3;3;8;0;0;0;0;0;0;0
2020-12-19 00:15:00;5;1;2;3;0;0;1;1;3;1;0;0;0;0;0;0;0
2020-12-19 00:30:00;5;2;1;0;1;0;1;2;4;2;0;0;0;0;0;0;0
2020-12-19 00:45:00;5;2;0;1;1;0;1;2;0;0;0;0;0;0;0;0;0
2020-12-19 01:00:00;0;1;0;0;0;0;1;5;5;3;0;0;0;0;0;0;0
2020-12-19 01:15:00;0;0;0;1;0;0;0;1;4;1;0;0;0;0;0;0;0
2020-12-19 01:30:00;3;0;1;1;1;0;1;1;2;4;0;0;0;0;0;0;0
2020-12-19 01:45:00;4;1;1;1;1;0;2;1;2;1;0;0;0;0;0;0;0
2020-12-19 02:00:00;1;0;0;0;0;0;1;2;2;0;0;0;0;0;0;0;0
2020-12-19 02:15:00;4;0;0;0;0;0;0;1;0;2;0;0;0;0;0;0;0
2020-12-19 02:30:00;2;1;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-12-19 02:45:00;0;0;0;0;0;0;0;2;1;0;0;0;0;0;0;0;0
2020-12-19 03:00:00;4;0;0;0;0;0;0;2;3;2;0;0;0;0;0;0;0
2020-12-19 03:15:00;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0
2020-12-19 03:30:00;1;1;0;1;0;1;1;0;1;1;0;0;0;0;0;0;0
2020-12-19 03:45:00;1;1;0;1;1;0;0;1;5;2;0;0;0;0;0;0;0
2020-12-19 04:00:00;3;0;2;0;0;0;1;5;3;6;0;0;0;0;0;0;0
2020-12-19 04:15:00;1;3;0;0;0;1;1;1;4;3;0;0;0;0;0;0;0
2020-12-19 04:30:00;1;0;0;1;1;0;0;4;3;7;0;0;0;0;0;0;0
2020-12-19 04:45:00;7;0;1;3;0;0;0;0;7;2;0;0;0;0;0;0;0
2020-12-19 05:00:00;17;1;6;9;0;1;1;4;9;10;0;0;0;0;0;0;0
2020-12-19 05:15:00;34;0;5;7;1;0;4;6;4;6;0;0;0;0;0;0;0
2020-12-19 05:30:00;17;5;10;3;0;1;5;14;19;25;0;0;0;0;0;0;0
2020-12-19 05:45:00;18;2;10;8;1;3;8;43;38;37;0;0;0;0;0;0;0
2020-12-19 06:00:00;10;7;7;6;0;1;2;102;42;47;0;0;0;0;0;0;0
2020-12-19 06:15:00;15;2;4;7;4;1;0;19;23;25;0;0;0;0;0;0;0
2020-12-19 06:30:00;19;6;19;7;2;2;8;6;11;15;0;0;0;0;0;0;0
2020-12-19 06:45:00;13;2;5;6;7;1;5;12;15;13;0;0;0;0;0;0;0
2020-12-19 07:00:00;14;4;6;5;1;3;1;8;9;11;0;0;0;0;0;0;0
2020-12-19 07:15:00;10;4;12;1;1;2;6;13;11;11;0;0;0;0;1;0;0
2020-12-19 07:30:00;13;3;5;5;4;0;4;7;10;6;0;0;2;0;0;0;0
2020-12-19 07:45:00;8;6;10;9;4;5;9;13;17;12;1;0;0;0;0;0;0
2020-12-19 08:00:00;40;6;7;3;3;3;7;4;11;11;0;0;0;0;0;0;0
2020-12-19 08:15:00;10;3;6;5;4;3;5;14;19;18;0;0;0;0;0;0;0
2020-12-19 08:30:00;10;8;5;3;2;3;5;11;10;7;0;0;0;0;0;0;0
2020-12-19 08:45:00;18;19;10;5;3;7;8;13;11;13;0;0;0;0;0;0;0
2020-12-19 09:00:00;7;11;12;6;4;10;12;10;13;5;0;0;0;0;0;0;0
2020-12-19 09:15:00;11;14;12;6;9;7;12;12;24;16;0;0;6;0;2;0;0
2020-12-19 09:30:00;24;11;6;6;9;7;9;10;16;14;0;0;0;0;0;0;0
2020-12-19 09:45:00;14;16;19;10;4;8;11;20;26;23;0;0;0;0;0;0;0
2020-12-19 10:00:00;25;16;12;16;7;4;14;13;16;13;0;0;0;0;1;0;0
2020-12-19 10:15:00;14;13;18;5;9;11;13;17;15;15;0;0;7;0;0;0;0
2020-12-19 10:30:00;26;18;13;9;6;5;14;19;20;20;0;0;1;0;0;0;0
2020-12-19 10:45:00;26;25;16;16;6;11;13;24;33;31;0;0;0;0;0;1;0
2020-12-19 11:00:00;32;13;19;11;15;9;20;20;16;19;0;0;0;0;0;0;0
2020-12-19 11:15:00;29;23;12;11;15;13;19;26;24;22;1;0;0;0;0;0;0
2020-12-19 11:30:00;28;23;21;17;10;14;20;21;23;22;14;0;0;0;1;0;0
2020-12-19 11:45:00;20;21;16;15;8;11;14;18;25;23;0;0;0;0;0;0;0
2020-12-19 12:00:00;28;17;19;19;6;14;28;27;31;26;0;2;0;0;0;2;0
2020-12-19 12:15:00;22;16;21;18;16;15;23;24;27;40;0;0;0;0;1;0;0
2020-12-19 12:30:00;30;29;13;17;15;6;28;15;22;28;0;0;0;0;0;0;0
2020-12-19 12:45:00;26;18;21;18;14;19;19;26;18;25;0;0;0;0;1;0;0
2020-12-19 13:00:00;32;26;19;20;9;7;19;24;28;33;0;0;1;0;3;1;0
2020-12-19 13:15:00;24;26;15;17;9;11;17;23;25;22;0;0;0;5;0;0;0
2020-12-19 13:30:00;26;19;17;20;12;8;22;23;23;21;0;0;4;0;0;22;1
2020-12-19 13:45:00;33;19;9;15;12;7;18;21;35;27;0;0;3;2;0;0;0
2020-12-19 14:00:00;43;39;14;20;13;14;29;23;26;32;0;0;3;0;4;0;0
2020-12-19 14:15:00;33;28;20;21;12;10;26;25;25;27;0;0;0;0;0;1;0
2020-12-19 14:30:00;36;35;19;17;13;9;16;19;19;27;1;0;0;0;8;0;0
2020-12-19 14:45:00;33;36;14;10;9;11;26;14;23;34;0;0;1;0;2;0;0
2020-12-19 15:00:00;36;25;23;17;18;15;25;22;31;22;0;0;22;0;4;8;0
2020-12-19 15:15:00;33;31;15;17;12;19;27;23;26;34;1;0;0;0;0;3;0
2020-12-19 15:30:00;28;16;20;18;11;12;23;21;23;22;0;0;0;0;0;0;0
2020-12-19 15:45:00;36;18;10;16;16;9;21;20;25;28;0;1;0;0;3;9;0
2020-12-19 16:00:00;32;26;23;23;8;4;26;24;33;30;0;2;1;0;0;0;0
2020-12-19 16:15:00;34;27;19;20;13;10;32;20;25;20;0;0;7;0;2;0;0
2020-12-19 16:30:00;31;37;19;13;12;10;15;21;23;30;0;0;0;0;3;2;0
2020-12-19 16:45:00;29;30;18;24;13;15;20;22;32;22;0;3;0;0;0;0;0
2020-12-19 17:00:00;34;22;19;14;10;11;15;31;25;24;1;0;0;1;3;0;0
2020-12-19 17:15:00;26;20;15;13;11;14;11;21;18;26;0;0;0;0;0;0;0
2020-12-19 17:30:00;22;21;15;13;8;9;14;20;19;26;0;0;0;0;0;0;0
2020-12-19 17:45:00;26;19;18;15;10;17;18;14;10;23;0;0;2;0;0;1;0
2020-12-19 18:00:00;20;19;15;12;8;15;15;16;22;21;0;0;2;0;0;0;0
2020-12-19 18:15:00;29;17;20;14;4;9;17;13;22;23;0;0;0;0;1;0;0
2020-12-19 18:30:00;25;17;8;12;10;10;16;12;11;29;0;0;1;0;0;0;0
2020-12-19 18:45:00;24;19;11;12;11;6;12;18;27;15;0;0;4;0;0;0;0
2020-12-19 19:00:00;16;16;11;11;6;11;16;9;16;20;0;0;1;0;0;0;0
2020-12-19 19:15:00;21;18;12;13;9;8;8;14;20;31;0;1;2;0;0;0;0
2020-12-19 19:30:00;20;15;13;12;8;6;14;10;27;19;0;0;5;0;0;0;0
2020-12-19 19:45:00;20;9;10;14;4;4;7;14;11;12;0;0;0;0;0;0;0
2020-12-19 20:00:00;19;12;6;8;5;9;13;11;22;14;0;1;0;1;0;0;0
2020-12-19 20:15:00;17;7;14;11;6;2;10;15;14;20;2;0;0;0;0;0;0
2020-12-19 20:30:00;17;15;10;7;8;3;11;15;19;20;0;0;2;0;0;0;0
2020-12-19 20:45:00;19;9;12;17;6;9;17;24;20;19;0;0;0;0;0;0;0
2020-12-19 21:00:00;13;5;6;24;3;7;3;3;8;10;0;0;0;0;0;0;0
2020-12-19 21:15:00;6;2;4;9;4;3;5;4;4;2;0;0;0;0;0;0;0
2020-12-19 21:30:00;2;3;6;2;0;3;0;3;3;3;0;0;0;0;0;0;0
2020-12-19 21:45:00;3;3;0;3;0;2;2;4;4;8;0;0;0;0;0;0;0
2020-12-19 22:00:00;0;3;3;4;2;0;0;3;2;2;1;0;0;0;0;0;0
2020-12-19 22:15:00;5;3;5;0;1;3;3;2;4;1;0;0;0;0;0;0;0
2020-12-19 22:30:00;3;2;2;0;2;3;4;2;0;0;0;0;0;0;0;0;0
2020-12-19 22:45:00;1;3;2;0;0;2;2;3;4;4;0;0;0;0;0;0;0
2020-12-19 23:00:00;2;3;4;3;0;2;2;0;3;0;0;0;0;0;0;0;0
2020-12-19 23:15:00;0;1;1;2;3;2;0;0;1;2;0;0;0;0;0;0;0
2020-12-19 23:30:00;2;1;1;1;1;1;0;2;1;0;0;0;0;0;0;0;0
2020-12-19 23:45:00;1;2;1;1;0;1;2;1;1;0;0;0;0;0;0;0;0
