DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DBL3);6(DC1)
2019-12-12 00:00:00;14;3;7;7;1;1
2019-12-12 00:15:00;19;7;8;10;3;5
2019-12-12 00:30:00;26;7;9;15;2;3
2019-12-12 00:45:00;21;4;10;6;0;2
2019-12-12 01:00:00;11;3;2;12;2;0
2019-12-12 01:15:00;8;1;4;4;1;0
2019-12-12 01:30:00;9;4;10;4;0;2
2019-12-12 01:45:00;12;2;3;5;2;1
2019-12-12 02:00:00;5;1;5;11;2;2
2019-12-12 02:15:00;7;0;3;5;1;2
2019-12-12 02:30:00;4;0;2;5;0;2
2019-12-12 02:45:00;9;5;4;6;0;0
2019-12-12 03:00:00;8;4;1;7;2;2
2019-12-12 03:15:00;5;0;5;4;1;2
2019-12-12 03:30:00;9;3;4;6;1;1
2019-12-12 03:45:00;7;2;1;3;0;0
2019-12-12 04:00:00;7;2;3;10;1;2
2019-12-12 04:15:00;12;2;3;11;0;3
2019-12-12 04:30:00;19;7;7;17;2;2
2019-12-12 04:45:00;33;14;11;23;1;2
2019-12-12 05:00:00;59;43;11;20;3;11
2019-12-12 05:15:00;86;71;19;31;0;9
2019-12-12 05:30:00;105;94;28;65;3;9
2019-12-12 05:45:00;106;90;48;95;1;17
2019-12-12 06:00:00;93;68;35;92;2;9
2019-12-12 06:15:00;110;126;40;83;4;27
2019-12-12 06:30:00;113;134;45;98;4;14
2019-12-12 06:45:00;144;142;59;110;5;24
2019-12-12 07:00:00;137;156;38;82;3;32
2019-12-12 07:15:00;161;172;71;114;14;49
2019-12-12 07:30:00;172;189;89;128;13;69
2019-12-12 07:45:00;167;194;89;171;10;64
2019-12-12 08:00:00;157;204;66;118;16;46
2019-12-12 08:15:00;151;162;81;160;20;34
2019-12-12 08:30:00;146;141;79;132;14;41
2019-12-12 08:45:00;134;129;80;131;16;37
2019-12-12 09:00:00;115;106;64;113;11;24
2019-12-12 09:15:00;136;125;68;126;14;41
2019-12-12 09:30:00;131;127;81;123;14;35
2019-12-12 09:45:00;147;115;79;145;10;31
2019-12-12 10:00:00;128;111;80;130;16;37
2019-12-12 10:15:00;127;95;74;156;11;36
2019-12-12 10:30:00;135;100;81;134;10;22
2019-12-12 10:45:00;147;99;93;143;8;27
2019-12-12 11:00:00;122;96;66;117;12;42
2019-12-12 11:15:00;141;101;92;134;11;34
2019-12-12 11:30:00;133;126;91;128;10;38
2019-12-12 11:45:00;131;107;87;165;23;39
2019-12-12 12:00:00;121;101;85;142;16;52
2019-12-12 12:15:00;128;123;92;150;18;41
2019-12-12 12:30:00;136;113;99;168;13;46
2019-12-12 12:45:00;139;118;76;157;14;50
2019-12-12 13:00:00;127;112;80;131;12;37
2019-12-12 13:15:00;138;135;97;176;16;46
2019-12-12 13:30:00;152;146;84;140;14;40
2019-12-12 13:45:00;160;144;122;182;18;37
2019-12-12 14:00:00;128;114;97;156;17;32
2019-12-12 14:15:00;151;115;121;185;15;33
2019-12-12 14:30:00;151;122;126;213;22;38
2019-12-12 14:45:00;156;136;137;186;13;46
2019-12-12 15:00:00;147;144;131;204;19;59
2019-12-12 15:15:00;172;135;140;190;20;42
2019-12-12 15:30:00;160;143;139;232;25;45
2019-12-12 15:45:00;153;141;161;229;36;52
2019-12-12 16:00:00;166;144;161;222;23;52
2019-12-12 16:15:00;162;133;190;222;28;54
2019-12-12 16:30:00;157;149;195;222;28;66
2019-12-12 16:45:00;154;146;155;216;22;44
2019-12-12 17:00:00;158;139;147;223;24;59
2019-12-12 17:15:00;178;159;172;236;26;58
2019-12-12 17:30:00;177;155;173;205;28;60
2019-12-12 17:45:00;163;140;156;219;30;54
2019-12-12 18:00:00;157;125;122;205;19;43
2019-12-12 18:15:00;161;132;125;205;32;42
2019-12-12 18:30:00;145;130;105;167;24;48
2019-12-12 18:45:00;138;104;98;186;16;39
2019-12-12 19:00:00;114;95;75;116;20;36
2019-12-12 19:15:00;114;84;71;103;9;35
2019-12-12 19:30:00;88;75;56;109;10;39
2019-12-12 19:45:00;86;79;65;84;9;30
2019-12-12 20:00:00;78;59;52;74;7;23
2019-12-12 20:15:00;65;39;55;98;3;7
2019-12-12 20:30:00;90;52;38;84;5;18
2019-12-12 20:45:00;69;50;50;82;5;11
2019-12-12 21:00:00;73;63;41;60;2;9
2019-12-12 21:15:00;67;61;52;63;5;13
2019-12-12 21:30:00;87;49;44;61;6;9
2019-12-12 21:45:00;63;32;59;89;4;10
2019-12-12 22:00:00;66;32;46;88;11;7
2019-12-12 22:15:00;63;40;48;125;7;13
2019-12-12 22:30:00;61;30;38;63;8;11
2019-12-12 22:45:00;51;33;23;45;9;8
2019-12-12 23:00:00;43;26;25;38;4;8
2019-12-12 23:15:00;51;19;19;50;5;4
2019-12-12 23:30:00;38;13;19;23;5;5
2019-12-12 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
