DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-10 00:00:00;1;2;4;0;1;1;4;0;0;0;0;0
2019-10-10 00:15:00;1;5;7;2;0;3;11;0;0;0;0;0
2019-10-10 00:30:00;0;3;3;0;1;0;0;0;0;0;0;0
2019-10-10 00:45:00;0;0;0;0;0;1;2;0;0;0;0;0
2019-10-10 01:00:00;1;1;1;0;1;0;3;1;1;0;0;0
2019-10-10 01:15:00;0;0;0;0;0;1;4;0;0;0;0;0
2019-10-10 01:30:00;0;1;1;0;0;2;3;0;0;0;0;0
2019-10-10 01:45:00;0;1;1;1;1;0;0;0;0;0;0;0
2019-10-10 02:00:00;0;1;1;0;0;1;2;0;0;0;0;0
2019-10-10 02:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-10-10 02:30:00;1;2;2;2;1;0;0;0;0;0;0;0
2019-10-10 02:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-10 03:00:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-10 03:15:00;0;1;1;0;2;0;0;0;0;0;0;0
2019-10-10 03:30:00;1;1;1;0;0;1;1;0;0;0;0;0
2019-10-10 03:45:00;0;0;0;0;1;0;0;0;0;0;0;0
2019-10-10 04:00:00;2;4;4;0;0;0;0;0;0;0;0;0
2019-10-10 04:15:00;1;1;1;1;0;0;0;0;0;0;0;0
2019-10-10 04:30:00;1;0;0;0;0;1;5;0;0;0;0;0
2019-10-10 04:45:00;1;1;4;1;1;1;8;0;0;1;0;0
2019-10-10 05:00:00;3;4;8;0;0;2;23;0;0;1;0;0
2019-10-10 05:15:00;6;9;10;0;2;4;26;0;1;3;0;0
2019-10-10 05:30:00;11;13;17;3;1;11;47;4;4;0;254;0
2019-10-10 05:45:00;47;28;52;1;2;5;29;257;0;0;0;0
2019-10-10 06:00:00;42;25;40;0;1;4;21;0;0;1;0;0
2019-10-10 06:15:00;27;20;30;3;2;4;32;2;3;1;0;0
2019-10-10 06:30:00;18;16;21;2;1;8;34;254;1;0;0;0
2019-10-10 06:45:00;29;22;38;3;3;16;63;3;2;5;0;0
2019-10-10 07:00:00;24;30;44;1;1;23;69;0;2;5;0;0
2019-10-10 07:15:00;28;25;65;1;1;22;63;256;3;5;0;0
2019-10-10 07:30:00;46;37;47;1;5;15;52;254;1;4;0;0
2019-10-10 07:45:00;55;46;53;1;4;13;68;3;2;5;0;1
2019-10-10 08:00:00;53;53;69;3;4;12;55;1;6;0;0;1
2019-10-10 08:15:00;51;54;68;4;8;20;55;3;5;2;0;0
2019-10-10 08:30:00;48;50;51;2;5;15;59;8;9;1;0;0
2019-10-10 08:45:00;52;55;62;1;11;19;49;256;8;1;0;2
2019-10-10 09:00:00;53;54;61;7;11;17;52;258;6;2;0;0
2019-10-10 09:15:00;63;75;78;3;18;5;35;258;9;0;0;0
2019-10-10 09:30:00;64;80;85;6;19;22;57;5;13;0;0;1
2019-10-10 09:45:00;61;75;82;1;13;21;47;258;17;0;0;2
2019-10-10 10:00:00;70;81;81;16;21;35;62;259;16;0;0;0
2019-10-10 10:15:00;78;71;69;15;20;35;69;8;22;0;0;0
