DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2019-10-17 00:00:00;0;0;1;0;0;2;5;0;0;0;0;0
2019-10-17 00:15:00;0;2;2;1;1;2;6;0;1;0;0;0
2019-10-17 00:30:00;1;2;3;0;0;1;4;0;0;0;0;0
2019-10-17 00:45:00;0;1;4;3;2;0;7;0;0;0;0;0
2019-10-17 01:00:00;0;3;2;0;1;3;4;0;0;0;0;0
2019-10-17 01:15:00;1;2;4;4;2;3;7;2;2;0;0;0
2019-10-17 01:30:00;0;0;0;0;0;2;4;0;0;0;0;0
2019-10-17 01:45:00;0;1;1;1;1;0;1;0;0;0;0;0
2019-10-17 02:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-17 02:15:00;0;0;0;0;0;2;1;0;0;0;0;0
2019-10-17 02:30:00;0;0;0;0;0;1;1;0;0;0;0;0
2019-10-17 02:45:00;2;0;1;0;0;1;2;0;0;0;0;0
2019-10-17 03:00:00;0;0;0;0;0;0;2;0;0;0;0;0
2019-10-17 03:15:00;0;3;2;2;2;0;0;0;0;0;0;0
2019-10-17 03:30:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-17 03:45:00;0;0;0;0;0;0;1;0;0;0;0;0
2019-10-17 04:00:00;0;2;1;0;0;1;3;0;0;0;0;0
2019-10-17 04:15:00;0;1;1;0;0;0;0;0;0;0;0;0
2019-10-17 04:30:00;1;3;3;1;0;1;3;0;0;0;0;0
2019-10-17 04:45:00;2;3;7;0;0;1;7;0;0;1;0;0
2019-10-17 05:00:00;4;5;8;0;1;1;18;0;0;1;0;0
2019-10-17 05:15:00;7;8;11;1;1;8;32;0;1;4;0;0
2019-10-17 05:30:00;12;13;16;0;0;8;33;0;1;0;254;0
2019-10-17 05:45:00;40;37;50;0;0;4;27;0;0;0;0;0
2019-10-17 06:00:00;33;24;38;0;2;6;32;0;3;3;0;0
2019-10-17 06:15:00;23;16;26;1;2;4;29;0;1;1;0;0
2019-10-17 06:30:00;12;23;32;4;1;10;37;1;4;1;0;1
2019-10-17 06:45:00;22;14;24;0;1;23;62;0;3;6;0;0
2019-10-17 07:00:00;26;26;44;2;0;14;73;0;2;3;0;0
2019-10-17 07:15:00;53;31;49;1;0;19;66;0;1;5;0;0
2019-10-17 07:30:00;60;50;71;0;5;15;59;0;2;2;0;3
2019-10-17 07:45:00;82;55;64;1;4;21;52;0;3;6;0;4
2019-10-17 08:00:00;51;51;74;2;7;16;61;0;5;2;0;0
2019-10-17 08:15:00;46;68;82;1;2;17;48;1;5;3;0;2
2019-10-17 08:30:00;62;73;86;3;3;15;56;0;6;3;0;6
2019-10-17 08:45:00;50;57;73;0;7;10;46;1;8;1;0;4
2019-10-17 09:00:00;36;76;73;4;14;11;40;0;0;0;0;1
2019-10-17 09:15:00;67;69;76;5;11;11;44;0;8;0;0;0
2019-10-17 09:30:00;58;62;74;7;14;17;44;1;6;0;0;1
2019-10-17 09:45:00;59;79;86;8;21;16;54;2;11;0;0;0
2019-10-17 10:00:00;63;79;79;9;20;25;52;3;10;0;0;0
2019-10-17 10:15:00;58;69;81;12;32;35;70;8;30;2;0;0
2019-10-17 10:30:00;62;74;95;22;20;26;72;5;23;0;0;0
2019-10-17 10:45:00;50;62;65;18;17;29;61;5;21;0;0;1
2019-10-17 11:00:00;64;77;91;23;18;33;85;1;17;4;0;1
2019-10-17 11:15:00;66;81;91;15;24;36;89;5;16;3;0;0
2019-10-17 11:30:00;70;95;104;21;20;40;77;4;23;2;0;2
2019-10-17 11:45:00;94;85;77;27;15;38;101;2;17;0;0;0
2019-10-17 12:00:00;69;85;98;19;19;47;91;3;18;2;0;15
2019-10-17 12:15:00;56;68;74;26;29;51;111;4;29;1;0;2
2019-10-17 12:30:00;52;64;75;32;16;43;97;10;21;4;0;1
2019-10-17 12:45:00;49;54;65;24;22;45;94;2;22;2;0;3
2019-10-17 13:00:00;48;55;66;24;23;42;113;4;15;2;0;9
2019-10-17 13:15:00;46;59;67;28;10;31;89;5;12;1;0;1
2019-10-17 13:30:00;45;53;65;18;18;48;88;2;12;4;0;3
