DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-05-14 00:00:00;5;3;1;0;2;2;1;6;0;0;0;0;0
2020-05-14 00:15:00;9;3;5;1;0;0;0;10;0;0;0;0;0
2020-05-14 00:30:00;2;7;9;2;1;1;1;13;0;0;0;0;0
2020-05-14 00:45:00;7;7;10;1;2;2;0;13;0;0;0;0;0
2020-05-14 01:00:00;2;4;7;1;0;0;0;10;0;0;0;0;0
2020-05-14 01:15:00;13;4;3;2;0;0;1;6;0;0;0;0;0
2020-05-14 01:30:00;3;1;5;0;0;0;0;6;0;0;0;0;0
2020-05-14 01:45:00;11;5;6;2;1;1;1;7;0;0;0;0;0
2020-05-14 02:00:00;7;1;4;1;0;0;0;5;0;0;0;0;0
2020-05-14 02:15:00;8;3;4;1;0;0;0;3;0;0;0;0;0
2020-05-14 02:30:00;7;2;6;5;1;1;0;6;0;0;0;0;0
2020-05-14 02:45:00;3;2;3;1;1;1;0;2;0;0;0;0;0
2020-05-14 03:00:00;9;7;5;3;1;1;0;8;0;0;0;0;0
2020-05-14 03:15:00;3;2;1;1;0;0;0;2;0;0;0;0;0
2020-05-14 03:30:00;5;1;2;1;0;0;1;3;0;0;0;0;0
2020-05-14 03:45:00;4;2;3;1;0;0;0;3;0;0;0;0;0
2020-05-14 04:00:00;6;3;3;3;0;0;0;6;0;0;0;0;0
2020-05-14 04:15:00;9;2;4;1;0;0;1;5;0;0;0;0;0
2020-05-14 04:30:00;10;3;2;2;0;0;0;8;0;0;0;0;0
2020-05-14 04:45:00;13;8;8;2;1;1;3;12;0;0;0;0;0
2020-05-14 05:00:00;23;9;13;7;2;1;1;24;0;0;0;0;0
2020-05-14 05:15:00;38;14;22;10;6;7;9;38;0;0;0;0;0
2020-05-14 05:30:00;61;17;28;11;9;10;6;73;0;0;0;0;0
2020-05-14 05:45:00;52;12;26;5;6;5;4;78;0;0;0;0;0
2020-05-14 06:00:00;60;14;21;4;3;3;4;66;0;0;0;0;0
2020-05-14 06:15:00;76;15;24;10;2;8;12;89;0;0;0;0;0
2020-05-14 06:30:00;102;14;17;8;12;14;6;137;0;0;0;0;0
2020-05-14 06:45:00;119;23;31;20;12;16;12;164;0;2;0;0;0
2020-05-14 07:00:00;113;17;21;12;8;11;12;166;0;0;0;0;0
2020-05-14 07:15:00;166;18;29;17;10;14;17;154;0;2;0;0;0
2020-05-14 07:30:00;187;32;40;26;17;21;23;161;0;2;0;0;0
2020-05-14 07:45:00;147;19;23;21;18;16;25;196;2;3;0;0;0
2020-05-14 08:00:00;137;16;30;21;20;22;24;158;1;0;0;0;0
2020-05-14 08:15:00;131;21;30;20;29;32;13;159;1;1;0;0;0
2020-05-14 08:30:00;135;20;21;16;23;25;19;145;1;0;0;0;0
2020-05-14 08:45:00;138;25;38;20;23;24;16;161;0;1;0;0;0
2020-05-14 09:00:00;127;23;30;22;24;29;14;157;5;2;0;0;0
2020-05-14 09:15:00;143;23;30;20;32;32;14;170;0;0;0;0;0
2020-05-14 09:30:00;152;25;35;21;31;38;22;163;2;0;0;0;0
2020-05-14 09:45:00;150;21;28;23;31;35;18;203;1;0;0;0;0
2020-05-14 10:00:00;145;24;29;25;30;39;9;187;5;2;0;0;0
2020-05-14 10:15:00;148;24;34;23;23;24;15;160;2;1;0;0;0
2020-05-14 10:30:00;155;22;25;22;39;43;21;190;3;0;0;0;0
2020-05-14 10:45:00;147;21;29;16;27;28;2;176;4;0;0;0;0
2020-05-14 11:00:00;162;16;26;19;22;25;13;179;5;1;0;0;0
2020-05-14 11:15:00;172;25;37;26;32;34;9;164;2;0;0;0;0
2020-05-14 11:30:00;165;17;16;8;40;44;16;184;5;2;0;0;0
2020-05-14 11:45:00;174;18;22;19;27;27;15;173;5;0;0;0;0
2020-05-14 12:00:00;154;18;25;19;26;26;13;174;3;3;0;0;0
2020-05-14 12:15:00;161;16;28;22;18;19;18;171;1;3;0;0;0
2020-05-14 12:30:00;161;18;20;22;24;23;10;189;4;2;0;0;0
2020-05-14 12:45:00;159;18;23;15;23;25;12;177;0;0;0;0;0
2020-05-14 13:00:00;171;22;25;18;30;30;21;200;0;4;0;0;0
2020-05-14 13:15:00;163;20;29;23;24;25;6;211;5;6;0;0;0
2020-05-14 13:30:00;154;21;27;14;27;28;5;199;1;1;0;0;0
2020-05-14 13:45:00;161;22;28;17;30;33;17;191;1;3;0;0;0
2020-05-14 14:00:00;164;18;32;19;21;24;11;141;0;0;0;0;0
2020-05-14 14:15:00;164;20;25;16;30;31;24;168;3;0;0;0;0
