DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-08-26 00:00:00;11;6;0;0;0;3;15;0;1
2019-08-26 00:15:00;11;5;0;0;0;10;25;0;0
2019-08-26 00:30:00;13;10;0;0;0;4;10;0;1
2019-08-26 00:45:00;20;5;0;0;0;4;11;2;4
2019-08-26 01:00:00;9;11;0;0;0;1;7;0;0
2019-08-26 01:15:00;9;6;0;0;0;5;11;0;0
2019-08-26 01:30:00;6;3;0;0;0;4;9;0;0
2019-08-26 01:45:00;7;1;0;0;0;4;13;0;1
2019-08-26 02:00:00;6;2;0;0;0;8;16;0;0
2019-08-26 02:15:00;17;5;0;0;0;0;6;0;0
2019-08-26 02:30:00;8;9;0;0;0;5;5;0;0
2019-08-26 02:45:00;7;2;0;0;0;2;8;0;0
2019-08-26 03:00:00;12;11;0;0;0;5;9;0;0
2019-08-26 03:15:00;5;4;0;0;0;4;10;0;0
2019-08-26 03:30:00;5;3;0;0;0;3;5;0;0
2019-08-26 03:45:00;9;4;0;0;0;0;8;0;0
2019-08-26 04:00:00;5;3;0;0;0;5;12;0;1
2019-08-26 04:15:00;6;3;0;0;0;7;16;2;0
2019-08-26 04:30:00;9;4;0;0;0;2;17;0;0
2019-08-26 04:45:00;16;5;0;0;0;12;29;2;2
2019-08-26 05:00:00;23;5;0;0;0;10;43;2;3
2019-08-26 05:15:00;32;15;0;0;0;15;48;3;4
2019-08-26 05:30:00;40;34;0;0;0;14;82;9;5
2019-08-26 05:45:00;64;23;0;0;0;13;87;4;8
2019-08-26 06:00:00;58;29;0;0;0;20;105;9;16
2019-08-26 06:15:00;58;46;0;0;0;22;106;9;12
2019-08-26 06:30:00;75;62;0;0;0;16;165;10;10
2019-08-26 06:45:00;92;86;0;0;0;14;180;2;14
2019-08-26 07:00:00;94;105;0;0;0;10;134;8;15
2019-08-26 07:15:00;96;101;0;0;0;27;161;5;15
2019-08-26 07:30:00;105;97;0;0;0;26;148;7;20
2019-08-26 07:45:00;110;87;0;0;0;16;185;19;28
2019-08-26 08:00:00;85;81;0;0;0;29;157;9;17
2019-08-26 08:15:00;83;89;0;0;0;26;167;8;14
2019-08-26 08:30:00;87;77;0;0;0;30;144;9;17
2019-08-26 08:45:00;91;69;0;0;0;26;149;8;15
2019-08-26 09:00:00;90;79;0;0;0;18;174;7;13
2019-08-26 09:15:00;82;77;0;0;0;32;155;11;11
2019-08-26 09:30:00;87;69;0;0;0;27;148;10;18
2019-08-26 09:45:00;75;84;0;0;0;32;142;13;16
2019-08-26 10:00:00;88;86;0;0;0;47;166;9;12
2019-08-26 10:15:00;90;79;0;0;0;33;152;23;19
2019-08-26 10:30:00;79;72;0;0;0;20;124;12;13
2019-08-26 10:45:00;94;77;0;0;0;23;130;14;14
2019-08-26 11:00:00;107;80;0;0;0;41;176;15;16
