DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2019-09-29 00:00:00;0;40;40;3;2;1;14;0;1
2019-09-29 00:15:00;0;56;53;1;1;0;23;0;0
2019-09-29 00:30:00;0;35;38;6;2;0;18;0;0
2019-09-29 00:45:00;0;19;22;5;1;1;15;0;0
2019-09-29 01:00:00;3;22;22;4;0;1;11;0;0
2019-09-29 01:15:00;0;19;22;3;1;1;17;0;0
2019-09-29 01:30:00;0;16;17;2;1;1;11;0;0
2019-09-29 01:45:00;0;15;17;0;0;0;13;0;0
2019-09-29 02:00:00;0;8;10;2;0;0;6;0;0
2019-09-29 02:15:00;0;10;11;2;1;1;9;0;0
2019-09-29 02:30:00;0;8;8;0;0;0;6;0;0
2019-09-29 02:45:00;0;5;6;5;2;1;8;0;0
2019-09-29 03:00:00;0;9;10;6;2;1;13;0;0
2019-09-29 03:15:00;0;14;14;1;0;0;3;0;0
2019-09-29 03:30:00;0;9;10;0;0;0;7;0;0
2019-09-29 03:45:00;0;12;11;1;1;0;4;0;0
2019-09-29 04:00:00;0;5;6;1;1;2;6;0;0
2019-09-29 04:15:00;1;13;14;1;0;0;1;0;0
2019-09-29 04:30:00;0;4;4;2;0;0;4;0;0
2019-09-29 04:45:00;0;5;6;2;0;0;1;0;0
2019-09-29 05:00:00;0;9;10;1;0;0;4;0;0
2019-09-29 05:15:00;0;6;11;3;1;0;11;0;0
2019-09-29 05:30:00;0;6;7;4;2;1;7;0;0
2019-09-29 05:45:00;1;5;6;0;0;0;10;0;0
2019-09-29 06:00:00;0;9;11;1;1;0;9;0;0
2019-09-29 06:15:00;0;16;15;3;3;0;7;0;0
2019-09-29 06:30:00;0;8;13;3;1;1;8;0;0
2019-09-29 06:45:00;0;5;7;0;0;0;13;0;0
2019-09-29 07:00:00;0;13;15;2;1;1;8;0;0
2019-09-29 07:15:00;1;8;7;4;1;2;9;0;0
2019-09-29 07:30:00;0;8;9;2;0;0;8;0;0
2019-09-29 07:45:00;3;16;18;4;2;1;16;0;0
2019-09-29 08:00:00;0;20;21;3;0;0;11;0;0
2019-09-29 08:15:00;2;30;32;1;0;0;12;0;0
2019-09-29 08:30:00;1;22;24;7;0;0;11;0;0
2019-09-29 08:45:00;0;30;36;4;1;0;21;0;0
2019-09-29 09:00:00;0;21;23;5;4;0;23;0;0
2019-09-29 09:15:00;1;41;40;6;5;2;24;0;0
2019-09-29 09:30:00;1;35;45;7;6;0;37;9;14
2019-09-29 09:45:00;0;39;43;9;7;4;42;4;7
2019-09-29 10:00:00;0;49;57;9;4;2;38;4;2
