DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2020-04-10 00:00:00;4;3;0;3;3;0;0;0;0;0;0;0;0;0
2020-04-10 00:15:00;3;5;0;4;6;2;1;2;1;0;0;0;0;0
2020-04-10 00:30:00;1;3;0;3;3;0;0;0;0;0;0;0;0;0
2020-04-10 00:45:00;1;6;0;0;4;0;0;0;1;0;0;0;0;0
2020-04-10 01:00:00;2;4;0;1;1;0;0;1;0;0;0;0;0;0
2020-04-10 01:15:00;2;4;0;1;1;2;0;0;0;0;0;0;0;0
2020-04-10 01:30:00;1;1;0;3;2;0;0;0;0;0;0;0;0;0
2020-04-10 01:45:00;1;2;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 02:00:00;0;2;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 02:15:00;0;1;0;1;3;1;0;1;0;0;0;0;0;0
2020-04-10 02:30:00;0;2;0;0;1;1;0;0;0;0;0;0;0;0
2020-04-10 02:45:00;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-04-10 03:00:00;1;4;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 03:15:00;3;2;0;1;1;0;0;0;0;0;0;0;0;0
2020-04-10 03:30:00;2;0;0;1;1;0;0;0;0;0;0;0;0;0
2020-04-10 03:45:00;0;0;0;1;2;1;0;0;0;0;0;0;0;0
2020-04-10 04:00:00;0;1;0;0;1;0;0;0;0;0;0;0;0;0
2020-04-10 04:15:00;0;1;0;1;1;0;0;1;2;0;0;0;0;0
2020-04-10 04:30:00;1;1;0;1;2;0;0;0;0;0;0;0;0;0
2020-04-10 04:45:00;2;1;0;0;2;0;0;0;0;0;0;0;0;0
2020-04-10 05:00:00;0;3;0;1;9;0;0;0;0;0;1;0;0;0
2020-04-10 05:15:00;2;3;0;4;10;5;0;2;2;0;1;0;0;0
2020-04-10 05:30:00;8;25;0;2;3;1;0;0;1;2;0;0;0;0
2020-04-10 05:45:00;6;17;0;5;2;0;0;0;1;0;0;0;0;0
2020-04-10 06:00:00;4;4;1;4;11;1;0;0;0;0;0;0;0;0
2020-04-10 06:15:00;13;10;0;9;7;1;0;1;2;0;0;0;0;0
2020-04-10 06:30:00;9;12;0;3;4;0;1;2;0;0;0;0;0;0
2020-04-10 06:45:00;8;12;0;15;14;2;0;1;1;0;0;0;0;0
2020-04-10 07:00:00;7;8;1;9;7;1;0;0;0;0;0;0;0;0
2020-04-10 07:15:00;6;12;1;8;8;3;0;2;3;0;0;0;0;0
2020-04-10 07:30:00;7;9;0;3;6;2;0;2;2;0;0;0;0;0
2020-04-10 07:45:00;7;12;0;10;13;3;1;3;1;0;0;0;0;0
2020-04-10 08:00:00;11;11;0;12;8;2;0;2;1;2;0;0;0;0
2020-04-10 08:15:00;10;13;1;20;9;1;0;1;1;1;1;0;0;0
2020-04-10 08:30:00;5;22;2;13;8;2;0;0;2;2;0;0;0;0
2020-04-10 08:45:00;13;30;1;21;13;5;1;2;0;0;1;0;0;0
2020-04-10 09:00:00;12;24;3;15;21;6;0;2;1;2;0;0;1;0
2020-04-10 09:15:00;14;38;3;21;24;5;0;2;1;2;2;1;0;4
2020-04-10 09:30:00;14;30;1;21;23;5;2;10;4;1;3;0;1;11
2020-04-10 09:45:00;15;32;3;34;38;9;0;2;3;1;4;1;0;1
2020-04-10 10:00:00;21;41;3;25;23;6;1;1;3;5;1;3;0;0
2020-04-10 10:15:00;25;34;1;31;29;11;0;3;6;5;2;0;3;2
