DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-09-20 00:00:00;36;21;4;0;0;0;38;33;0;0;0;0;0;0;0
2020-09-20 00:15:00;39;18;3;0;0;0;51;43;0;0;0;0;0;0;0
2020-09-20 00:30:00;29;23;1;0;0;0;62;46;0;0;0;1;0;0;0
2020-09-20 00:45:00;41;26;4;0;1;1;38;41;0;0;0;1;0;0;0
2020-09-20 01:00:00;40;34;0;0;0;0;45;37;0;0;0;0;0;0;0
2020-09-20 01:15:00;28;22;0;0;0;0;36;34;0;0;0;0;0;0;0
2020-09-20 01:30:00;15;13;0;0;1;0;30;25;0;0;0;2;7;0;0
2020-09-20 01:45:00;25;16;0;0;1;1;27;26;0;0;0;1;0;0;0
2020-09-20 02:00:00;19;9;0;0;0;0;28;22;0;0;0;0;0;0;0
2020-09-20 02:15:00;19;16;0;0;0;0;28;25;0;0;0;0;0;0;0
2020-09-20 02:30:00;17;14;0;0;0;0;16;10;0;0;0;0;0;0;0
2020-09-20 02:45:00;17;8;0;0;0;0;17;14;0;0;0;0;0;0;0
2020-09-20 03:00:00;14;9;1;0;0;0;16;17;0;0;0;0;0;0;0
2020-09-20 03:15:00;13;3;0;0;0;0;18;14;0;0;0;0;0;0;0
2020-09-20 03:30:00;7;3;0;0;0;0;19;17;0;0;0;0;0;0;0
2020-09-20 03:45:00;2;1;0;0;0;0;10;7;0;0;0;0;0;0;0
2020-09-20 04:00:00;3;3;0;0;0;0;9;8;0;0;0;0;0;0;0
2020-09-20 04:15:00;4;3;0;0;0;0;22;15;0;0;0;0;0;0;0
2020-09-20 04:30:00;6;7;0;0;0;1;13;13;0;0;0;0;0;0;0
2020-09-20 04:45:00;12;1;0;0;0;0;31;23;0;0;0;0;0;0;0
2020-09-20 05:00:00;1;5;0;0;0;0;18;13;0;0;0;0;0;0;0
2020-09-20 05:15:00;10;15;1;0;0;1;19;17;0;0;0;0;0;0;0
2020-09-20 05:30:00;17;18;0;0;0;0;15;14;0;0;0;0;0;0;0
2020-09-20 05:45:00;23;14;0;0;0;0;19;13;0;0;0;0;0;0;0
2020-09-20 06:00:00;13;13;0;0;0;0;32;23;0;0;0;0;0;0;0
2020-09-20 06:15:00;12;10;0;0;2;0;28;21;0;0;0;2;0;0;0
2020-09-20 06:30:00;18;11;0;0;1;1;31;23;0;0;0;1;0;0;0
2020-09-20 06:45:00;4;15;0;0;0;0;44;33;0;0;0;0;0;0;0
2020-09-20 07:00:00;12;8;0;0;0;1;37;40;0;0;0;0;0;0;0
2020-09-20 07:15:00;15;22;1;0;0;0;35;32;0;0;0;0;0;0;0
2020-09-20 07:30:00;21;27;0;0;1;2;39;38;0;0;0;1;0;0;0
2020-09-20 07:45:00;23;17;0;0;0;0;47;52;0;0;0;0;0;0;0
2020-09-20 08:00:00;24;23;2;0;1;0;47;49;0;0;0;2;0;0;0
2020-09-20 08:15:00;22;31;1;0;2;1;57;63;0;0;0;2;0;0;0
2020-09-20 08:30:00;27;38;0;0;2;1;65;79;0;0;0;4;0;0;0
2020-09-20 08:45:00;45;55;4;0;4;3;78;97;0;0;0;2;0;0;1
2020-09-20 09:00:00;42;45;1;0;0;4;64;72;0;0;0;0;0;0;0
2020-09-20 09:15:00;53;60;5;0;2;0;94;123;0;0;0;4;0;0;2
2020-09-20 09:30:00;53;58;5;0;2;3;92;132;0;0;0;5;0;0;0
2020-09-20 09:45:00;63;60;9;0;2;5;80;113;0;0;0;3;0;0;0
2020-09-20 10:00:00;56;77;10;0;4;2;96;125;0;0;0;6;1;0;0
2020-09-20 10:15:00;56;77;8;0;5;1;93;137;0;0;0;6;1;0;0
2020-09-20 10:30:00;66;87;18;0;4;3;76;123;0;0;0;5;0;0;0
2020-09-20 10:45:00;65;85;8;0;2;4;85;125;0;0;0;2;0;0;0
2020-09-20 11:00:00;59;84;12;0;9;5;87;141;0;0;0;11;0;0;0
2020-09-20 11:15:00;73;77;3;0;5;2;89;151;0;0;0;5;0;0;0
2020-09-20 11:30:00;60;79;10;0;6;4;81;154;0;0;0;7;0;0;5
2020-09-20 11:45:00;78;82;11;0;2;8;65;168;0;0;0;2;0;0;4
2020-09-20 12:00:00;79;107;9;0;9;1;78;143;0;0;0;9;0;0;5
2020-09-20 12:15:00;60;80;9;0;11;4;72;150;0;0;0;12;0;0;0
2020-09-20 12:30:00;61;72;8;0;9;7;72;143;0;0;0;10;0;0;12
2020-09-20 12:45:00;72;94;8;0;6;2;95;157;0;0;0;7;0;0;1
2020-09-20 13:00:00;86;88;14;0;5;1;92;145;0;0;0;6;0;0;0
2020-09-20 13:15:00;85;89;11;0;4;2;100;142;0;0;0;5;0;0;0
2020-09-20 13:30:00;87;111;12;0;0;7;87;146;0;0;0;1;0;0;3
2020-09-20 13:45:00;84;116;5;2;3;6;71;145;0;0;0;4;0;0;0
2020-09-20 14:00:00;98;126;4;0;5;2;92;168;0;0;0;6;0;0;1
2020-09-20 14:15:00;73;86;18;1;8;3;65;152;0;0;0;9;2;2;3
2020-09-20 14:30:00;75;105;4;0;3;13;76;184;0;0;0;3;0;0;1
2020-09-20 14:45:00;81;102;6;0;2;4;82;155;0;0;0;5;0;0;1
2020-09-20 15:00:00;77;106;9;0;6;4;82;162;0;0;0;8;0;0;1
