DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-07-07 00:00:00;11;1;4;0;0;0;1;19;0;0;0;0;0
2020-07-07 00:15:00;12;4;8;2;0;0;3;15;0;0;0;0;0
2020-07-07 00:30:00;12;1;6;0;0;0;0;19;0;0;0;0;0
2020-07-07 00:45:00;5;5;10;3;0;0;1;15;0;0;0;0;0
2020-07-07 01:00:00;11;4;4;5;0;0;0;13;0;0;0;0;0
2020-07-07 01:15:00;10;3;1;0;0;0;0;4;0;0;0;0;0
2020-07-07 01:30:00;12;0;1;0;0;0;0;3;0;0;0;0;0
2020-07-07 01:45:00;11;2;2;0;0;0;0;2;0;0;0;0;0
2020-07-07 02:00:00;8;2;2;0;0;0;0;3;0;0;0;0;0
2020-07-07 02:15:00;8;6;7;3;0;0;0;10;0;0;0;0;0
2020-07-07 02:30:00;7;1;1;0;0;0;0;5;0;0;0;0;0
2020-07-07 02:45:00;5;3;6;2;0;0;1;14;0;0;0;0;0
2020-07-07 03:00:00;11;0;1;1;0;0;1;4;0;0;0;0;0
2020-07-07 03:15:00;8;4;3;2;2;1;0;4;0;0;0;0;0
2020-07-07 03:30:00;3;2;2;2;1;1;0;6;0;0;0;0;0
2020-07-07 03:45:00;6;0;1;1;0;0;0;3;0;0;0;0;0
2020-07-07 04:00:00;6;2;5;3;0;0;0;9;0;0;0;0;0
2020-07-07 04:15:00;11;7;9;4;0;0;0;5;0;0;0;0;0
2020-07-07 04:30:00;7;0;3;1;0;0;0;11;0;0;0;0;0
2020-07-07 04:45:00;17;4;6;4;2;2;1;13;0;0;0;0;0
2020-07-07 05:00:00;23;5;10;5;2;1;3;17;0;0;0;0;0
2020-07-07 05:15:00;21;8;14;7;5;5;8;50;0;0;0;0;0
2020-07-07 05:30:00;59;14;17;8;11;11;6;84;0;0;0;0;0
2020-07-07 05:45:00;63;6;11;2;1;2;5;74;0;0;0;0;0
2020-07-07 06:00:00;67;13;16;10;10;12;7;75;0;0;0;0;0
2020-07-07 06:15:00;108;15;14;5;7;12;17;97;0;0;0;0;0
2020-07-07 06:30:00;123;12;21;12;11;15;15;164;0;0;0;0;0
2020-07-07 06:45:00;115;26;30;21;9;10;17;163;1;1;0;0;0
2020-07-07 07:00:00;138;15;20;18;13;15;11;153;0;2;0;0;0
2020-07-07 07:15:00;180;18;23;17;16;22;13;166;0;3;0;0;0
2020-07-07 07:30:00;183;15;26;13;21;24;19;196;3;1;0;0;0
2020-07-07 07:45:00;127;21;36;27;17;18;26;230;1;0;0;0;0
2020-07-07 08:00:00;125;18;23;18;20;22;15;132;2;1;0;0;0
