DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-11-05 00:00:00;1;2;0;2;0;0;2;1;0;0;0
2020-11-05 00:15:00;2;4;0;7;0;2;0;0;0;0;0
2020-11-05 00:30:00;0;1;0;0;0;0;0;0;0;0;0
2020-11-05 00:45:00;0;1;0;2;0;1;0;0;0;0;0
2020-11-05 01:00:00;1;3;0;0;0;0;1;1;0;0;0
2020-11-05 01:15:00;3;2;0;3;1;3;5;4;0;0;0
2020-11-05 01:30:00;2;2;0;1;0;1;0;0;0;0;0
2020-11-05 01:45:00;1;1;0;1;0;0;1;0;0;0;0
2020-11-05 02:00:00;1;0;0;2;0;1;0;1;0;0;0
2020-11-05 02:15:00;0;0;0;0;0;0;0;0;0;0;0
2020-11-05 02:30:00;0;0;0;2;0;0;0;0;0;0;0
2020-11-05 02:45:00;2;2;0;1;0;0;0;0;0;0;0
2020-11-05 03:00:00;1;1;0;3;0;2;0;0;0;0;0
2020-11-05 03:15:00;1;3;0;2;0;1;0;0;0;0;0
2020-11-05 03:30:00;1;0;0;0;0;0;1;1;0;0;0
2020-11-05 03:45:00;0;2;0;0;0;0;1;1;0;0;0
2020-11-05 04:00:00;1;1;0;2;1;1;0;1;0;0;0
2020-11-05 04:15:00;1;2;0;1;0;0;3;3;0;0;0
2020-11-05 04:30:00;1;0;0;0;0;0;3;2;0;0;0
2020-11-05 04:45:00;3;0;0;4;0;2;2;1;0;0;0
2020-11-05 05:00:00;4;2;0;4;2;3;9;3;0;0;0
2020-11-05 05:15:00;9;7;0;3;1;1;7;3;0;0;0
2020-11-05 05:30:00;4;7;0;9;1;3;7;3;0;0;0
2020-11-05 05:45:00;14;19;0;16;3;7;9;7;0;0;0
2020-11-05 06:00:00;18;15;0;16;6;10;6;6;0;0;0
2020-11-05 06:15:00;38;26;0;23;6;14;17;21;0;0;0
2020-11-05 06:30:00;28;24;0;30;12;29;13;17;5;0;0
2020-11-05 06:45:00;53;51;0;45;12;26;17;31;0;0;0
2020-11-05 07:00:00;38;55;0;34;10;40;26;24;1;0;0
2020-11-05 07:15:00;57;58;0;25;5;15;23;36;0;0;0
2020-11-05 07:30:00;53;60;0;42;12;33;15;28;7;0;0
2020-11-05 07:45:00;67;58;0;38;7;27;29;28;0;0;0
2020-11-05 08:00:00;65;52;0;42;7;32;17;32;4;0;0
2020-11-05 08:15:00;52;44;0;47;9;43;21;22;6;4;0
2020-11-05 08:30:00;43;41;0;39;6;29;13;13;0;6;0
2020-11-05 08:45:00;36;62;0;46;6;35;15;17;5;0;0
2020-11-05 09:00:00;31;31;0;52;8;43;14;11;0;0;0
2020-11-05 09:15:00;35;45;0;40;6;33;13;11;0;0;0
2020-11-05 09:30:00;34;37;0;48;7;33;13;10;0;0;0
2020-11-05 09:45:00;43;59;0;40;5;33;19;15;0;1;0
2020-11-05 10:00:00;43;36;0;49;11;45;10;4;1;0;0
2020-11-05 10:15:00;36;28;0;58;7;46;13;15;0;0;0
2020-11-05 10:30:00;25;30;0;62;9;47;11;10;0;0;0
2020-11-05 10:45:00;39;45;0;42;8;36;18;11;0;0;0
2020-11-05 11:00:00;25;43;0;57;7;52;14;5;0;0;0
2020-11-05 11:15:00;35;46;0;59;9;38;15;9;0;0;0
2020-11-05 11:30:00;28;39;0;61;10;50;20;12;1;3;0
