DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-21 00:00:00;20;13;5;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 00:15:00;17;16;6;19;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 00:30:00;26;21;13;28;2;2;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-21 00:45:00;10;9;3;8;0;0;0;4;4;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:00:00;11;17;5;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:15:00;14;7;4;7;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:30:00;9;13;5;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 01:45:00;9;10;2;9;3;3;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:00:00;8;7;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:15:00;6;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:30:00;3;4;3;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 02:45:00;6;7;7;12;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:00:00;5;6;2;6;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:15:00;6;2;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:30:00;5;4;2;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 03:45:00;7;7;7;11;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:00:00;2;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:15:00;8;8;2;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:30:00;9;7;5;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 04:45:00;9;15;8;18;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:00:00;24;16;8;22;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:15:00;35;24;10;23;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:30:00;33;36;9;33;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 05:45:00;40;31;12;29;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:00:00;61;26;12;29;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:15:00;53;38;7;54;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:30:00;56;42;17;44;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-21 06:45:00;44;38;13;46;2;2;2;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:00:00;31;53;8;51;1;1;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:15:00;44;56;15;54;2;2;2;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-21 07:30:00;52;85;12;71;3;6;3;1;1;2;0;0;0;0;0;0;0;0;0
