DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-22 00:00:00;18;18;12;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 00:15:00;16;14;7;16;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-22 00:30:00;16;17;10;18;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 00:45:00;11;12;7;12;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 01:00:00;11;11;5;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 01:15:00;8;5;4;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 01:30:00;15;5;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 01:45:00;9;7;3;8;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 02:00:00;9;10;8;11;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 02:15:00;8;4;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 02:30:00;8;3;4;8;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 02:45:00;6;2;1;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 03:00:00;2;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 03:15:00;2;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 03:30:00;0;2;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 03:45:00;2;3;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:00:00;5;2;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:15:00;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:30:00;4;1;0;1;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 04:45:00;3;5;2;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 05:00:00;10;5;1;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 05:15:00;15;10;2;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 05:30:00;3;25;10;21;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 05:45:00;8;14;10;17;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 06:00:00;12;8;6;12;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 06:15:00;9;12;5;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-22 06:30:00;12;10;6;8;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 06:45:00;9;14;4;14;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 07:00:00;9;8;2;12;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-22 07:15:00;8;13;7;12;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 07:30:00;13;24;10;23;4;4;4;1;1;1;0;0;0;0;0;0;0;0;0
2020-11-22 07:45:00;14;23;6;23;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 08:00:00;22;22;11;29;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 08:15:00;24;14;3;21;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-22 08:30:00;31;33;12;35;5;5;4;5;4;0;0;0;0;0;0;0;0;0;0
2020-11-22 08:45:00;33;31;11;35;5;5;6;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-22 09:00:00;30;40;9;40;7;8;8;3;3;6;0;0;0;0;0;0;0;0;0
2020-11-22 09:15:00;42;51;13;47;9;9;9;4;4;1;0;0;0;0;0;0;0;0;0
2020-11-22 09:30:00;48;55;14;55;3;3;3;6;5;1;0;2;0;0;0;0;0;0;0
2020-11-22 09:45:00;44;64;29;66;6;5;5;12;12;0;0;2;0;0;0;0;0;0;0
2020-11-22 10:00:00;68;50;12;53;4;4;3;9;10;0;0;3;0;0;0;0;0;0;2
2020-11-22 10:15:00;61;50;10;48;4;4;4;6;5;5;0;0;0;0;0;0;0;0;0
2020-11-22 10:30:00;76;56;10;43;8;124;9;6;7;3;0;2;0;0;0;0;0;0;0
2020-11-22 10:45:00;77;79;12;76;4;5;7;6;5;1;0;0;0;0;0;0;0;0;0
2020-11-22 11:00:00;83;78;19;66;3;4;4;5;5;0;0;0;0;0;0;0;0;0;1
2020-11-22 11:15:00;92;56;4;60;15;13;13;6;6;2;0;0;0;0;0;0;0;0;0
2020-11-22 11:30:00;97;94;13;81;6;15;7;5;5;1;0;3;0;0;0;0;0;0;0
2020-11-22 11:45:00;119;89;9;72;11;10;11;8;8;3;0;3;0;0;0;0;0;0;1
2020-11-22 12:00:00;105;80;14;67;9;10;10;5;5;0;0;1;0;0;0;0;0;0;1
2020-11-22 12:15:00;108;95;16;83;8;92;9;6;6;2;0;2;0;0;0;0;0;0;0
2020-11-22 12:30:00;98;84;22;73;12;37;14;10;10;2;0;0;0;0;0;0;0;0;0
2020-11-22 12:45:00;108;83;6;70;8;8;8;8;8;1;0;1;0;0;0;0;0;0;0
2020-11-22 13:00:00;108;90;9;70;2;2;2;3;3;1;0;0;0;0;0;0;0;0;0
2020-11-22 13:15:00;117;102;14;72;8;8;8;5;5;7;0;1;0;0;0;0;0;0;0
2020-11-22 13:30:00;103;120;16;92;11;11;10;20;21;5;0;2;0;0;0;0;0;0;4
