DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-14 00:00:00;13;11;3;14;0;0;0;2;1;0;0;0;0;0;0;0;0;0;0
2020-11-14 00:15:00;13;18;8;16;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-14 00:30:00;29;8;10;18;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-14 00:45:00;10;12;10;15;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-14 01:00:00;10;13;4;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 01:15:00;7;9;4;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 01:30:00;9;10;3;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 01:45:00;11;13;4;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 02:00:00;8;5;2;6;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 02:15:00;10;9;4;8;2;3;5;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-14 02:30:00;13;8;8;14;0;0;0;2;3;0;0;0;0;0;0;0;0;0;0
2020-11-14 02:45:00;7;5;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 03:00:00;6;6;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 03:15:00;5;5;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 03:30:00;6;3;2;4;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 03:45:00;2;4;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 04:00:00;7;4;6;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 04:15:00;4;5;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-14 04:30:00;8;12;6;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-14 04:45:00;9;10;6;13;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-14 05:00:00;23;23;11;28;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
