DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-15 00:00:00;21;11;4;12;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 00:15:00;16;13;3;16;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 00:30:00;17;18;11;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 00:45:00;7;13;4;14;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 01:00:00;19;7;2;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 01:15:00;12;11;4;11;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 01:30:00;7;15;7;17;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-15 01:45:00;11;8;3;11;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 02:00:00;15;12;7;11;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 02:15:00;10;8;3;6;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 02:30:00;15;3;2;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 02:45:00;3;10;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 03:00:00;5;5;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 03:15:00;6;6;4;6;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 03:30:00;1;9;4;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 03:45:00;5;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 04:00:00;0;3;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 04:15:00;1;4;5;6;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 04:30:00;4;3;2;3;2;2;2;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-15 04:45:00;3;3;3;4;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 05:00:00;10;8;3;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 05:15:00;9;6;5;8;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 05:30:00;10;26;2;29;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 05:45:00;10;12;3;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 06:00:00;11;16;4;15;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 06:15:00;16;7;5;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 06:30:00;8;11;3;11;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 06:45:00;9;5;2;5;3;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 07:00:00;16;15;8;20;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-15 07:15:00;15;18;5;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 07:30:00;16;26;7;23;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-15 07:45:00;22;23;2;24;4;4;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 08:00:00;23;27;13;26;6;6;6;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 08:15:00;27;22;7;23;4;4;4;2;2;1;0;0;0;0;0;0;0;0;0
2020-11-15 08:30:00;36;36;8;39;3;3;3;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 08:45:00;38;36;3;32;4;4;4;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-15 09:00:00;40;42;9;40;6;5;5;12;10;1;0;7;0;2;0;0;0;0;5
2020-11-15 09:15:00;43;51;5;47;7;5;6;5;5;1;0;2;0;0;0;0;0;0;0
2020-11-15 09:30:00;51;60;6;52;10;10;10;3;3;1;0;0;0;0;0;0;0;0;0
2020-11-15 09:45:00;54;65;8;58;5;6;6;4;4;4;0;0;0;0;0;0;0;0;0
2020-11-15 10:00:00;54;56;15;61;4;4;4;4;4;1;0;1;0;0;0;0;0;0;0
2020-11-15 10:15:00;84;62;7;62;3;3;3;10;7;1;0;0;0;1;0;0;0;0;0
2020-11-15 10:30:00;84;75;8;62;6;6;6;4;72;0;0;1;0;0;0;0;0;0;0
2020-11-15 10:45:00;82;67;6;55;5;5;5;10;9;7;0;1;0;2;0;0;0;0;0
2020-11-15 11:00:00;81;58;27;64;5;5;5;7;7;4;0;2;0;0;0;0;0;0;0
2020-11-15 11:15:00;104;61;10;51;4;4;3;7;7;1;0;2;0;0;0;0;0;0;0
2020-11-15 11:30:00;91;85;14;67;13;10;16;13;12;0;0;5;0;0;0;0;0;1;1
2020-11-15 11:45:00;103;77;6;64;8;10;10;10;9;0;0;0;0;0;0;0;0;0;0
2020-11-15 12:00:00;121;85;13;64;9;8;8;6;5;2;0;3;0;0;0;0;0;0;3
2020-11-15 12:15:00;117;87;10;69;10;12;9;10;10;1;0;0;0;0;0;0;0;0;0
2020-11-15 12:30:00;89;98;8;63;5;7;5;7;9;2;0;2;0;0;0;0;0;2;1
2020-11-15 12:45:00;122;84;12;65;4;3;3;6;8;5;0;1;0;0;0;0;0;0;0
2020-11-15 13:00:00;106;87;19;62;11;109;9;10;11;1;0;2;0;0;0;0;0;0;7
2020-11-15 13:15:00;103;118;13;92;7;7;7;6;6;4;0;3;0;0;0;0;0;0;0
2020-11-15 13:30:00;119;104;12;79;9;9;10;8;9;9;0;2;0;0;0;0;0;0;3
2020-11-15 13:45:00;114;125;18;98;10;10;8;7;7;3;0;3;0;0;0;0;0;0;0
2020-11-15 14:00:00;129;118;18;90;10;8;9;11;11;0;0;1;0;0;0;0;0;0;0
2020-11-15 14:15:00;146;119;12;79;5;7;7;14;13;4;0;1;0;0;0;0;0;0;0
2020-11-15 14:30:00;125;126;11;82;7;7;6;10;9;2;0;0;0;0;0;0;0;0;1
2020-11-15 14:45:00;140;136;14;96;7;6;6;12;14;6;0;6;0;2;0;0;0;0;0
2020-11-15 15:00:00;122;121;15;78;11;11;11;11;11;1;0;3;0;0;0;0;0;0;3
2020-11-15 15:15:00;118;132;18;99;10;10;10;11;11;4;0;1;0;0;0;0;0;0;4
2020-11-15 15:30:00;134;107;24;96;7;6;5;6;6;6;0;2;0;0;0;0;0;0;0
2020-11-15 15:45:00;117;119;24;99;6;6;6;5;5;0;0;6;0;0;0;0;0;0;0
2020-11-15 16:00:00;132;107;17;87;11;11;11;12;11;3;0;1;0;0;0;0;0;0;3
2020-11-15 16:15:00;120;138;13;109;12;13;13;6;7;3;0;3;0;0;0;0;0;0;0
2020-11-15 16:30:00;141;144;21;103;11;12;11;10;11;2;0;0;0;0;0;0;0;0;0
2020-11-15 16:45:00;124;137;16;85;13;14;12;9;9;3;0;7;0;0;0;0;0;0;0
2020-11-15 17:00:00;123;110;8;88;3;3;3;9;9;4;0;2;0;0;0;0;0;0;0
2020-11-15 17:15:00;98;116;12;95;10;10;11;7;7;0;0;2;0;0;0;0;0;0;0
2020-11-15 17:30:00;116;143;17;107;9;10;9;8;8;1;0;1;0;0;0;0;0;0;2
2020-11-15 17:45:00;105;138;17;100;8;8;7;6;6;1;0;2;0;0;0;0;0;0;0
2020-11-15 18:00:00;80;91;13;76;8;10;8;8;8;0;0;0;0;0;0;0;0;0;0
2020-11-15 18:15:00;90;76;13;65;9;8;9;6;6;0;0;0;0;0;0;0;0;0;0
2020-11-15 18:30:00;68;95;19;82;6;86;6;6;5;0;0;1;0;0;0;0;0;2;1
2020-11-15 18:45:00;69;91;12;77;7;7;7;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-15 19:00:00;85;69;12;54;10;9;9;8;7;0;0;0;0;0;0;0;0;0;0
2020-11-15 19:15:00;62;59;13;55;4;4;4;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 19:30:00;63;59;13;55;3;3;3;3;3;0;0;2;0;0;0;0;0;0;2
2020-11-15 19:45:00;61;54;13;46;2;2;2;2;2;0;0;1;0;0;0;0;0;0;0
2020-11-15 20:00:00;57;63;13;53;3;3;3;5;4;0;0;0;0;0;0;0;0;0;0
2020-11-15 20:15:00;63;51;9;42;4;74;4;6;7;0;0;0;0;0;0;0;0;0;2
2020-11-15 20:30:00;42;43;9;39;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 20:45:00;40;54;12;50;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 21:00:00;45;46;15;40;4;3;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 21:15:00;32;41;16;46;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-11-15 21:30:00;34;30;12;32;2;2;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 21:45:00;16;24;9;23;3;3;3;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-15 22:00:00;42;43;12;37;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 22:15:00;19;18;2;17;1;1;1;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-15 22:30:00;17;17;9;18;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 22:45:00;13;17;13;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 23:00:00;12;17;1;18;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-15 23:15:00;11;11;6;14;1;1;1;0;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 23:30:00;9;12;6;15;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-15 23:45:00;5;18;10;18;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
