DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFGA);11(TAFBA);12(TAFGB);13(TAFBB);14(TAFGC);15(TAFBC);16(TAFBD);17(TAFBE);18(TARDC);19(TARDD)
2020-11-28 00:00:00;13;15;8;18;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-28 00:15:00;15;18;14;22;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 00:30:00;19;13;8;19;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 00:45:00;10;11;2;13;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-28 01:00:00;15;14;7;17;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-11-28 01:15:00;11;14;9;18;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-28 01:30:00;9;17;6;16;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 01:45:00;3;10;5;10;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 02:00:00;15;12;5;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 02:15:00;13;3;4;7;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-28 02:30:00;10;7;5;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 02:45:00;4;10;7;11;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-28 03:00:00;8;5;2;8;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 03:15:00;7;7;3;10;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-28 03:30:00;4;2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 03:45:00;6;5;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 04:00:00;3;6;6;9;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 04:15:00;8;7;3;5;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 04:30:00;9;14;6;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 04:45:00;6;13;6;14;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 05:00:00;25;29;10;27;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 05:15:00;27;17;7;21;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-11-28 05:30:00;35;49;20;45;0;0;0;1;2;0;0;0;0;0;0;0;0;0;0
2020-11-28 05:45:00;31;15;15;23;1;1;1;4;4;0;0;0;0;0;0;0;0;0;0
2020-11-28 06:00:00;47;37;9;44;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 06:15:00;59;30;10;40;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 06:30:00;46;53;20;53;2;2;2;3;3;0;0;1;0;0;0;0;0;0;0
2020-11-28 06:45:00;29;41;13;42;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-11-28 07:00:00;34;44;13;45;3;3;3;5;5;0;0;0;0;0;0;0;0;0;0
2020-11-28 07:15:00;59;55;10;51;4;4;4;7;6;1;0;0;0;0;0;0;0;0;0
2020-11-28 07:30:00;44;75;13;56;6;6;6;7;7;1;0;5;0;0;0;0;0;0;0
2020-11-28 07:45:00;53;75;9;65;4;4;4;9;9;1;0;0;0;0;0;0;0;0;1
2020-11-28 08:00:00;54;70;12;54;6;6;6;5;5;2;0;4;0;0;0;0;0;0;0
2020-11-28 08:15:00;74;79;12;69;10;10;10;7;7;2;0;0;0;0;0;0;0;0;0
2020-11-28 08:30:00;72;94;11;85;5;4;4;7;7;3;0;0;0;0;0;0;0;0;0
2020-11-28 08:45:00;89;118;10;91;9;10;10;7;6;4;0;0;0;0;0;0;0;0;0
2020-11-28 09:00:00;91;119;10;88;11;28;13;4;4;4;0;1;0;0;0;0;0;0;0
2020-11-28 09:15:00;109;133;14;98;10;9;10;6;7;4;0;1;0;0;0;0;0;0;0
2020-11-28 09:30:00;128;155;22;104;13;10;11;8;8;2;0;5;0;0;0;0;0;0;0
2020-11-28 09:45:00;151;186;22;104;12;17;13;10;10;2;0;1;0;1;0;0;0;0;0
2020-11-28 10:00:00;136;188;10;116;13;15;14;17;16;4;0;3;0;0;0;0;0;0;0
2020-11-28 10:15:00;175;178;20;116;14;15;15;17;17;1;0;2;0;0;0;0;0;0;0
2020-11-28 10:30:00;182;189;24;152;6;5;5;10;10;2;0;5;0;0;0;0;0;0;4
2020-11-28 10:45:00;189;217;24;137;8;10;11;14;14;0;0;2;0;0;0;0;0;0;0
2020-11-28 11:00:00;210;219;29;152;9;10;10;7;9;1;0;0;0;0;0;0;0;0;0
2020-11-28 11:15:00;199;213;15;155;7;8;8;22;12;0;0;0;0;0;0;0;0;0;0
2020-11-28 11:30:00;229;206;11;131;11;11;11;17;17;4;0;1;0;0;0;0;0;0;0
2020-11-28 11:45:00;188;209;30;139;10;9;10;8;8;2;0;2;0;0;0;0;0;0;0
2020-11-28 12:00:00;226;203;19;142;14;14;14;13;13;0;0;1;0;0;0;0;0;0;0
2020-11-28 12:15:00;188;176;25;124;4;27;5;7;8;1;0;0;0;0;0;0;0;0;0
2020-11-28 12:30:00;228;202;19;123;9;7;7;10;12;1;0;0;0;0;0;0;0;0;0
2020-11-28 12:45:00;178;193;23;95;8;7;8;11;11;1;0;0;0;0;0;0;0;1;0
2020-11-28 13:00:00;238;193;20;115;10;10;10;9;8;2;0;0;0;0;0;0;0;0;0
2020-11-28 13:15:00;195;203;27;134;11;145;13;9;10;0;0;0;0;0;0;0;0;0;2
2020-11-28 13:30:00;215;203;20;112;13;93;13;15;15;1;0;0;0;0;0;0;0;0;0
