DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2)
2020-01-04 00:00:00;0;32;0;1;0;1;15;19;3;1
2020-01-04 00:15:00;0;17;1;0;1;2;15;14;4;2
2020-01-04 00:30:00;0;19;0;0;1;2;19;12;2;1
2020-01-04 00:45:00;0;19;1;1;1;0;12;11;2;0
2020-01-04 01:00:00;0;15;0;0;1;0;20;12;2;0
2020-01-04 01:15:00;0;14;0;0;0;0;16;11;3;2
2020-01-04 01:30:00;0;12;0;0;0;1;13;10;0;0
2020-01-04 01:45:00;0;16;0;0;0;2;8;4;0;0
2020-01-04 02:00:00;0;18;0;0;0;0;9;10;2;1
2020-01-04 02:15:00;0;11;0;0;0;1;13;8;1;1
2020-01-04 02:30:00;0;10;0;0;0;0;7;7;0;0
2020-01-04 02:45:00;0;7;0;0;0;0;8;5;1;0
2020-01-04 03:00:00;0;9;0;0;0;1;9;12;0;0
2020-01-04 03:15:00;0;7;0;0;0;0;2;4;0;0
2020-01-04 03:30:00;0;12;0;0;0;0;6;4;0;0
2020-01-04 03:45:00;0;4;0;0;0;0;0;1;0;0
2020-01-04 04:00:00;0;11;0;0;0;1;3;5;0;0
2020-01-04 04:15:00;0;11;0;0;0;0;5;2;1;1
2020-01-04 04:30:00;0;12;0;0;0;4;9;4;0;0
2020-01-04 04:45:00;0;6;0;0;0;4;4;4;1;1
2020-01-04 05:00:00;0;12;2;0;1;11;10;8;2;1
2020-01-04 05:15:00;0;18;0;2;1;8;14;9;0;0
2020-01-04 05:30:00;0;16;0;1;5;14;18;23;1;3
2020-01-04 05:45:00;0;15;2;4;2;3;17;17;1;1
2020-01-04 06:00:00;0;19;11;13;14;8;16;15;0;1
2020-01-04 06:15:00;0;9;1;4;1;12;11;15;0;1
2020-01-04 06:30:00;0;22;1;0;1;25;27;19;0;1
2020-01-04 06:45:00;0;25;1;3;0;11;14;18;0;0
2020-01-04 07:00:00;0;21;0;5;1;3;15;16;2;1
2020-01-04 07:15:00;0;24;0;0;0;8;9;17;1;1
2020-01-04 07:30:00;0;31;4;2;4;10;15;18;1;0
2020-01-04 07:45:00;0;31;0;3;0;11;26;25;2;0
2020-01-04 08:00:00;0;24;1;3;5;9;27;33;1;1
2020-01-04 08:15:00;0;36;0;1;4;10;34;34;2;2
2020-01-04 08:30:00;0;35;0;0;2;8;35;46;1;0
2020-01-04 08:45:00;0;41;0;1;2;8;44;65;1;2
2020-01-04 09:00:00;0;48;0;2;3;12;44;61;3;2
2020-01-04 09:15:00;0;65;0;0;3;9;52;77;4;1
2020-01-04 09:30:00;0;67;2;2;2;9;55;76;5;1
2020-01-04 09:45:00;0;97;0;0;5;10;59;95;1;0
2020-01-04 10:00:00;0;83;0;4;4;12;79;99;4;1
2020-01-04 10:15:00;0;74;2;3;5;11;81;109;7;3
2020-01-04 10:30:00;0;85;1;0;2;14;88;113;4;3
2020-01-04 10:45:00;0;85;3;9;8;16;70;109;5;1
2020-01-04 11:00:00;0;82;1;9;6;7;82;116;5;2
2020-01-04 11:15:00;0;91;3;6;9;16;98;124;7;2
2020-01-04 11:30:00;0;89;4;5;7;14;108;106;5;4
2020-01-04 11:45:00;0;108;2;5;8;14;98;112;6;2
2020-01-04 12:00:00;0;121;4;4;10;19;116;103;1;0
2020-01-04 12:15:00;0;115;2;3;7;15;101;129;5;1
2020-01-04 12:30:00;0;111;2;5;6;18;108;128;6;2
2020-01-04 12:45:00;0;116;3;13;8;14;109;130;9;2
2020-01-04 13:00:00;0;126;0;12;11;18;119;138;7;0
2020-01-04 13:15:00;0;127;2;4;7;17;107;116;10;2
2020-01-04 13:30:00;0;124;5;6;5;16;112;139;11;2
2020-01-04 13:45:00;0;145;2;4;9;17;119;152;7;3
2020-01-04 14:00:00;0;132;10;15;18;18;117;128;5;2
2020-01-04 14:15:00;0;123;8;4;6;13;84;114;9;3
2020-01-04 14:30:00;0;128;3;4;2;15;123;177;4;1
2020-01-04 14:45:00;0;141;6;5;9;15;114;152;7;3
2020-01-04 15:00:00;0;127;1;7;10;13;110;150;5;1
2020-01-04 15:15:00;0;121;0;3;6;10;101;109;3;0
2020-01-04 15:30:00;0;166;3;6;14;8;117;126;6;1
2020-01-04 15:45:00;0;148;2;7;3;13;116;131;6;2
2020-01-04 16:00:00;0;136;1;5;5;9;116;147;4;2
2020-01-04 16:15:00;0;128;1;3;4;10;111;144;8;5
2020-01-04 16:30:00;0;140;4;5;3;16;117;140;4;2
2020-01-04 16:45:00;0;147;2;5;6;6;125;155;3;2
2020-01-04 17:00:00;0;163;4;3;3;11;97;124;8;2
2020-01-04 17:15:00;0;134;2;4;4;7;98;99;7;2
2020-01-04 17:30:00;0;128;3;2;4;13;96;137;11;5
2020-01-04 17:45:00;0;143;2;5;6;18;95;118;4;1
2020-01-04 18:00:00;0;128;3;4;4;13;105;130;7;4
2020-01-04 18:15:00;0;118;4;3;7;9;93;124;3;0
2020-01-04 18:30:00;0;102;2;5;6;12;92;112;2;1
2020-01-04 18:45:00;0;130;1;3;2;7;99;112;5;1
2020-01-04 19:00:00;0;93;3;1;3;12;76;104;4;2
2020-01-04 19:15:00;0;95;3;2;0;4;81;89;4;1
2020-01-04 19:30:00;0;91;0;3;3;4;81;76;3;1
2020-01-04 19:45:00;0;105;2;4;4;6;47;81;3;0
2020-01-04 20:00:00;0;98;1;3;2;13;62;68;8;3
2020-01-04 20:15:00;0;94;1;3;2;12;48;66;4;1
2020-01-04 20:30:00;0;73;2;3;1;6;43;67;4;3
2020-01-04 20:45:00;0;45;2;0;0;8;45;47;3;2
2020-01-04 21:00:00;0;47;0;1;2;9;36;46;4;2
2020-01-04 21:15:00;0;49;0;2;1;14;27;37;3;1
2020-01-04 21:30:00;0;44;4;0;4;13;44;39;5;2
2020-01-04 21:45:00;0;56;3;7;2;13;35;42;6;2
2020-01-04 22:00:00;0;57;11;10;6;5;39;48;2;1
2020-01-04 22:15:00;0;52;6;3;4;3;43;45;2;0
2020-01-04 22:30:00;0;41;2;2;3;5;34;27;2;1
2020-01-04 22:45:00;0;28;2;1;2;2;37;27;3;0
2020-01-04 23:00:00;0;22;2;3;0;1;31;21;5;2
2020-01-04 23:15:00;0;31;1;2;1;2;33;27;2;0
2020-01-04 23:30:00;0;30;1;2;1;3;30;15;1;1
2020-01-04 23:45:00;0;28;0;0;0;4;17;11;3;2
