DATUM;1(DA1);2(DRES);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFGC);9(TAFBA);10(TAFBC);11(TAFBD);12(TARES)
2020-01-04 00:00:00;8;0;7;7;0;0;0;0;0;0;0;0
2020-01-04 00:15:00;10;0;4;6;0;0;0;0;0;0;0;0
2020-01-04 00:30:00;5;0;3;2;0;0;0;0;0;0;0;0
2020-01-04 00:45:00;6;0;12;5;0;0;0;0;0;0;0;0
2020-01-04 01:00:00;7;0;2;3;0;0;0;0;0;0;0;0
2020-01-04 01:15:00;10;0;4;4;0;0;0;0;0;0;0;0
2020-01-04 01:30:00;12;0;6;1;0;0;0;0;0;0;0;0
2020-01-04 01:45:00;6;0;5;2;0;0;0;0;0;0;0;0
2020-01-04 02:00:00;10;0;1;2;0;0;0;0;0;0;0;0
2020-01-04 02:15:00;2;0;1;0;0;0;0;0;0;0;0;0
2020-01-04 02:30:00;4;0;4;1;0;0;0;0;0;0;0;0
2020-01-04 02:45:00;3;0;2;1;0;0;0;0;0;0;0;0
2020-01-04 03:00:00;3;0;3;1;0;0;0;0;0;0;0;0
2020-01-04 03:15:00;3;0;3;1;0;0;0;0;0;0;0;0
2020-01-04 03:30:00;5;0;2;2;0;0;0;0;0;0;0;0
2020-01-04 03:45:00;4;0;4;2;0;0;0;0;0;0;0;0
2020-01-04 04:00:00;2;0;2;1;0;0;0;0;0;0;0;0
2020-01-04 04:15:00;1;0;0;0;0;0;0;0;0;0;0;0
2020-01-04 04:30:00;2;0;3;0;0;0;0;0;0;0;0;0
2020-01-04 04:45:00;5;0;4;2;0;0;0;0;0;0;0;0
2020-01-04 05:00:00;5;0;2;4;0;0;0;0;0;0;0;0
2020-01-04 05:15:00;5;0;11;4;0;0;0;0;0;0;0;0
2020-01-04 05:30:00;6;0;10;2;0;0;0;0;0;0;0;0
2020-01-04 05:45:00;14;0;9;10;0;0;1;0;0;0;0;0
2020-01-04 06:00:00;10;0;9;7;0;0;0;0;0;0;0;0
2020-01-04 06:15:00;4;0;16;4;0;0;0;0;0;0;0;0
2020-01-04 06:30:00;8;0;10;6;0;0;0;0;0;0;0;0
2020-01-04 06:45:00;13;0;12;5;0;0;0;0;0;0;0;0
2020-01-04 07:00:00;9;0;13;1;0;0;0;0;0;0;0;0
2020-01-04 07:15:00;9;0;9;3;0;0;0;0;0;0;0;0
2020-01-04 07:30:00;18;0;8;4;0;0;0;0;0;0;0;0
2020-01-04 07:45:00;20;0;22;10;0;0;0;0;0;0;0;0
2020-01-04 08:00:00;19;0;27;4;1;0;0;0;0;0;0;0
2020-01-04 08:15:00;15;0;22;8;3;0;0;0;0;2;0;0
2020-01-04 08:30:00;25;0;38;12;1;0;0;0;0;0;0;0
2020-01-04 08:45:00;37;0;41;12;3;0;2;0;0;0;0;0
2020-01-04 09:00:00;23;0;32;20;0;0;0;0;0;0;0;0
2020-01-04 09:15:00;20;0;47;11;0;9;3;0;0;0;0;0
2020-01-04 09:30:00;30;0;57;23;0;0;0;1;3;0;0;0
2020-01-04 09:45:00;35;0;57;29;12;0;2;0;1;0;0;0
2020-01-04 10:00:00;42;0;67;19;2;0;1;0;0;0;0;0
2020-01-04 10:15:00;48;0;83;26;2;0;1;0;0;0;0;0
2020-01-04 10:30:00;56;0;63;26;3;0;1;0;0;0;0;0
2020-01-04 10:45:00;50;0;85;21;4;0;2;0;0;0;0;0
2020-01-04 11:00:00;72;0;74;24;0;1;13;1;0;0;0;0
2020-01-04 11:15:00;64;0;102;22;1;0;0;0;0;0;0;0
2020-01-04 11:30:00;73;0;77;25;0;0;1;0;0;0;0;0
2020-01-04 11:45:00;51;0;65;30;2;0;0;1;0;0;0;0
2020-01-04 12:00:00;69;0;69;25;4;0;0;0;0;0;0;0
2020-01-04 12:15:00;60;0;77;30;0;0;9;5;0;0;0;0
2020-01-04 12:30:00;69;0;73;25;0;14;2;1;0;0;0;0
2020-01-04 12:45:00;69;0;66;20;4;0;1;0;0;0;0;0
2020-01-04 13:00:00;57;0;50;24;1;0;0;0;0;0;0;0
