DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-01-10 00:00:00;0;1;1;0;0;1;2;3;0;0;0;0
2020-01-10 00:15:00;2;6;8;1;2;4;7;0;0;0;0;0
2020-01-10 00:30:00;1;3;3;0;0;0;3;255;1;0;0;0
2020-01-10 00:45:00;0;1;1;1;0;2;8;3;0;0;0;0
2020-01-10 01:00:00;0;2;3;0;1;4;7;0;0;0;0;0
2020-01-10 01:15:00;1;3;4;1;3;0;3;0;0;0;0;0
2020-01-10 01:30:00;1;0;1;0;0;3;6;0;0;0;0;0
2020-01-10 01:45:00;0;0;0;0;0;0;3;0;0;0;0;0
2020-01-10 02:00:00;0;3;1;0;0;1;5;0;0;0;0;0
2020-01-10 02:15:00;0;1;2;1;0;1;1;2;3;0;0;0
2020-01-10 02:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-01-10 02:45:00;0;0;0;0;0;1;3;0;0;0;0;0
2020-01-10 03:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-10 03:15:00;0;0;2;0;0;0;2;0;0;0;0;0
2020-01-10 03:30:00;1;0;1;0;0;0;2;0;0;0;0;0
2020-01-10 03:45:00;0;1;1;0;0;1;1;0;0;0;0;0
2020-01-10 04:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-01-10 04:15:00;1;2;3;0;0;0;2;0;0;0;0;0
2020-01-10 04:30:00;0;0;0;0;0;0;4;0;0;0;0;0
2020-01-10 04:45:00;1;3;4;0;0;3;7;0;0;1;0;0
2020-01-10 05:00:00;3;3;5;2;2;2;9;0;0;0;0;0
2020-01-10 05:15:00;5;5;6;1;1;7;28;0;0;3;0;0
2020-01-10 05:30:00;12;6;13;0;0;8;27;0;2;1;254;0
2020-01-10 05:45:00;11;9;13;0;0;2;31;0;0;0;0;0
2020-01-10 06:00:00;10;14;18;0;0;4;30;0;1;0;0;0
2020-01-10 06:15:00;12;11;18;0;1;6;29;0;0;0;0;0
