DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DCL1);7(TAFBA);8(TAFBB1);9(TAFBB2);10(TAFBC)
2020-07-13 00:00:00;3;2;3;2;1;4;0;0;0;0
2020-07-13 00:15:00;6;4;2;2;0;1;0;0;0;0
2020-07-13 00:30:00;3;2;1;3;0;0;0;0;0;0
2020-07-13 00:45:00;1;1;0;0;0;1;0;0;0;0
2020-07-13 01:00:00;0;2;1;1;2;1;0;0;0;0
2020-07-13 01:15:00;1;2;0;4;0;1;0;0;0;0
2020-07-13 01:30:00;0;0;0;0;3;1;0;0;0;0
2020-07-13 01:45:00;0;0;0;0;0;1;0;0;0;0
2020-07-13 02:00:00;1;1;1;1;0;0;0;0;0;0
2020-07-13 02:15:00;0;0;0;0;0;0;0;0;0;0
2020-07-13 02:30:00;0;1;0;1;2;0;0;0;0;0
2020-07-13 02:45:00;0;1;2;0;0;0;0;0;0;0
2020-07-13 03:00:00;0;2;1;1;0;0;0;0;0;0
2020-07-13 03:15:00;0;0;0;0;2;1;0;0;0;0
2020-07-13 03:30:00;0;0;0;1;0;0;0;0;0;0
2020-07-13 03:45:00;0;1;0;0;1;0;0;0;0;0
2020-07-13 04:00:00;2;0;0;1;1;2;0;0;0;0
2020-07-13 04:15:00;0;0;1;0;4;1;0;0;0;0
2020-07-13 04:30:00;0;0;1;1;1;1;0;0;0;0
2020-07-13 04:45:00;3;2;2;5;0;4;0;0;0;0
2020-07-13 05:00:00;1;0;0;1;3;1;0;0;0;0
2020-07-13 05:15:00;4;10;7;2;6;5;0;0;0;0
2020-07-13 05:30:00;8;8;4;10;3;4;0;0;0;0
2020-07-13 05:45:00;12;14;9;5;8;21;0;0;0;0
2020-07-13 06:00:00;16;18;11;7;6;23;0;0;0;0
2020-07-13 06:15:00;14;21;32;16;19;21;0;0;0;0
2020-07-13 06:30:00;17;15;17;20;27;32;0;0;0;0
2020-07-13 06:45:00;9;29;27;16;27;36;0;0;0;0
2020-07-13 07:00:00;14;21;37;16;35;42;0;0;0;0
2020-07-13 07:15:00;10;41;93;37;41;92;0;0;0;0
2020-07-13 07:30:00;40;44;92;24;45;78;0;0;0;0
2020-07-13 07:45:00;32;61;78;30;42;71;0;0;0;0
2020-07-13 08:00:00;15;35;39;22;43;35;0;0;0;0
2020-07-13 08:15:00;26;42;28;32;61;58;0;0;0;0
2020-07-13 08:30:00;17;37;46;40;42;42;0;0;0;0
2020-07-13 08:45:00;19;46;47;40;54;38;0;0;0;0
2020-07-13 09:00:00;22;41;35;55;31;32;0;0;0;0
2020-07-13 09:15:00;25;28;37;49;31;41;0;0;0;0
2020-07-13 09:30:00;23;24;48;32;29;34;0;0;0;0
2020-07-13 09:45:00;32;42;46;53;32;37;0;0;0;0
2020-07-13 10:00:00;29;43;51;57;31;48;0;0;0;0
2020-07-13 10:15:00;31;35;36;55;35;39;0;0;0;0
2020-07-13 10:30:00;33;31;45;62;43;27;0;0;0;0
2020-07-13 10:45:00;25;38;36;54;20;28;0;0;0;0
2020-07-13 11:00:00;28;33;40;54;32;36;0;0;0;0
2020-07-13 11:15:00;37;34;31;48;22;32;0;0;0;0
2020-07-13 11:30:00;47;40;43;67;39;38;0;0;0;0
2020-07-13 11:45:00;37;38;36;45;23;31;0;0;0;0
2020-07-13 12:00:00;40;57;53;51;36;34;0;0;0;0
2020-07-13 12:15:00;44;43;42;58;43;43;0;0;0;0
2020-07-13 12:30:00;42;27;38;45;21;39;0;0;0;0
2020-07-13 12:45:00;50;54;65;62;29;42;0;0;0;0
2020-07-13 13:00:00;74;62;35;40;30;36;0;0;0;0
