DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2019-11-19 00:00:00;0;2;7;0;0;0;4;4;1;3;2
2019-11-19 00:15:00;0;1;6;0;0;3;5;0;2;4;0
2019-11-19 00:30:00;0;3;3;0;0;1;3;0;0;1;1
2019-11-19 00:45:00;0;1;3;1;1;1;2;2;1;2;1
2019-11-19 01:00:00;0;0;0;0;0;0;0;0;0;0;0
2019-11-19 01:15:00;0;0;0;0;0;0;3;1;0;3;2
2019-11-19 01:30:00;0;1;3;0;1;0;0;0;0;0;0
2019-11-19 01:45:00;0;1;2;0;0;0;0;0;0;3;0
2019-11-19 02:00:00;1;0;1;0;1;1;1;0;0;0;0
2019-11-19 02:15:00;1;1;1;0;0;0;1;0;0;1;0
2019-11-19 02:30:00;0;0;1;0;0;0;0;0;0;2;1
2019-11-19 02:45:00;0;0;0;0;0;0;0;0;0;1;1
2019-11-19 03:00:00;0;1;2;0;0;0;1;0;0;1;0
2019-11-19 03:15:00;0;4;3;0;0;0;2;1;1;3;1
2019-11-19 03:30:00;0;2;3;0;0;0;0;0;0;2;1
2019-11-19 03:45:00;0;2;1;0;0;0;2;1;0;0;3
2019-11-19 04:00:00;0;0;1;1;1;0;0;0;1;4;4
2019-11-19 04:15:00;1;1;7;1;2;0;2;0;3;3;1
2019-11-19 04:30:00;1;1;2;0;0;0;2;1;0;2;0
2019-11-19 04:45:00;0;8;7;1;1;2;1;0;1;1;6
2019-11-19 05:00:00;4;25;19;0;1;2;7;2;2;4;4
2019-11-19 05:15:00;3;50;27;0;0;4;6;2;1;4;15
2019-11-19 05:30:00;2;54;49;0;2;2;12;0;4;6;12
2019-11-19 05:45:00;6;29;47;3;6;4;10;2;4;32;24
2019-11-19 06:00:00;7;26;24;3;9;7;13;3;5;14;19
2019-11-19 06:15:00;6;33;25;1;5;8;9;4;13;19;16
2019-11-19 06:30:00;5;58;43;7;10;9;22;5;13;18;27
2019-11-19 06:45:00;5;67;60;11;16;5;21;12;19;28;34
2019-11-19 07:00:00;9;65;63;16;19;8;35;15;25;38;35
2019-11-19 07:15:00;13;60;53;21;35;12;45;21;41;70;23
2019-11-19 07:30:00;11;55;54;37;40;23;38;22;50;79;31
2019-11-19 07:45:00;
2019-11-19 08:00:00;
2019-11-19 08:15:00;
2019-11-19 08:30:00;
2019-11-19 08:45:00;
2019-11-19 09:00:00;
2019-11-19 09:15:00;4;16;17;0;2;5;10;5;15;19;8
2019-11-19 09:30:00;5;41;33;6;8;11;28;14;42;41;32
2019-11-19 09:45:00;10;48;32;7;16;16;33;22;28;46;18
2019-11-19 10:00:00;7;29;38;5;13;17;23;22;20;24;19
2019-11-19 10:15:00;12;36;32;13;22;17;31;16;27;40;20
2019-11-19 10:30:00;5;44;36;16;19;17;30;25;26;28;23
2019-11-19 10:45:00;12;44;42;11;20;27;26;18;24;41;24
2019-11-19 11:00:00;11;40;35;13;21;12;32;17;18;34;16
2019-11-19 11:15:00;7;45;32;6;10;20;35;22;26;33;29
2019-11-19 11:30:00;9;42;47;11;16;22;35;23;24;30;21
2019-11-19 11:45:00;8;37;44;8;14;14;41;15;21;27;21
2019-11-19 12:00:00;7;36;50;15;19;17;46;36;24;29;8
2019-11-19 12:15:00;8;28;41;11;19;20;40;27;28;29;27
2019-11-19 12:30:00;7;30;37;7;12;17;33;18;35;31;25
2019-11-19 12:45:00;11;36;32;19;24;19;44;26;25;33;24
2019-11-19 13:00:00;9;46;51;10;13;29;44;35;20;30;23
2019-11-19 13:15:00;7;40;45;14;20;16;41;27;17;27;21
2019-11-19 13:30:00;10;66;49;13;16;13;35;20;25;32;25
2019-11-19 13:45:00;6;51;44;10;20;12;24;15;23;26;35
2019-11-19 14:00:00;8;30;37;13;21;22;34;27;24;22;34
2019-11-19 14:15:00;15;39;42;6;13;23;41;28;26;33;49
2019-11-19 14:30:00;15;43;36;11;22;22;32;16;36;43;49
2019-11-19 14:45:00;16;49;41;9;22;21;40;19;37;38;42
