DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(TAFGB);7(TAFBB);8(TAFBC);9(SKC)
2020-12-29 00:00:00;3;2;1;0;0;0;0;0;0
2020-12-29 00:15:00;6;5;4;0;0;0;0;0;0
2020-12-29 00:30:00;3;2;4;1;1;0;0;0;0
2020-12-29 00:45:00;4;3;4;0;0;0;0;0;0
2020-12-29 01:00:00;3;2;8;0;0;0;0;0;0
2020-12-29 01:15:00;3;4;3;1;1;0;0;0;0
2020-12-29 01:30:00;1;2;4;0;0;0;0;0;0
2020-12-29 01:45:00;2;2;3;0;0;0;0;0;0
2020-12-29 02:00:00;3;3;2;0;0;0;0;0;0
2020-12-29 02:15:00;4;2;3;0;0;0;0;0;0
2020-12-29 02:30:00;2;1;1;0;0;0;0;0;0
2020-12-29 02:45:00;6;4;6;0;0;0;0;0;0
2020-12-29 03:00:00;5;2;2;1;1;0;0;0;0
2020-12-29 03:15:00;2;3;10;0;0;0;0;0;0
2020-12-29 03:30:00;3;2;8;0;1;0;0;0;0
2020-12-29 03:45:00;6;5;9;0;0;0;0;0;0
2020-12-29 04:00:00;5;1;1;0;0;0;0;0;0
2020-12-29 04:15:00;6;5;15;0;0;0;0;0;0
2020-12-29 04:30:00;3;0;13;0;0;0;0;0;0
2020-12-29 04:45:00;8;3;14;0;0;0;0;0;0
2020-12-29 05:00:00;13;3;14;0;0;0;0;0;0
2020-12-29 05:15:00;18;8;35;0;0;0;0;0;0
2020-12-29 05:30:00;17;9;51;1;2;0;0;0;0
2020-12-29 05:45:00;19;8;47;0;0;0;0;0;0
2020-12-29 06:00:00;13;4;36;1;2;0;0;0;0
2020-12-29 06:15:00;25;9;55;1;1;0;0;0;0
2020-12-29 06:30:00;26;9;64;1;1;0;0;0;0
2020-12-29 06:45:00;27;11;55;1;1;0;0;0;0
2020-12-29 07:00:00;37;14;69;1;1;0;0;0;0
2020-12-29 07:15:00;48;9;90;1;1;0;0;0;0
2020-12-29 07:30:00;48;21;89;1;1;0;0;0;0
2020-12-29 07:45:00;42;23;95;1;1;0;0;0;0
2020-12-29 08:00:00;49;23;78;1;1;0;0;0;0
2020-12-29 08:15:00;45;27;87;1;1;0;0;0;0
2020-12-29 08:30:00;44;37;110;1;1;0;0;0;0
2020-12-29 08:45:00;73;34;131;1;1;0;0;0;0
2020-12-29 09:00:00;69;30;99;1;1;0;0;0;0
2020-12-29 09:15:00;77;39;128;2;2;1;0;0;0
2020-12-29 09:30:00;99;47;142;2;1;1;0;0;0
2020-12-29 09:45:00;100;48;158;2;3;2;0;0;0
2020-12-29 10:00:00;102;40;147;1;1;2;0;0;0
2020-12-29 10:15:00;83;50;198;2;2;4;0;0;0
2020-12-29 10:30:00;104;57;206;1;1;1;0;0;0
2020-12-29 10:45:00;126;64;180;1;1;0;0;0;0
2020-12-29 11:00:00;110;57;161;1;2;2;0;0;0
2020-12-29 11:15:00;137;56;185;2;2;2;0;0;0
2020-12-29 11:30:00;117;58;164;1;1;2;0;0;0
2020-12-29 11:45:00;120;72;159;2;2;0;0;0;0
2020-12-29 12:00:00;127;57;159;1;1;1;0;0;0
2020-12-29 12:15:00;125;45;167;0;0;1;0;0;0
2020-12-29 12:30:00;125;58;148;3;1;1;0;0;0
2020-12-29 12:45:00;105;48;180;2;2;3;0;0;0
2020-12-29 13:00:00;146;54;179;2;2;10;0;0;0
2020-12-29 13:15:00;121;45;171;1;1;2;0;0;0
2020-12-29 13:30:00;133;50;198;2;2;4;0;0;0
2020-12-29 13:45:00;112;54;201;2;2;9;0;0;0
2020-12-29 14:00:00;147;57;170;1;1;2;0;0;0
2020-12-29 14:15:00;126;63;166;1;1;2;0;0;0
2020-12-29 14:30:00;136;55;191;1;1;1;0;0;0
2020-12-29 14:45:00;123;58;180;1;1;2;0;0;0
2020-12-29 15:00:00;130;50;156;3;4;2;0;0;0
2020-12-29 15:15:00;141;70;167;1;1;8;0;0;0
2020-12-29 15:30:00;132;47;177;1;1;1;0;0;0
2020-12-29 15:45:00;144;69;170;1;1;2;0;0;0
2020-12-29 16:00:00;134;50;170;1;1;1;0;0;0
2020-12-29 16:15:00;139;57;170;3;2;2;0;0;0
2020-12-29 16:30:00;140;60;181;1;1;3;0;0;0
2020-12-29 16:45:00;107;42;161;4;2;1;0;0;0
2020-12-29 17:00:00;118;68;143;2;2;1;0;0;0
2020-12-29 17:15:00;106;43;136;1;1;0;0;0;0
2020-12-29 17:30:00;106;57;150;1;1;0;0;0;0
2020-12-29 17:45:00;110;42;131;2;3;1;0;0;0
2020-12-29 18:00:00;107;39;130;1;1;1;0;0;0
2020-12-29 18:15:00;81;45;113;1;1;0;0;0;0
2020-12-29 18:30:00;81;35;101;2;2;0;0;0;0
2020-12-29 18:45:00;74;38;97;2;3;0;0;0;0
2020-12-29 19:00:00;62;30;91;0;0;0;0;0;0
2020-12-29 19:15:00;55;34;79;1;1;3;0;0;0
2020-12-29 19:30:00;57;29;63;5;4;0;0;0;0
2020-12-29 19:45:00;51;27;53;1;1;0;0;0;0
2020-12-29 20:00:00;56;26;65;3;3;2;0;0;0
2020-12-29 20:15:00;44;20;48;1;1;0;0;0;0
2020-12-29 20:30:00;49;17;90;0;0;0;0;0;0
2020-12-29 20:45:00;38;21;47;3;3;1;0;0;0
2020-12-29 21:00:00;22;15;23;6;6;0;0;0;0
2020-12-29 21:15:00;19;10;16;1;1;0;0;0;0
2020-12-29 21:30:00;11;8;16;1;1;0;0;0;0
2020-12-29 21:45:00;11;3;8;1;1;0;0;0;0
2020-12-29 22:00:00;11;7;5;1;2;0;0;0;0
2020-12-29 22:15:00;8;1;11;0;0;0;0;0;0
2020-12-29 22:30:00;8;2;9;1;1;0;0;0;0
2020-12-29 22:45:00;3;1;3;0;0;0;0;0;0
2020-12-29 23:00:00;11;3;3;1;1;0;0;0;0
2020-12-29 23:15:00;3;2;8;0;0;0;0;0;0
2020-12-29 23:30:00;6;2;7;0;0;0;0;0;0
