DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DD1);6(DD2);7(DF1);8(DF2);9(DC1);10(DA3);11(DC2);12(TAFGA);13(TAFBA);14(TAFGA2);15(TAFBA2);16(TAFBB);17(TAFBC);18(TAFGD);19(TAFBD);20(TAFGE);21(TAFBE);22(TAFBF)
2020-03-07 00:00:00;5;5;10;4;8;5;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 00:15:00;6;8;3;4;17;5;13;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 00:30:00;8;10;4;3;15;8;10;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 00:45:00;4;7;5;1;10;4;3;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 01:00:00;5;3;7;2;5;3;2;4;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 01:15:00;4;6;3;4;7;5;2;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 01:30:00;1;3;9;3;7;3;6;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 01:45:00;3;2;4;2;6;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 02:00:00;0;2;2;2;6;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 02:15:00;2;2;3;5;3;0;6;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 02:30:00;2;3;6;2;3;2;3;4;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 02:45:00;2;4;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 03:00:00;0;1;6;4;3;3;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 03:15:00;1;1;3;4;3;1;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 03:30:00;1;1;4;2;9;2;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 03:45:00;2;1;1;1;2;3;2;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 04:00:00;2;2;2;1;6;3;1;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 04:15:00;2;4;4;1;4;1;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 04:30:00;1;0;1;3;1;0;3;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 04:45:00;1;2;5;0;2;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 05:00:00;3;2;3;5;6;3;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 05:15:00;2;9;7;1;10;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 05:30:00;5;7;8;4;13;5;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 05:45:00;9;18;7;4;8;1;5;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 06:00:00;11;23;10;6;9;4;3;1;0;3;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 06:15:00;7;13;8;5;13;10;4;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 06:30:00;10;16;15;7;16;12;4;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 06:45:00;5;9;11;5;16;6;6;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 07:00:00;6;13;12;10;9;4;5;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 07:15:00;7;13;13;16;17;10;5;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 07:30:00;11;10;11;2;17;8;12;1;0;4;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 07:45:00;8;13;16;6;20;9;15;2;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 08:00:00;7;11;11;9;17;10;11;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0
2020-03-07 08:15:00;7;18;13;14;24;8;8;5;0;7;0;0;0;2;3;0;0;5;1;0;0;0
