DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-04-26 00:00:00;7;6;2;0;7;6;0;5;8;0;0
2020-04-26 00:15:00;3;2;0;0;2;2;0;2;2;0;0
2020-04-26 00:30:00;3;6;0;0;7;8;0;7;5;0;0
2020-04-26 00:45:00;1;2;0;0;5;4;0;5;6;0;0
2020-04-26 01:00:00;3;5;0;0;2;3;0;2;2;0;0
2020-04-26 01:15:00;1;1;0;0;1;2;0;1;2;0;0
2020-04-26 01:30:00;2;2;0;0;2;0;0;1;1;0;0
2020-04-26 01:45:00;0;1;0;0;0;2;0;0;2;0;0
2020-04-26 02:00:00;2;2;0;0;2;1;0;2;2;1;0
2020-04-26 02:15:00;0;0;0;1;3;1;0;3;1;1;0
2020-04-26 02:30:00;1;1;0;0;0;0;0;0;0;0;0
2020-04-26 02:45:00;1;1;0;0;1;1;0;2;2;0;0
2020-04-26 03:00:00;1;0;0;0;0;1;0;0;1;1;0
2020-04-26 03:15:00;0;0;0;0;0;1;0;0;1;0;0
2020-04-26 03:30:00;1;1;0;0;6;3;0;5;3;0;0
2020-04-26 03:45:00;2;1;0;0;0;0;0;0;0;0;0
2020-04-26 04:00:00;1;1;0;0;3;0;0;3;2;0;0
2020-04-26 04:15:00;1;1;0;0;1;0;0;1;0;0;0
2020-04-26 04:30:00;1;2;0;0;1;1;0;0;0;0;0
2020-04-26 04:45:00;1;1;0;0;1;0;0;1;2;0;0
2020-04-26 05:00:00;4;0;0;0;4;1;0;3;2;0;0
2020-04-26 05:15:00;3;4;0;0;4;3;0;4;3;0;0
2020-04-26 05:30:00;2;3;1;0;7;1;0;7;2;0;0
2020-04-26 05:45:00;7;4;0;2;7;4;0;5;7;0;0
2020-04-26 06:00:00;3;4;1;2;3;4;0;2;4;0;0
2020-04-26 06:15:00;9;9;0;0;4;1;0;3;1;0;0
2020-04-26 06:30:00;5;2;0;0;2;4;1;3;3;0;0
2020-04-26 06:45:00;5;6;2;1;4;2;0;4;2;0;0
2020-04-26 07:00:00;8;6;0;2;4;0;0;5;2;0;0
2020-04-26 07:15:00;5;9;0;0;5;2;0;4;3;0;0
2020-04-26 07:30:00;2;3;0;0;6;1;0;6;2;0;0
2020-04-26 07:45:00;5;6;0;0;8;2;0;7;2;0;0
2020-04-26 08:00:00;6;9;0;0;2;0;0;3;0;0;0
2020-04-26 08:15:00;7;7;0;1;8;2;0;7;1;1;0
2020-04-26 08:30:00;12;16;0;0;0;1;0;2;3;0;0
2020-04-26 08:45:00;13;13;0;0;10;6;0;10;7;0;0
2020-04-26 09:00:00;10;11;0;1;8;7;0;6;7;0;0
2020-04-26 09:15:00;10;9;0;0;15;7;0;12;10;1;3
2020-04-26 09:30:00;26;24;1;0;13;3;0;13;3;0;0
2020-04-26 09:45:00;21;15;0;0;12;17;1;13;18;0;0
2020-04-26 10:00:00;25;18;0;0;18;15;1;20;16;1;4
2020-04-26 10:15:00;24;17;0;0;19;13;0;17;12;1;8
2020-04-26 10:30:00;17;21;1;2;22;9;1;22;13;0;2
2020-04-26 10:45:00;36;28;1;0;27;29;3;28;30;0;6
2020-04-26 11:00:00;33;30;0;0;20;14;0;22;12;1;17
2020-04-26 11:15:00;23;27;2;2;26;25;1;24;24;0;15
2020-04-26 11:30:00;27;30;1;1;16;17;0;17;17;1;6
2020-04-26 11:45:00;33;25;4;0;30;27;2;28;27;3;17
2020-04-26 12:00:00;22;21;2;1;34;16;1;27;18;0;5
2020-04-26 12:15:00;26;21;0;2;24;25;0;23;22;2;7
2020-04-26 12:30:00;30;24;0;1;26;14;2;25;13;0;28
2020-04-26 12:45:00;24;35;4;1;28;22;0;29;22;1;1
2020-04-26 13:00:00;29;36;2;2;32;24;1;33;26;0;3
2020-04-26 13:15:00;33;33;1;0;36;22;0;33;25;0;7
2020-04-26 13:30:00;27;35;2;0;40;42;4;45;38;2;3
2020-04-26 13:45:00;37;27;2;0;34;25;0;35;29;0;5
2020-04-26 14:00:00;42;38;2;0;31;24;3;37;22;2;3
2020-04-26 14:15:00;33;34;5;3;45;34;3;41;32;1;0
2020-04-26 14:30:00;39;33;4;3;39;20;0;42;19;0;15
2020-04-26 14:45:00;35;35;4;1;39;33;0;43;24;0;29
2020-04-26 15:00:00;39;47;2;0;41;32;1;39;29;1;7
2020-04-26 15:15:00;43;30;1;0;47;30;1;42;32;1;7
2020-04-26 15:30:00;31;40;4;0;40;28;2;39;28;2;69
2020-04-26 15:45:00;41;40;0;0;41;22;0;40;28;0;34
