DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(DA4);11(DA5);12(DC4);13(DC5);14(DA6);15(DC6);16(TA1FBA);17(TA2FBA);18(TA1FBB);19(TA2FBB);20(TA1FBC);21(TA2FBC);22(TA1FBD);23(TA2FBD)
2020-08-04 00:00:00;11;10;0;0;7;8;0;3;2;1;1;0;0;17;12;0;0;0;0;0;0;0;0
2020-08-04 00:15:00;13;10;0;1;12;9;1;2;0;2;2;2;2;13;17;0;0;0;0;0;0;0;0
2020-08-04 00:30:00;10;11;2;2;9;4;3;3;1;3;2;0;0;11;10;0;0;0;0;0;0;0;0
2020-08-04 00:45:00;11;9;0;0;8;6;1;0;2;1;2;0;0;17;12;0;0;0;0;0;0;0;0
2020-08-04 01:00:00;5;9;0;1;5;3;1;3;3;1;1;0;0;10;7;0;0;0;0;0;0;0;0
2020-08-04 01:15:00;9;8;0;0;4;3;0;1;2;1;1;0;0;11;5;0;0;0;0;0;0;0;0
2020-08-04 01:30:00;5;4;0;0;4;1;1;1;1;0;1;0;0;6;5;0;0;0;0;0;0;0;0
2020-08-04 01:45:00;8;9;0;1;11;7;1;1;1;1;1;0;0;9;13;0;0;0;0;0;0;0;0
2020-08-04 02:00:00;5;6;0;0;3;3;0;0;0;0;0;0;0;7;4;0;0;0;0;0;0;0;0
2020-08-04 02:15:00;5;5;2;1;5;1;1;2;2;0;0;0;0;6;5;0;0;0;0;0;0;0;0
2020-08-04 02:30:00;1;4;1;1;5;4;0;0;0;0;0;0;0;3;6;0;0;0;0;0;0;0;0
2020-08-04 02:45:00;6;2;1;0;5;9;0;1;2;0;0;1;1;7;10;0;0;0;0;0;0;0;0
2020-08-04 03:00:00;6;4;0;0;6;4;0;1;1;0;0;0;0;7;8;0;0;0;0;0;0;0;0
2020-08-04 03:15:00;4;4;0;2;6;4;0;1;1;0;0;0;0;5;9;0;0;0;0;0;0;0;0
2020-08-04 03:30:00;3;0;0;0;2;3;0;2;1;0;0;0;0;3;5;0;0;0;0;0;0;0;0
2020-08-04 03:45:00;4;4;0;1;9;7;0;1;1;1;1;1;0;4;13;0;0;0;0;0;0;0;0
2020-08-04 04:00:00;4;6;0;1;8;2;0;0;2;0;0;1;1;6;9;0;0;0;0;0;0;0;0
2020-08-04 04:15:00;7;6;0;3;18;12;2;1;1;0;0;1;1;8;20;0;0;0;0;0;0;0;0
2020-08-04 04:30:00;16;11;2;1;13;7;0;0;1;0;0;1;1;19;15;0;0;0;0;0;0;0;0
2020-08-04 04:45:00;16;11;3;2;15;10;3;3;4;2;3;3;3;19;19;0;0;0;0;0;0;0;0
2020-08-04 05:00:00;13;14;0;5;17;16;1;2;2;2;1;3;3;17;25;0;0;0;0;0;0;0;0
2020-08-04 05:15:00;41;32;6;2;24;18;1;4;6;5;4;0;0;52;33;0;0;0;0;0;0;0;0
2020-08-04 05:30:00;55;54;3;9;26;23;7;11;10;3;4;8;5;75;39;0;0;0;0;0;0;0;0
2020-08-04 05:45:00;52;72;2;8;36;29;8;9;9;8;6;4;4;75;51;0;0;0;0;0;0;0;0
2020-08-04 06:00:00;52;52;5;10;36;37;2;12;11;5;5;9;8;67;56;0;0;0;0;0;0;0;0
2020-08-04 06:15:00;84;71;2;10;46;35;4;9;8;8;12;16;17;112;61;0;0;0;0;0;0;0;0
2020-08-04 06:30:00;86;105;4;18;50;48;8;22;14;15;17;10;7;125;72;0;0;0;0;0;0;0;0
2020-08-04 06:45:00;90;104;5;17;50;43;6;20;9;7;7;5;5;95;68;0;0;0;0;0;0;0;0
2020-08-04 07:00:00;111;105;5;19;60;44;14;23;22;15;13;10;10;132;76;0;0;0;0;0;0;0;0
2020-08-04 07:15:00;125;137;7;23;70;66;12;26;10;19;17;15;12;155;85;5;0;0;0;0;0;0;0
2020-08-04 07:30:00;116;133;6;29;74;66;10;19;22;9;6;14;18;146;101;2;1;0;0;0;0;0;0
2020-08-04 07:45:00;116;146;5;32;88;81;13;29;30;19;21;11;14;142;122;0;0;0;0;0;0;0;0
2020-08-04 08:00:00;98;122;7;26;77;65;8;31;24;11;14;12;13;122;96;0;0;0;0;0;0;0;0
2020-08-04 08:15:00;112;100;8;40;71;65;9;40;23;10;8;12;14;146;101;0;1;0;0;0;0;0;0
2020-08-04 08:30:00;115;117;12;29;87;99;10;30;26;13;20;19;17;136;108;0;0;0;0;0;0;0;0
2020-08-04 08:45:00;115;127;14;25;74;88;8;21;30;12;11;11;11;152;105;0;0;0;0;1;0;0;0
2020-08-04 09:00:00;112;109;13;32;77;61;7;28;21;9;10;9;9;139;96;0;0;0;0;0;0;0;0
2020-08-04 09:15:00;107;101;7;22;78;76;9;20;27;11;16;14;13;133;112;0;0;0;0;0;0;0;0
2020-08-04 09:30:00;120;126;11;33;90;79;11;32;23;15;13;13;13;143;109;0;8;0;0;0;0;0;0
2020-08-04 09:45:00;105;105;7;30;101;91;6;26;35;6;10;13;12;142;126;1;0;0;0;0;0;0;0
2020-08-04 10:00:00;120;110;10;22;79;92;11;38;38;13;8;8;7;146;124;0;0;0;0;0;0;0;0
2020-08-04 10:15:00;112;107;10;39;89;113;10;24;24;9;22;13;11;135;126;0;0;0;0;0;0;0;0
2020-08-04 10:30:00;112;107;6;27;85;102;12;25;21;4;3;13;13;142;133;0;0;0;0;0;0;0;0
2020-08-04 10:45:00;128;113;12;38;102;99;8;19;22;12;10;10;12;154;134;0;0;0;0;0;0;0;0
2020-08-04 11:00:00;117;105;11;33;104;100;5;30;25;3;8;12;11;160;139;0;2;0;0;0;0;0;0
2020-08-04 11:15:00;107;104;9;31;113;86;11;27;27;11;24;7;4;147;145;0;0;0;0;0;0;0;0
2020-08-04 11:30:00;133;116;9;40;108;114;11;31;36;13;13;9;8;163;133;0;0;0;0;0;9;0;0
2020-08-04 11:45:00;119;109;14;34;105;132;13;29;25;9;13;18;19;155;137;0;0;0;0;0;0;0;0
2020-08-04 12:00:00;114;93;9;36;99;92;12;25;26;8;5;19;19;142;130;0;0;0;0;0;0;0;0
2020-08-04 12:15:00;124;121;16;29;106;97;13;29;28;17;18;13;12;145;134;0;0;0;0;0;0;0;0
2020-08-04 12:30:00;119;104;12;23;102;105;11;33;20;8;12;20;17;140;119;0;0;0;0;0;0;0;0
2020-08-04 12:45:00;114;106;7;32;97;92;12;22;32;12;16;9;10;127;123;0;0;0;0;0;0;0;0
2020-08-04 13:00:00;118;106;16;37;106;97;8;28;14;9;8;13;15;147;135;0;0;0;0;2;0;0;0
2020-08-04 13:15:00;135;129;10;33;105;107;7;36;23;14;19;8;10;164;130;0;0;0;0;0;0;2;0
2020-08-04 13:30:00;133;138;7;33;112;112;14;25;25;11;13;5;5;144;133;0;0;0;0;0;0;0;0
2020-08-04 13:45:00;138;133;12;31;104;105;10;32;25;14;15;10;9;146;137;0;0;0;2;0;0;0;2
2020-08-04 14:00:00;144;117;10;31;134;125;17;25;33;13;15;14;10;165;154;0;33;0;0;0;0;0;5
2020-08-04 14:15:00;122;108;8;28;104;101;13;36;25;10;31;10;9;153;139;0;0;4;0;0;0;0;0
2020-08-04 14:30:00;124;122;12;31;125;126;15;38;29;9;11;11;12;146;144;0;0;0;0;0;0;0;0
2020-08-04 14:45:00;133;122;13;26;137;133;14;27;33;22;23;9;8;142;166;0;0;1;0;0;0;0;0
2020-08-04 15:00:00;119;110;18;28;111;123;13;27;32;12;14;12;9;156;154;1;0;0;0;0;0;0;0
2020-08-04 15:15:00;114;116;7;23;98;116;10;29;34;11;11;10;9;135;133;0;0;0;0;0;0;0;0
2020-08-04 15:30:00;117;126;7;33;116;114;8;34;29;13;11;11;12;168;134;0;0;0;0;0;1;0;4
2020-08-04 15:45:00;129;133;15;32;121;144;18;32;37;18;13;9;10;169;156;0;0;5;0;0;16;0;0
2020-08-04 16:00:00;143;126;10;44;113;139;9;43;32;10;18;16;12;157;148;0;3;0;1;0;0;1;0
2020-08-04 16:15:00;122;119;5;35;152;168;11;39;39;15;16;16;10;138;166;5;0;0;0;0;0;0;0
2020-08-04 16:30:00;135;116;12;30;136;154;10;36;30;14;13;9;11;158;175;2;0;0;0;0;0;0;2
2020-08-04 16:45:00;110;108;12;29;157;173;19;28;24;8;15;13;8;137;212;0;0;0;0;0;1;0;4
2020-08-04 17:00:00;141;144;9;26;135;147;16;48;37;10;7;13;13;160;174;0;0;2;0;0;0;0;1
2020-08-04 17:15:00;125;130;16;44;141;140;22;45;40;16;16;8;6;141;186;3;4;0;0;0;0;0;0
2020-08-04 17:30:00;135;121;20;43;146;148;11;40;23;12;14;6;7;155;190;0;0;0;0;1;0;0;0
2020-08-04 17:45:00;119;111;8;30;140;134;22;39;34;12;13;6;10;158;176;0;0;0;0;1;0;0;0
2020-08-04 18:00:00;130;110;13;24;131;125;15;25;35;16;17;8;4;147;159;0;0;0;0;1;0;0;0
