DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-12-20 00:00:00;9;8;13;3;2;17;13;0;1
2019-12-20 00:15:00;22;17;13;4;5;13;8;0;1
2019-12-20 00:30:00;6;16;12;2;1;12;5;2;3
2019-12-20 00:45:00;10;10;9;4;1;11;8;1;1
2019-12-20 01:00:00;7;9;8;2;1;14;13;1;1
2019-12-20 01:15:00;6;11;4;3;2;16;12;1;4
2019-12-20 01:30:00;6;4;3;1;0;18;8;0;2
2019-12-20 01:45:00;9;7;10;5;1;12;11;0;1
2019-12-20 02:00:00;7;7;11;5;2;9;10;4;5
2019-12-20 02:15:00;10;9;8;3;0;6;8;0;0
2019-12-20 02:30:00;6;7;4;1;1;9;5;0;0
2019-12-20 02:45:00;6;5;9;1;0;9;8;0;0
2019-12-20 03:00:00;7;9;10;3;1;8;9;0;0
2019-12-20 03:15:00;8;5;6;3;0;13;5;1;0
2019-12-20 03:30:00;6;4;6;2;1;5;6;0;1
2019-12-20 03:45:00;6;6;8;2;1;10;7;0;1
2019-12-20 04:00:00;4;6;5;3;1;8;6;0;3
2019-12-20 04:15:00;6;8;7;4;2;9;9;0;0
2019-12-20 04:30:00;10;9;12;5;2;19;15;0;1
2019-12-20 04:45:00;17;11;9;5;1;27;13;0;1
2019-12-20 05:00:00;19;14;7;1;1;17;10;2;3
2019-12-20 05:15:00;26;13;17;7;1;43;21;3;6
2019-12-20 05:30:00;35;23;21;7;3;48;29;3;3
2019-12-20 05:45:00;47;25;35;8;6;62;50;3;10
2019-12-20 06:00:00;36;27;28;9;3;52;40;2;4
2019-12-20 06:15:00;56;47;47;9;6;74;57;3;5
2019-12-20 06:30:00;53;61;35;14;8;66;39;8;8
2019-12-20 06:45:00;73;80;53;14;10;78;74;10;16
2019-12-20 07:00:00;96;117;70;18;11;77;67;8;18
2019-12-20 07:15:00;103;144;89;22;13;89;86;11;21
2019-12-20 07:30:00;110;121;81;18;17;86;74;20;24
2019-12-20 07:45:00;82;89;64;23;15;93;85;15;22
2019-12-20 08:00:00;97;97;69;16;9;102;99;11;19
2019-12-20 08:15:00;77;114;81;22;11;90;70;11;17
2019-12-20 08:30:00;84;93;102;26;9;97;105;13;19
2019-12-20 08:45:00;71;71;71;17;9;60;48;10;9
2019-12-20 09:00:00;83;86;79;16;14;105;89;10;17
2019-12-20 09:15:00;82;95;76;10;11;83;76;7;12
