DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2020-05-28 00:00:00;19;19;0;0;0;0;0
2020-05-28 00:15:00;11;11;0;0;0;0;0
2020-05-28 00:30:00;12;15;0;0;0;0;0
2020-05-28 00:45:00;11;12;0;0;0;0;0
2020-05-28 01:00:00;12;6;0;0;0;0;0
2020-05-28 01:15:00;10;6;0;0;0;0;0
2020-05-28 01:30:00;7;10;0;0;0;0;0
2020-05-28 01:45:00;2;15;0;0;0;0;0
2020-05-28 02:00:00;5;4;0;0;0;0;0
2020-05-28 02:15:00;1;9;0;0;0;0;0
2020-05-28 02:30:00;6;1;0;0;0;0;0
2020-05-28 02:45:00;8;8;0;0;0;0;0
2020-05-28 03:00:00;7;6;0;0;0;0;0
2020-05-28 03:15:00;5;10;1;1;0;0;0
2020-05-28 03:30:00;3;2;0;0;0;0;0
2020-05-28 03:45:00;5;5;0;0;0;0;0
2020-05-28 04:00:00;7;11;0;0;0;0;0
2020-05-28 04:15:00;7;9;0;0;0;0;0
2020-05-28 04:30:00;8;11;0;0;0;0;0
2020-05-28 04:45:00;19;16;2;2;0;0;0
2020-05-28 05:00:00;22;21;0;0;0;0;0
2020-05-28 05:15:00;40;31;2;2;0;0;0
2020-05-28 05:30:00;77;44;3;3;0;0;0
2020-05-28 05:45:00;77;63;1;1;0;0;0
2020-05-28 06:00:00;70;65;0;0;0;0;0
2020-05-28 06:15:00;73;82;4;4;0;0;0
2020-05-28 06:30:00;44;34;2;2;0;0;0
2020-05-28 06:45:00;162;120;4;4;2;0;0
2020-05-28 07:00:00;164;123;9;9;3;0;0
2020-05-28 07:15:00;155;191;10;10;0;0;0
2020-05-28 07:30:00;216;177;14;14;7;0;0
2020-05-28 07:45:00;214;167;10;10;0;0;0
2020-05-28 08:00:00;186;143;12;12;3;0;0
2020-05-28 08:15:00;133;139;9;9;0;0;0
2020-05-28 08:30:00;180;148;4;4;3;0;0
2020-05-28 08:45:00;154;172;8;8;0;0;0
2020-05-28 09:00:00;156;128;4;4;8;0;0
2020-05-28 09:15:00;162;141;13;13;0;0;0
2020-05-28 09:30:00;189;164;10;10;0;0;0
2020-05-28 09:45:00;197;145;4;4;0;0;0
2020-05-28 10:00:00;176;154;9;9;1;0;0
2020-05-28 10:15:00;215;136;10;10;0;0;0
2020-05-28 10:30:00;197;168;7;7;0;0;0
2020-05-28 10:45:00;214;179;11;11;2;0;0
2020-05-28 11:00:00;209;160;9;9;15;0;0
2020-05-28 11:15:00;216;169;7;7;8;0;0
2020-05-28 11:30:00;187;174;9;9;1;0;0
2020-05-28 11:45:00;206;179;10;10;4;0;0
2020-05-28 12:00:00;177;172;9;9;6;0;0
2020-05-28 12:15:00;205;167;2;2;6;0;0
2020-05-28 12:30:00;198;161;5;5;12;0;0
2020-05-28 12:45:00;168;173;12;12;5;0;0
2020-05-28 13:00:00;211;174;7;7;3;0;0
2020-05-28 13:15:00;209;190;4;4;22;0;0
2020-05-28 13:30:00;198;189;9;9;28;0;0
2020-05-28 13:45:00;183;170;9;9;8;0;0
2020-05-28 14:00:00;172;184;8;8;7;0;0
2020-05-28 14:15:00;215;183;7;7;2;0;0
2020-05-28 14:30:00;191;211;14;14;26;0;0
2020-05-28 14:45:00;205;196;9;9;5;0;0
2020-05-28 15:00:00;216;199;14;14;3;0;0
2020-05-28 15:15:00;196;171;4;4;2;0;0
2020-05-28 15:30:00;206;220;7;7;6;0;0
2020-05-28 15:45:00;211;212;10;10;7;0;0
2020-05-28 16:00:00;224;203;10;10;5;0;0
2020-05-28 16:15:00;211;203;6;6;10;0;0
2020-05-28 16:30:00;204;210;11;11;6;0;0
2020-05-28 16:45:00;211;215;4;4;5;0;0
2020-05-28 17:00:00;248;212;15;15;2;0;0
2020-05-28 17:15:00;196;174;7;7;5;0;0
2020-05-28 17:30:00;204;217;8;8;11;0;0
2020-05-28 17:45:00;188;173;9;9;21;0;0
2020-05-28 18:00:00;191;184;9;9;26;0;0
2020-05-28 18:15:00;218;168;8;8;3;0;0
2020-05-28 18:30:00;170;160;15;15;2;0;0
2020-05-28 18:45:00;170;144;9;9;5;0;0
2020-05-28 19:00:00;154;148;9;9;7;0;0
2020-05-28 19:15:00;136;130;8;8;3;0;0
2020-05-28 19:30:00;110;113;13;13;5;0;0
2020-05-28 19:45:00;98;113;3;3;5;0;0
2020-05-28 20:00:00;120;147;6;6;1;0;0
2020-05-28 20:15:00;109;104;5;5;2;0;0
2020-05-28 20:30:00;84;83;3;3;1;0;0
2020-05-28 20:45:00;78;75;7;7;0;0;0
2020-05-28 21:00:00;72;65;5;5;0;0;0
2020-05-28 21:15:00;91;56;5;5;0;0;0
2020-05-28 21:30:00;61;48;3;3;0;0;0
2020-05-28 21:45:00;43;65;3;3;0;0;0
2020-05-28 22:00:00;65;50;5;5;0;0;0
2020-05-28 22:15:00;51;58;4;4;0;0;0
2020-05-28 22:30:00;52;48;1;1;0;0;0
2020-05-28 22:45:00;36;38;2;2;0;0;0
2020-05-28 23:00:00;26;22;2;2;0;0;0
2020-05-28 23:15:00;27;16;0;0;0;0;0
2020-05-28 23:30:00;35;12;0;0;0;0;0
2020-05-28 23:45:00;16;14;1;1;0;0;0
