DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-01-04 00:00:00;10;13;12;5;2;18;11;1;1
2020-01-04 00:15:00;16;16;13;5;2;19;9;3;3
2020-01-04 00:30:00;12;5;9;2;3;15;13;1;2
2020-01-04 00:45:00;14;11;7;3;0;11;7;0;2
2020-01-04 01:00:00;12;11;13;3;1;14;11;0;0
2020-01-04 01:15:00;14;7;9;5;2;17;8;0;0
2020-01-04 01:30:00;8;11;10;4;2;3;7;0;1
2020-01-04 01:45:00;10;7;10;3;1;18;11;1;1
2020-01-04 02:00:00;6;10;7;4;2;7;5;0;0
2020-01-04 02:15:00;6;7;5;3;0;10;7;2;2
2020-01-04 02:30:00;3;3;7;1;0;6;8;0;0
2020-01-04 02:45:00;7;7;6;4;2;9;1;0;0
2020-01-04 03:00:00;12;6;8;5;1;7;11;0;1
2020-01-04 03:15:00;5;2;8;4;1;4;9;1;1
2020-01-04 03:30:00;6;10;9;3;2;7;7;1;3
2020-01-04 03:45:00;4;7;4;2;1;4;4;1;2
2020-01-04 04:00:00;5;5;2;2;1;4;5;0;0
2020-01-04 04:15:00;5;5;8;5;2;10;12;2;2
2020-01-04 04:30:00;7;7;3;0;0;8;3;0;1
2020-01-04 04:45:00;6;3;1;1;1;4;1;0;0
2020-01-04 05:00:00;5;3;6;2;2;3;4;2;3
2020-01-04 05:15:00;12;8;9;6;3;14;6;2;2
2020-01-04 05:30:00;12;11;9;3;2;18;7;1;2
2020-01-04 05:45:00;14;13;10;6;2;16;15;1;2
2020-01-04 06:00:00;8;11;10;4;2;17;11;1;1
2020-01-04 06:15:00;3;10;13;3;1;12;6;2;1
2020-01-04 06:30:00;9;8;13;1;1;15;13;2;4
2020-01-04 06:45:00;14;13;12;5;6;17;13;1;3
2020-01-04 07:00:00;10;9;14;7;2;11;13;2;2
2020-01-04 07:15:00;14;14;13;3;3;15;20;2;4
2020-01-04 07:30:00;8;11;20;4;4;23;16;3;3
2020-01-04 07:45:00;19;23;15;5;8;15;15;4;8
2020-01-04 08:00:00;26;27;30;6;8;20;13;2;3
2020-01-04 08:15:00;28;18;25;2;3;26;18;6;5
2020-01-04 08:30:00;34;28;24;3;7;29;24;3;5
2020-01-04 08:45:00;35;39;37;12;11;28;21;6;7
2020-01-04 09:00:00;40;27;33;11;8;32;26;6;10
2020-01-04 09:15:00;38;50;48;12;10;47;42;4;6
2020-01-04 09:30:00;46;38;36;8;9;62;35;8;9
2020-01-04 09:45:00;58;49;42;8;12;64;35;5;9
2020-01-04 10:00:00;63;48;48;14;11;80;47;6;8
2020-01-04 10:15:00;61;60;54;22;11;70;47;4;14
2020-01-04 10:30:00;64;61;54;10;9;80;57;8;9
2020-01-04 10:45:00;65;59;49;11;12;74;48;18;17
2020-01-04 11:00:00;82;90;60;16;12;70;49;14;18
2020-01-04 11:15:00;77;85;72;12;11;68;91;14;24
2020-01-04 11:30:00;90;91;69;21;13;90;60;13;19
2020-01-04 11:45:00;86;95;64;24;12;95;68;8;17
2020-01-04 12:00:00;76;70;69;19;10;92;70;17;18
2020-01-04 12:15:00;83;86;64;19;13;103;70;14;20
2020-01-04 12:30:00;71;90;59;22;11;95;61;7;9
2020-01-04 12:45:00;89;92;68;24;11;104;81;21;25
2020-01-04 13:00:00;77;104;72;27;12;100;78;13;132
2020-01-04 13:15:00;75;85;82;27;13;103;67;16;28
2020-01-04 13:30:00;82;76;67;22;11;101;72;4;23
2020-01-04 13:45:00;88;114;81;28;17;89;89;12;17
2020-01-04 14:00:00;87;81;72;28;15;81;82;8;13
2020-01-04 14:15:00;94;104;69;19;13;90;79;15;21
2020-01-04 14:30:00;95;104;72;23;9;97;58;13;16
2020-01-04 14:45:00;117;98;78;24;10;106;73;16;24
2020-01-04 15:00:00;99;100;77;25;12;103;93;9;21
2020-01-04 15:15:00;107;110;76;23;16;116;73;14;15
2020-01-04 15:30:00;91;86;72;21;14;100;69;9;16
2020-01-04 15:45:00;108;117;83;23;15;106;77;7;14
