DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DD1);6(TAFBA);7(TAFBC);8(TAFBD)
2020-06-15 00:00:00;0;1;0;0;0;0;0;0
2020-06-15 00:15:00;0;1;2;0;0;0;0;0
2020-06-15 00:30:00;1;1;1;0;0;0;0;0
2020-06-15 00:45:00;0;1;0;0;0;0;0;0
2020-06-15 01:00:00;0;0;1;0;2;0;0;0
2020-06-15 01:15:00;0;0;1;0;0;0;0;0
2020-06-15 01:30:00;0;3;0;0;0;0;0;0
2020-06-15 01:45:00;0;0;1;0;0;0;0;0
2020-06-15 02:00:00;0;1;0;0;0;0;0;0
2020-06-15 02:15:00;0;1;0;0;0;0;0;0
2020-06-15 02:30:00;0;0;0;0;0;0;0;0
2020-06-15 03:00:00;0;0;1;0;0;0;0;0
2020-06-15 03:15:00;0;2;0;0;0;0;0;0
2020-06-15 03:30:00;0;0;0;0;1;0;0;0
2020-06-15 03:45:00;0;1;0;0;0;0;0;0
2020-06-15 04:00:00;0;0;1;1;0;0;0;0
2020-06-15 04:15:00;0;0;1;0;0;0;0;0
2020-06-15 04:30:00;0;3;1;1;0;0;0;0
2020-06-15 04:45:00;2;5;5;0;1;0;0;0
2020-06-15 05:00:00;3;2;12;2;3;0;0;0
2020-06-15 05:15:00;2;23;26;7;0;0;0;0
2020-06-15 05:30:00;3;16;35;2;4;0;0;0
2020-06-15 05:45:00;1;14;35;5;0;0;0;0
2020-06-15 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 06:15:00;1;10;24;2;3;0;0;0
2020-06-15 06:30:00;6;28;70;6;6;0;0;0
2020-06-15 06:45:00;4;27;69;7;7;0;0;0
2020-06-15 07:00:00;2;16;53;7;5;0;0;0
2020-06-15 07:15:00;3;25;53;9;11;0;0;0
2020-06-15 07:30:00;7;24;68;10;2;0;0;0
2020-06-15 07:45:00;1;22;78;11;14;0;0;0
2020-06-15 08:00:00;2;23;57;12;10;0;0;0
2020-06-15 08:15:00;2;19;51;7;9;0;0;0
2020-06-15 08:30:00;5;23;42;10;10;0;0;0
2020-06-15 08:45:00;2;14;19;5;11;0;0;0
2020-06-15 09:00:00;3;24;28;1;6;0;0;0
2020-06-15 09:15:00;4;11;14;3;7;0;0;0
2020-06-15 09:30:00;2;15;17;6;4;0;1;0
2020-06-15 09:45:00;6;19;10;5;8;0;0;0
2020-06-15 10:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-15 10:15:00;1;13;8;1;4;0;0;0
2020-06-15 10:30:00;5;14;14;3;7;0;0;0
2020-06-15 10:45:00;1;14;9;3;5;0;0;0
2020-06-15 11:00:00;2;17;9;3;7;0;0;0
2020-06-15 11:15:00;0;7;17;4;7;0;0;0
2020-06-15 11:45:00;2;22;19;7;6;0;0;0
2020-06-15 12:00:00;1;29;12;4;7;0;0;0
2020-06-15 12:15:00;2;24;11;8;4;0;0;0
2020-06-15 12:30:00;1;15;17;3;6;0;0;0
2020-06-15 12:45:00;1;25;16;5;7;0;0;0
2020-06-15 13:00:00;0;20;13;8;8;0;0;0
2020-06-15 13:15:00;1;24;22;5;5;0;0;0
2020-06-15 13:30:00;3;30;36;10;11;0;2;0
2020-06-15 13:45:00;4;40;34;9;9;0;0;1
2020-06-15 14:00:00;10;69;38;3;8;0;0;0
2020-06-15 14:30:00;5;40;27;6;15;0;0;0
2020-06-15 14:45:00;8;27;34;9;13;0;0;0
2020-06-15 15:00:00;3;63;26;4;9;0;0;0
2020-06-15 15:15:00;7;87;11;3;9;0;0;0
2020-06-15 15:30:00;3;37;9;4;13;0;0;0
