DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2020-02-25 00:00:00;4;11;9;8;0;0;0
2020-02-25 00:15:00;13;11;9;8;1;4;0
2020-02-25 00:30:00;7;12;7;6;2;1;0
2020-02-25 00:45:00;7;11;17;4;1;1;0
2020-02-25 01:00:00;5;4;8;5;0;0;0
2020-02-25 01:15:00;3;11;8;3;0;0;0
2020-02-25 01:30:00;6;5;12;5;0;1;0
2020-02-25 01:45:00;7;5;5;2;1;3;0
2020-02-25 02:00:00;5;0;4;2;0;0;0
2020-02-25 02:15:00;6;4;6;3;0;2;0
2020-02-25 02:30:00;5;5;5;1;0;0;0
2020-02-25 02:45:00;7;6;7;3;1;0;0
2020-02-25 03:00:00;3;3;8;2;0;0;0
2020-02-25 03:15:00;1;6;9;8;0;1;0
2020-02-25 03:30:00;4;3;6;2;0;1;0
2020-02-25 03:45:00;7;9;9;3;1;0;0
2020-02-25 04:00:00;5;11;11;3;0;2;0
2020-02-25 04:15:00;8;11;9;6;1;1;0
2020-02-25 04:30:00;16;7;19;7;1;0;0
2020-02-25 04:45:00;18;16;38;12;2;7;0
2020-02-25 05:00:00;26;35;95;39;3;9;0
2020-02-25 05:15:00;40;55;184;71;2;18;0
2020-02-25 05:30:00;52;80;212;101;5;15;0
2020-02-25 05:45:00;88;120;203;126;70;16;3
2020-02-25 06:00:00;124;151;181;111;11;24;0
2020-02-25 06:15:00;71;112;204;167;13;33;0
2020-02-25 06:30:00;83;113;232;202;25;55;0
2020-02-25 06:45:00;54;98;241;203;10;41;0
2020-02-25 07:00:00;54;87;238;200;17;33;0
2020-02-25 07:15:00;73;89;239;213;93;54;0
2020-02-25 07:30:00;90;112;244;195;20;54;2
2020-02-25 07:45:00;82;110;253;179;24;55;0
2020-02-25 08:00:00;79;106;231;153;17;41;5
2020-02-25 08:15:00;70;104;205;140;19;42;0
2020-02-25 08:30:00;74;97;181;139;15;35;0
2020-02-25 08:45:00;72;104;163;128;17;39;2
2020-02-25 09:00:00;65;111;134;142;14;26;0
2020-02-25 09:15:00;75;104;139;127;14;24;0
2020-02-25 09:30:00;74;112;128;153;14;27;0
2020-02-25 09:45:00;83;105;135;131;26;21;0
2020-02-25 10:00:00;80;114;113;114;31;27;0
2020-02-25 10:15:00;64;94;110;116;26;29;0
2020-02-25 10:30:00;84;135;117;116;31;27;0
2020-02-25 10:45:00;91;149;112;118;15;17;0
2020-02-25 11:00:00;98;150;98;113;12;38;0
2020-02-25 11:15:00;86;137;97;126;23;19;0
2020-02-25 11:30:00;97;124;111;103;14;24;0
2020-02-25 11:45:00;89;152;120;131;14;44;0
2020-02-25 12:00:00;132;171;107;123;73;27;0
2020-02-25 12:15:00;116;175;138;124;23;27;0
2020-02-25 12:30:00;94;162;108;133;20;25;0
2020-02-25 12:45:00;111;167;127;193;29;36;0
2020-02-25 13:00:00;118;183;160;152;13;37;0
2020-02-25 13:15:00;92;138;180;162;19;39;0
2020-02-25 13:30:00;118;171;198;175;17;44;0
2020-02-25 13:45:00;126;184;184;177;20;40;0
2020-02-25 14:00:00;169;232;136;151;19;34;0
2020-02-25 14:15:00;192;270;113;133;18;30;0
2020-02-25 14:30:00;189;243;112;137;23;30;0
2020-02-25 14:45:00;147;221;111;119;21;27;0
2020-02-25 15:00:00;153;223;133;141;20;34;0
2020-02-25 15:15:00;196;274;109;119;20;26;0
2020-02-25 15:30:00;188;248;105;217;20;24;0
2020-02-25 15:45:00;187;244;120;165;253;43;0
2020-02-25 16:00:00;209;273;106;126;389;29;4
2020-02-25 16:15:00;198;264;118;139;13;18;0
2020-02-25 16:30:00;211;265;116;262;15;31;0
2020-02-25 16:45:00;198;263;104;149;16;27;0
2020-02-25 17:00:00;168;237;129;143;16;25;0
2020-02-25 17:15:00;192;256;121;154;14;26;0
2020-02-25 17:30:00;189;221;107;134;16;30;0
2020-02-25 17:45:00;141;199;126;140;20;24;0
2020-02-25 18:00:00;151;201;104;118;17;29;0
2020-02-25 18:15:00;164;206;104;149;17;24;1
2020-02-25 18:30:00;108;174;85;122;103;25;0
2020-02-25 18:45:00;101;159;98;114;15;19;0
2020-02-25 19:00:00;105;133;67;87;16;23;1
2020-02-25 19:15:00;90;131;66;88;12;19;0
2020-02-25 19:30:00;74;100;59;78;10;19;0
2020-02-25 19:45:00;100;123;76;68;9;5;0
2020-02-25 20:00:00;79;112;56;60;6;25;0
2020-02-25 20:15:00;63;91;59;80;0;5;0
2020-02-25 20:30:00;71;95;60;58;3;12;0
2020-02-25 20:45:00;66;80;87;59;12;12;0
2020-02-25 21:00:00;47;59;127;61;5;10;0
2020-02-25 21:15:00;52;68;154;73;3;15;0
2020-02-25 21:30:00;49;60;89;66;0;19;0
2020-02-25 21:45:00;111;149;70;27;4;9;0
2020-02-25 22:00:00;128;145;44;35;1;6;0
2020-02-25 22:15:00;71;95;41;30;4;6;0
2020-02-25 22:30:00;36;49;35;33;0;3;0
2020-02-25 22:45:00;35;31;35;21;5;4;0
2020-02-25 23:00:00;27;40;22;22;2;4;0
2020-02-25 23:15:00;26;25;37;37;2;4;0
2020-02-25 23:30:00;17;23;18;7;0;5;0
