DATUM;1(DB1);2(DB2);3(DB3);4(DB4);5(DC1);6(DC2);7(DC3);8(DD1);9(DD2);10(TAFBB);11(TAFBC);12(TAFBC2);13(TAFGD);14(TAFBD)
2020-12-22 00:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-22 00:15:00;0;1;0;0;2;0;0;0;2;0;0;0;0;0
2020-12-22 00:30:00;0;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-22 00:45:00;1;2;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:00:00;0;0;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-22 01:15:00;0;0;0;0;0;0;0;2;1;0;0;0;0;0
2020-12-22 01:30:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 01:45:00;0;0;0;0;0;0;0;2;3;0;0;0;0;0
2020-12-22 02:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 02:30:00;0;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-22 02:45:00;1;1;1;1;0;0;0;0;3;0;0;0;0;0
2020-12-22 03:00:00;0;1;0;0;0;0;0;1;1;0;0;0;0;0
2020-12-22 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-22 03:30:00;0;0;0;0;0;0;0;1;4;0;0;0;0;0
2020-12-22 03:45:00;0;3;1;1;0;0;0;1;2;0;0;0;0;0
2020-12-22 04:00:00;1;3;2;2;0;0;0;2;4;0;0;0;0;0
2020-12-22 04:15:00;0;1;0;0;0;0;0;1;2;0;0;0;0;0
2020-12-22 04:30:00;0;3;2;1;0;0;0;2;3;0;0;0;0;0
2020-12-22 04:45:00;0;3;0;0;0;0;0;2;2;0;0;0;0;0
2020-12-22 05:00:00;1;5;1;1;0;0;0;5;1;0;0;0;0;0
2020-12-22 05:15:00;8;9;5;4;0;0;0;23;21;0;0;0;1;0
2020-12-22 05:30:00;14;13;5;7;2;0;0;29;35;0;0;0;0;0
2020-12-22 05:45:00;5;15;9;7;1;1;1;26;25;0;0;0;0;0
2020-12-22 06:00:00;11;16;6;8;2;0;0;20;25;0;0;0;0;0
2020-12-22 06:15:00;8;13;14;16;1;1;0;27;30;0;0;0;0;0
2020-12-22 06:30:00;17;17;13;16;1;0;0;41;53;0;0;0;0;0
2020-12-22 06:45:00;13;17;7;8;2;0;0;25;33;0;0;0;0;0
2020-12-22 07:00:00;12;19;9;7;4;2;0;21;32;0;0;0;0;0
2020-12-22 07:15:00;26;26;6;7;5;1;0;22;33;0;0;0;0;0
2020-12-22 07:30:00;21;23;9;11;1;1;0;22;29;0;0;0;0;0
2020-12-22 07:45:00;20;21;7;9;6;2;0;25;34;3;0;0;3;0
2020-12-22 08:00:00;17;24;4;11;3;2;1;32;36;0;0;0;0;0
2020-12-22 08:15:00;27;34;8;9;3;2;0;25;20;0;0;0;0;0
2020-12-22 08:30:00;27;24;3;6;2;1;1;26;22;0;0;0;0;0
2020-12-22 08:45:00;25;24;10;10;4;1;0;25;23;0;0;0;1;0
2020-12-22 09:00:00;22;27;8;9;0;2;0;26;36;0;0;0;0;0
2020-12-22 09:15:00;27;32;8;9;7;1;0;18;21;0;0;0;1;2
2020-12-22 09:30:00;27;32;3;3;8;3;1;24;16;2;0;0;0;0
2020-12-22 09:45:00;23;33;7;9;5;4;0;20;25;1;0;0;3;0
2020-12-22 10:00:00;28;24;3;9;8;3;2;24;33;0;0;1;1;0
2020-12-22 10:15:00;28;33;15;19;7;1;0;32;36;0;1;0;2;0
2020-12-22 10:30:00;26;37;9;11;6;1;0;24;29;0;0;0;1;0
2020-12-22 10:45:00;28;38;6;7;8;4;2;23;22;0;0;0;2;1
2020-12-22 11:00:00;31;26;4;5;11;3;1;26;37;0;0;0;3;4
2020-12-22 11:15:00;27;31;11;12;11;2;1;20;25;0;0;0;0;0
2020-12-22 11:30:00;27;30;9;8;12;7;2;40;28;2;3;0;1;2
2020-12-22 11:45:00;31;51;7;10;12;4;0;21;25;0;0;0;4;5
2020-12-22 12:00:00;18;34;9;8;7;8;2;25;27;0;0;0;2;1
2020-12-22 12:15:00;21;41;13;15;8;1;0;25;25;0;0;0;2;0
2020-12-22 12:30:00;29;41;7;7;8;4;1;24;29;0;2;0;0;0
2020-12-22 12:45:00;30;31;10;13;16;3;2;24;32;0;0;0;1;11
2020-12-22 13:00:00;24;35;13;9;11;10;0;26;27;0;0;0;0;0
2020-12-22 13:15:00;32;40;12;12;12;5;1;26;30;0;0;0;0;0
2020-12-22 13:30:00;21;31;14;15;5;9;3;27;38;0;0;0;0;0
2020-12-22 13:45:00;40;46;12;14;13;8;1;30;31;0;0;0;1;0
2020-12-22 14:00:00;32;45;7;6;13;9;4;35;37;0;0;0;2;0
2020-12-22 14:15:00;51;55;6;10;9;5;4;30;34;0;0;0;2;0
2020-12-22 14:30:00;47;52;6;11;12;9;3;42;37;0;0;0;1;0
2020-12-22 14:45:00;38;47;12;16;8;7;1;43;47;0;0;0;2;0
2020-12-22 15:00:00;33;37;8;8;12;5;0;19;24;0;0;0;0;0
2020-12-22 15:15:00;30;35;7;8;18;6;0;23;42;0;0;0;1;0
2020-12-22 15:30:00;20;35;3;4;15;8;2;26;38;0;0;0;3;0
2020-12-22 15:45:00;26;36;9;10;7;2;2;20;27;0;0;0;5;4
2020-12-22 16:00:00;35;50;6;4;16;10;0;24;33;0;0;0;1;0
2020-12-22 16:15:00;22;43;8;11;7;7;0;22;27;1;0;0;0;0
2020-12-22 16:30:00;22;34;1;4;10;4;0;20;33;0;0;0;2;0
2020-12-22 16:45:00;28;35;9;10;4;0;0;24;38;0;0;0;0;0
2020-12-22 17:00:00;25;43;9;7;3;3;0;16;41;0;0;0;1;1
2020-12-22 17:15:00;27;34;10;9;6;2;0;28;38;0;0;0;0;0
2020-12-22 17:30:00;26;29;4;5;7;7;2;22;26;1;0;0;0;0
2020-12-22 17:45:00;28;32;7;8;3;2;2;19;39;0;0;0;0;0
2020-12-22 18:00:00;18;24;3;4;4;2;1;17;22;0;0;0;3;7
2020-12-22 18:15:00;19;31;5;4;3;5;1;22;22;0;0;0;2;1
2020-12-22 18:30:00;11;19;8;9;3;3;2;18;26;0;0;0;0;0
2020-12-22 18:45:00;11;15;3;4;3;0;0;13;19;0;0;0;1;0
2020-12-22 19:00:00;20;23;5;4;2;2;0;13;21;0;0;0;2;0
2020-12-22 19:15:00;15;21;4;3;1;2;0;10;16;0;0;0;0;0
2020-12-22 19:30:00;9;16;1;2;5;0;0;10;23;0;0;0;0;0
2020-12-22 19:45:00;10;17;3;5;1;0;2;12;17;0;0;0;0;0
