DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-01-24 00:00:00;1;3;6;2;0;0;6;0;0
2020-01-24 00:15:00;5;2;6;0;0;0;5;0;0
2020-01-24 00:30:00;3;7;13;2;0;0;7;0;0
2020-01-24 00:45:00;0;0;1;2;0;0;5;0;0
2020-01-24 01:00:00;1;2;4;0;0;1;6;0;0
2020-01-24 01:15:00;1;2;3;0;0;1;6;0;0
2020-01-24 01:30:00;1;3;3;1;0;0;2;0;0
2020-01-24 01:45:00;1;3;3;0;0;0;3;0;0
2020-01-24 02:00:00;0;1;1;0;0;0;0;0;0
2020-01-24 02:15:00;1;1;4;0;0;0;6;0;0
2020-01-24 02:30:00;0;0;1;0;0;0;1;0;0
2020-01-24 02:45:00;2;2;1;1;0;0;2;0;0
2020-01-24 03:00:00;1;5;6;0;0;0;2;0;0
2020-01-24 03:15:00;2;4;8;1;1;0;4;0;0
2020-01-24 03:30:00;1;2;2;0;0;0;0;0;0
2020-01-24 03:45:00;4;4;4;0;0;0;3;0;0
2020-01-24 04:00:00;4;5;7;0;0;0;2;0;0
2020-01-24 04:15:00;3;3;5;1;0;0;2;0;0
2020-01-24 04:30:00;4;4;9;1;0;0;8;0;0
2020-01-24 04:45:00;3;4;6;1;0;0;17;0;0
2020-01-24 05:00:00;7;10;16;2;1;2;31;0;0
2020-01-24 05:15:00;11;19;33;5;3;3;61;0;0
2020-01-24 05:30:00;17;27;36;14;7;10;86;1;2
2020-01-24 05:45:00;28;49;66;21;9;20;69;0;0
2020-01-24 06:00:00;36;41;57;25;6;9;37;0;0
2020-01-24 06:15:00;36;40;59;27;16;34;67;6;1
2020-01-24 06:30:00;38;43;68;45;32;58;109;0;10
2020-01-24 06:45:00;36;45;81;30;27;41;102;2;0
2020-01-24 07:00:00;50;40;68;19;18;24;108;9;4
2020-01-24 07:15:00;58;59;88;24;11;15;119;4;7
2020-01-24 07:30:00;73;63;94;25;11;20;139;1;7
2020-01-24 07:45:00;73;62;104;20;11;20;145;2;14
