DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(TAFGC)
2020-09-15 00:00:00;5;6;2;1;3;3;0
2020-09-15 00:15:00;5;3;2;1;4;3;0
2020-09-15 00:30:00;3;2;2;0;5;5;0
2020-09-15 00:45:00;5;6;5;2;5;1;0
2020-09-15 01:00:00;4;7;6;2;4;3;0
2020-09-15 01:15:00;3;4;2;0;6;3;0
2020-09-15 01:30:00;3;3;0;0;5;3;0
2020-09-15 01:45:00;3;4;4;1;4;3;0
2020-09-15 02:00:00;2;1;1;0;9;8;0
2020-09-15 02:15:00;1;2;2;1;6;6;0
2020-09-15 02:30:00;6;6;5;1;8;5;0
2020-09-15 02:45:00;3;3;3;3;7;4;0
2020-09-15 03:00:00;5;7;4;2;3;3;0
2020-09-15 03:15:00;2;3;2;3;4;4;0
2020-09-15 03:30:00;6;6;4;2;5;3;0
2020-09-15 03:45:00;5;6;5;3;5;5;0
2020-09-15 04:00:00;1;0;0;2;3;3;0
2020-09-15 04:15:00;13;7;3;0;8;3;0
2020-09-15 04:30:00;12;5;4;1;11;4;0
2020-09-15 04:45:00;15;15;8;0;13;7;0
2020-09-15 05:00:00;23;10;7;9;21;9;0
2020-09-15 05:15:00;30;21;11;4;24;17;0
2020-09-15 05:30:00;42;24;20;11;48;18;0
2020-09-15 05:45:00;46;35;26;19;56;22;0
2020-09-15 06:00:00;44;25;19;13;50;26;0
2020-09-15 06:15:00;74;45;36;23;76;34;0
2020-09-15 06:30:00;77;35;32;18;78;40;0
2020-09-15 06:45:00;100;56;49;28;97;54;1
2020-09-15 07:00:00;95;67;56;54;71;24;0
2020-09-15 07:15:00;120;71;62;32;85;36;0
2020-09-15 07:30:00;97;51;47;40;81;32;2
2020-09-15 07:45:00;88;53;54;30;107;49;2
2020-09-15 08:00:00;70;54;51;32;82;47;0
2020-09-15 08:15:00;69;45;44;38;68;34;3
2020-09-15 08:30:00;60;40;40;33;74;30;2
2020-09-15 08:45:00;80;47;37;28;87;41;1
2020-09-15 09:00:00;49;41;28;34;68;44;0
2020-09-15 09:15:00;63;47;37;39;72;29;0
2020-09-15 09:30:00;78;54;37;29;58;50;3
2020-09-15 09:45:00;71;51;36;41;59;52;2
2020-09-15 10:00:00;77;44;38;41;70;36;2
2020-09-15 10:15:00;70;47;44;44;74;49;2
2020-09-15 10:30:00;78;65;54;32;69;46;3
2020-09-15 10:45:00;69;45;41;34;71;45;2
2020-09-15 11:00:00;78;42;39;35;84;43;2
2020-09-15 11:15:00;78;49;47;28;87;57;4
2020-09-15 11:30:00;72;57;47;45;95;43;3
2020-09-15 11:45:00;70;51;34;39;85;67;2
2020-09-15 12:00:00;76;52;45;66;93;68;4
2020-09-15 12:15:00;67;42;36;40;87;57;2
2020-09-15 12:30:00;77;55;43;26;86;60;2
2020-09-15 12:45:00;82;70;56;25;83;59;0
2020-09-15 13:00:00;83;58;51;36;78;38;2
2020-09-15 13:15:00;71;44;37;28;83;61;1
2020-09-15 13:30:00;77;55;46;33;85;49;3
2020-09-15 13:45:00;71;56;45;37;84;44;3
2020-09-15 14:00:00;51;65;64;45;79;69;4
2020-09-15 14:15:00;19;93;87;55;83;49;2
2020-09-15 14:30:00;62;43;41;40;101;46;2
2020-09-15 14:45:00;75;54;48;32;90;55;2
2020-09-15 15:00:00;72;60;52;44;86;40;0
2020-09-15 15:15:00;82;48;46;41;102;61;1
2020-09-15 15:30:00;90;58;54;68;91;52;2
2020-09-15 15:45:00;92;58;48;56;94;59;0
2020-09-15 16:00:00;83;60;51;57;110;61;1
2020-09-15 16:15:00;102;66;59;47;116;63;1
2020-09-15 16:30:00;108;64;55;60;105;65;5
2020-09-15 16:45:00;85;58;54;62;111;61;0
2020-09-15 17:00:00;96;49;48;70;114;72;0
2020-09-15 17:15:00;82;60;58;43;100;61;5
2020-09-15 17:30:00;70;53;46;38;95;46;2
2020-09-15 17:45:00;67;42;39;25;68;34;10
2020-09-15 18:00:00;68;58;50;27;77;42;3
2020-09-15 18:15:00;66;51;44;29;76;41;0
2020-09-15 18:30:00;56;31;24;18;72;40;1
2020-09-15 18:45:00;43;27;19;11;61;27;3
2020-09-15 19:00:00;41;34;26;12;62;20;0
2020-09-15 19:15:00;37;23;17;11;53;20;0
2020-09-15 19:30:00;25;17;14;9;44;13;0
2020-09-15 19:45:00;26;20;13;5;44;19;3
2020-09-15 20:00:00;33;24;15;10;43;13;0
2020-09-15 20:15:00;31;16;9;8;35;13;0
2020-09-15 20:30:00;32;20;11;8;24;13;0
2020-09-15 20:45:00;32;19;12;9;29;15;0
2020-09-15 21:00:00;27;18;12;12;35;14;0
2020-09-15 21:15:00;26;13;7;5;27;11;0
2020-09-15 21:30:00;23;16;9;3;22;8;0
2020-09-15 21:45:00;22;15;12;4;34;8;0
2020-09-15 22:00:00;15;9;7;6;29;9;0
2020-09-15 22:15:00;15;11;6;6;46;11;0
2020-09-15 22:30:00;17;11;9;3;18;9;0
2020-09-15 22:45:00;15;11;6;5;12;8;0
2020-09-15 23:00:00;10;7;4;4;14;6;0
2020-09-15 23:15:00;15;10;6;3;15;11;0
2020-09-15 23:30:00;10;7;6;1;4;2;0
