DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-10-10 00:00:00;9;3;5;4;4;5;5;1;14;0;0;0;0;0;0
2020-10-10 00:15:00;10;3;3;0;0;1;1;3;20;0;0;0;0;0;0
2020-10-10 00:30:00;7;1;1;3;2;2;1;2;9;0;0;0;0;0;0
2020-10-10 00:45:00;3;8;8;5;4;3;4;5;14;0;0;0;0;0;0
2020-10-10 01:00:00;6;1;1;0;0;1;1;1;4;0;0;0;0;0;0
2020-10-10 01:15:00;5;1;1;1;1;2;1;2;7;0;0;0;0;0;0
2020-10-10 01:30:00;7;3;5;1;1;1;1;0;7;0;0;0;0;0;0
2020-10-10 01:45:00;10;0;2;1;0;2;2;0;11;0;0;0;0;0;0
2020-10-10 02:00:00;8;1;1;1;1;1;0;2;3;0;0;0;0;0;0
2020-10-10 02:15:00;8;1;3;1;1;0;0;1;5;0;0;0;0;0;0
2020-10-10 02:30:00;3;1;4;3;3;3;1;0;4;0;0;0;0;0;0
2020-10-10 02:45:00;4;1;1;3;2;3;2;0;3;0;0;0;0;0;0
2020-10-10 03:00:00;4;1;1;2;1;2;2;0;3;0;0;0;0;0;0
2020-10-10 03:15:00;4;2;3;2;2;2;2;2;4;0;0;0;0;0;0
2020-10-10 03:30:00;5;0;2;0;0;1;1;1;3;0;0;0;0;0;0
2020-10-10 03:45:00;3;1;2;0;0;0;0;1;5;0;0;0;0;0;0
2020-10-10 04:00:00;4;0;2;2;2;0;0;1;2;0;0;0;0;0;0
2020-10-10 04:15:00;6;2;6;3;3;3;3;1;1;0;0;0;0;0;0
2020-10-10 04:30:00;4;2;3;0;0;2;2;0;3;0;0;0;0;0;0
2020-10-10 04:45:00;3;15;15;6;6;0;0;6;4;0;0;0;0;0;0
2020-10-10 05:00:00;7;37;34;3;3;0;0;3;6;0;0;0;0;0;0
2020-10-10 05:15:00;6;114;112;3;3;1;1;30;18;0;0;0;0;0;0
2020-10-10 05:30:00;11;69;72;14;12;7;7;30;27;0;0;0;0;0;0
2020-10-10 05:45:00;21;14;15;66;73;18;18;9;16;0;0;0;0;0;0
2020-10-10 06:00:00;18;5;6;56;72;27;30;4;10;0;0;0;0;0;0
2020-10-10 06:15:00;9;1;1;22;21;14;14;7;9;0;0;0;0;0;0
2020-10-10 06:30:00;21;7;7;14;14;9;9;6;14;0;0;0;0;0;0
2020-10-10 06:45:00;16;6;7;7;9;7;7;4;15;0;0;0;0;0;0
