DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2019-11-01 00:00:00;6;5;3;6;5;6;5;1;3;10;0;0;0;0;0;0;0
2019-11-01 00:15:00;8;4;5;8;2;8;4;1;7;7;0;0;0;0;0;0;0
2019-11-01 00:30:00;6;3;4;4;0;4;4;2;8;8;0;0;0;0;0;0;0
2019-11-01 00:45:00;3;3;2;8;2;2;5;5;10;6;0;0;0;0;0;0;0
2019-11-01 01:00:00;6;7;3;1;0;5;3;7;8;5;0;0;0;0;0;0;0
2019-11-01 01:15:00;10;3;7;9;3;7;4;0;4;4;0;0;0;0;0;0;0
2019-11-01 01:30:00;4;5;7;5;4;3;8;1;6;13;0;0;0;0;0;0;0
2019-11-01 01:45:00;6;2;7;3;4;1;3;1;4;7;0;0;0;0;0;0;0
2019-11-01 02:00:00;4;8;3;4;3;5;4;3;7;7;0;0;0;0;0;0;0
2019-11-01 02:15:00;4;0;3;6;2;2;3;2;4;8;0;0;0;0;0;0;0
2019-11-01 02:30:00;3;4;3;5;3;1;4;0;1;4;0;0;0;0;0;0;0
2019-11-01 02:45:00;6;4;3;5;3;1;4;2;3;3;0;0;7;0;0;0;0
2019-11-01 03:00:00;3;3;3;1;0;10;8;2;7;3;0;0;0;0;0;0;0
2019-11-01 03:15:00;0;2;5;3;1;3;5;2;3;6;0;0;0;0;0;0;0
2019-11-01 03:30:00;4;4;2;4;4;2;3;5;9;2;0;0;0;0;0;0;0
2019-11-01 03:45:00;4;5;3;6;4;1;2;2;2;3;0;0;0;0;0;0;0
2019-11-01 04:00:00;1;5;4;1;0;4;3;0;1;3;0;0;0;0;0;0;0
2019-11-01 04:15:00;2;1;1;1;0;0;0;1;1;4;0;0;0;0;0;0;0
2019-11-01 04:30:00;4;2;1;2;1;3;5;0;8;3;0;0;0;0;0;0;0
2019-11-01 04:45:00;4;1;3;3;0;1;1;2;4;3;0;0;0;0;0;0;0
2019-11-01 05:00:00;6;2;1;4;0;1;1;2;1;6;0;0;0;0;0;0;0
2019-11-01 05:15:00;3;2;3;1;1;4;4;4;9;11;0;0;0;0;0;0;0
2019-11-01 05:30:00;1;3;3;3;1;0;2;12;14;14;0;0;1;0;1;0;0
2019-11-01 05:45:00;6;3;1;3;2;4;5;42;37;40;0;0;0;0;0;2;0
2019-11-01 06:00:00;4;3;3;3;1;4;5;26;50;59;0;0;0;0;0;0;0
2019-11-01 06:15:00;9;2;4;5;2;2;2;31;18;25;0;0;0;0;0;0;0
2019-11-01 06:30:00;8;5;4;7;2;3;3;8;12;13;0;0;1;0;0;0;0
2019-11-01 06:45:00;5;1;1;1;1;2;0;2;4;5;0;0;0;0;0;0;0
2019-11-01 07:00:00;11;1;2;0;0;2;3;4;4;4;0;0;0;0;0;0;0
2019-11-01 07:15:00;4;1;2;5;1;2;2;6;5;8;0;0;0;0;0;0;0
2019-11-01 07:30:00;16;5;1;0;2;4;7;5;6;6;0;0;0;0;0;0;0
2019-11-01 07:45:00;9;4;4;4;3;0;2;3;7;9;0;0;0;0;0;0;0
2019-11-01 08:00:00;12;7;7;3;0;2;6;3;8;8;0;0;0;0;0;0;0
2019-11-01 08:15:00;17;5;5;1;1;2;4;5;4;13;0;0;0;0;0;0;0
2019-11-01 08:30:00;18;7;2;9;5;2;3;5;4;19;0;0;0;0;2;0;0
2019-11-01 08:45:00;11;7;11;7;2;3;10;3;15;19;0;0;0;0;0;0;0
2019-11-01 09:00:00;22;4;6;7;2;5;8;7;13;16;0;0;0;0;0;0;0
2019-11-01 09:15:00;26;3;7;9;6;6;6;10;12;20;0;0;0;0;0;0;0
