DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(TAFGA);9(TAFGC)
2020-06-12 00:00:00;2;7;9;0;0;0;3;0;0
2020-06-12 00:15:00;2;7;8;1;0;0;10;0;0
2020-06-12 00:30:00;1;11;12;5;1;1;6;0;0
2020-06-12 00:45:00;1;8;7;2;0;0;5;0;0
2020-06-12 01:00:00;2;5;8;3;0;1;14;0;0
2020-06-12 01:15:00;1;5;5;3;2;1;2;0;0
2020-06-12 01:30:00;1;2;6;0;0;0;7;0;0
2020-06-12 01:45:00;2;3;3;0;0;0;6;0;0
2020-06-12 02:00:00;2;3;4;0;0;0;4;0;0
2020-06-12 02:15:00;2;4;6;1;0;0;1;0;0
2020-06-12 02:30:00;0;2;3;0;0;0;1;0;0
2020-06-12 02:45:00;0;3;4;0;0;0;1;0;0
2020-06-12 03:00:00;0;2;2;0;0;0;2;0;0
2020-06-12 03:15:00;0;2;2;0;0;1;1;0;0
2020-06-12 03:30:00;0;1;2;0;0;0;3;0;0
2020-06-12 03:45:00;0;3;4;0;0;0;1;0;0
2020-06-12 04:00:00;0;2;2;1;1;1;2;0;0
2020-06-12 04:15:00;1;3;3;0;0;0;2;0;0
2020-06-12 04:30:00;2;2;5;2;1;1;4;0;0
2020-06-12 04:45:00;0;2;2;0;0;0;7;0;0
2020-06-12 05:00:00;2;14;17;1;1;2;13;0;0
2020-06-12 05:15:00;5;13;16;2;0;4;15;0;0
2020-06-12 05:30:00;6;12;18;2;0;2;12;0;0
2020-06-12 05:45:00;3;12;19;2;1;0;17;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;6;14;20;5;1;2;18;0;2
2020-06-12 06:30:00;10;26;41;12;6;7;47;1;7
2020-06-12 06:45:00;7;31;39;6;4;3;25;3;4
2020-06-12 07:00:00;0;36;44;4;3;2;39;2;0
2020-06-12 07:15:00;1;46;54;10;5;3;53;1;1
2020-06-12 07:30:00;5;53;50;12;5;1;47;1;0
2020-06-12 07:45:00;0;41;52;3;1;1;43;0;0
2020-06-12 08:00:00;4;49;54;12;4;2;42;3;0
2020-06-12 08:15:00;3;42;49;11;7;0;47;7;1
2020-06-12 08:30:00;2;52;58;6;3;1;61;2;6
2020-06-12 08:45:00;3;65;65;15;8;3;63;1;1
2020-06-12 09:15:00;7;66;65;13;6;2;55;0;0
2020-06-12 09:30:00;6;71;74;17;4;4;63;6;7
2020-06-12 09:45:00;5;90;93;15;7;6;71;0;9
2020-06-12 10:00:00;3;68;68;11;5;2;75;0;8
2020-06-12 10:15:00;9;72;70;13;10;2;62;1;7
2020-06-12 10:30:00;19;81;70;17;10;9;70;4;15
2020-06-12 10:45:00;6;80;86;18;10;9;73;17;6
2020-06-12 11:00:00;13;107;107;20;10;4;71;32;5
2020-06-12 11:15:00;8;70;76;24;13;6;81;2;3
2020-06-12 11:30:00;9;94;97;14;12;3;73;2;6
2020-06-12 11:45:00;12;94;101;19;11;9;92;11;3
2020-06-12 12:00:00;12;75;68;19;10;11;75;2;12
2020-06-12 12:15:00;8;80;83;17;5;3;84;2;9
2020-06-12 12:30:00;10;113;118;22;8;6;104;8;3
2020-06-12 12:45:00;5;86;88;17;8;6;62;7;16
2020-06-12 13:00:00;16;89;87;17;9;11;62;4;1
2020-06-12 13:15:00;13;92;87;11;4;3;81;4;82
2020-06-12 13:30:00;12;82;87;13;5;3;77;5;30
2020-06-12 13:45:00;17;110;111;19;9;0;80;11;6
2020-06-12 14:00:00;15;98;102;22;8;5;101;23;12
2020-06-12 14:15:00;21;91;103;12;4;6;91;3;5
2020-06-12 14:30:00;17;87;89;15;6;3;75;15;5
2020-06-12 14:45:00;15;90;91;16;6;9;82;2;4
2020-06-12 15:00:00;19;89;94;13;8;9;81;12;15
2020-06-12 15:15:00;19;100;110;13;7;7;81;12;13
2020-06-12 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 15:45:00;22;83;90;17;8;2;80;24;1
2020-06-12 16:00:00;30;99;97;16;10;4;64;9;7
2020-06-12 16:15:00;20;74;70;14;7;6;80;18;10
2020-06-12 16:30:00;12;68;73;15;7;3;67;0;2
2020-06-12 16:45:00;14;56;66;17;7;5;91;4;0
2020-06-12 17:00:00;27;71;80;10;6;2;83;24;0
2020-06-12 17:15:00;26;83;89;12;6;2;76;3;6
2020-06-12 17:30:00;26;83;86;14;7;5;75;5;3
2020-06-12 17:45:00;31;79;94;26;9;7;88;26;4
2020-06-12 18:00:00;31;75;84;14;8;3;78;19;8
2020-06-12 18:15:00;14;74;76;9;8;9;57;0;3
2020-06-12 18:30:00;20;59;64;12;9;5;60;2;13
2020-06-12 18:45:00;27;62;62;17;7;5;59;0;5
2020-06-12 19:00:00;18;53;59;15;7;6;52;0;2
2020-06-12 19:15:00;24;66;70;14;8;4;50;2;3
2020-06-12 19:30:00;16;65;67;9;4;2;50;0;6
2020-06-12 19:45:00;18;58;62;7;5;4;46;2;0
2020-06-12 20:00:00;16;60;68;10;6;5;55;6;2
2020-06-12 20:15:00;9;50;60;12;8;2;51;2;9
2020-06-12 20:30:00;9;46;45;7;4;2;44;4;4
2020-06-12 20:45:00;8;48;54;13;8;3;43;3;2
2020-06-12 21:00:00;5;55;59;5;3;2;38;0;11
2020-06-12 21:15:00;6;44;46;9;3;2;37;0;11
2020-06-12 21:30:00;5;46;42;7;8;1;26;0;6
2020-06-12 21:45:00;7;68;73;10;5;7;53;1;15
2020-06-12 22:00:00;52;59;85;15;10;2;58;2;3
2020-06-12 22:15:00;37;40;68;5;3;6;58;6;2
2020-06-12 22:30:00;13;27;40;10;5;5;41;5;3
2020-06-12 22:45:00;19;23;41;1;1;1;31;0;0
2020-06-12 23:00:00;9;18;29;4;2;2;23;0;0
2020-06-12 23:15:00;6;14;18;0;0;4;22;0;0
2020-06-12 23:30:00;6;6;17;3;1;2;26;0;0
2020-06-12 23:45:00;12;16;22;10;1;2;20;0;0
