DATUM;1(DA1);2(DA2);3(DAL1);4(DB1);5(DB2);6(DC1);7(DC2);8(DCL1);9(DD1);10(DD2);11(DD3)
2020-10-15 00:00:00;3;3;0;3;0;11;5;0;1;1;0
2020-10-15 00:15:00;12;6;2;6;1;14;8;0;3;4;3
2020-10-15 00:30:00;2;2;0;1;1;7;6;1;1;1;0
2020-10-15 00:45:00;5;5;1;1;0;8;5;0;0;1;1
2020-10-15 01:00:00;7;7;2;3;1;9;5;0;1;3;3
2020-10-15 01:15:00;6;5;1;3;1;6;1;0;0;0;0
2020-10-15 01:30:00;6;2;2;2;2;1;1;0;1;1;1
2020-10-15 01:45:00;7;4;1;0;0;8;5;1;0;0;0
2020-10-15 02:00:00;9;8;1;2;2;6;5;1;0;1;0
2020-10-15 02:15:00;6;11;3;3;3;5;7;2;2;3;1
2020-10-15 02:30:00;5;2;1;0;0;9;4;0;1;1;1
2020-10-15 02:45:00;7;6;0;0;0;5;2;1;1;2;2
2020-10-15 03:00:00;7;5;1;3;0;2;3;0;1;1;0
2020-10-15 03:15:00;10;3;1;0;0;7;2;1;0;0;0
2020-10-15 03:30:00;4;3;1;2;2;5;4;1;1;1;0
2020-10-15 03:45:00;9;10;1;1;1;9;5;0;1;1;0
2020-10-15 04:00:00;6;6;0;2;2;5;2;0;0;1;0
2020-10-15 04:15:00;13;13;1;2;1;11;7;1;2;1;0
2020-10-15 04:30:00;16;16;4;8;3;19;12;4;0;3;3
2020-10-15 04:45:00;27;20;3;11;5;32;14;2;2;9;6
2020-10-15 05:00:00;27;17;3;15;4;69;46;2;4;6;4
2020-10-15 05:15:00;33;23;14;31;9;100;124;2;4;14;8
2020-10-15 05:30:00;45;36;13;25;10;111;112;2;4;17;12
2020-10-15 05:45:00;102;101;32;33;13;91;97;6;15;20;11
2020-10-15 06:00:00;113;144;20;37;16;78;89;3;7;16;6
2020-10-15 06:15:00;99;105;15;41;15;104;131;12;15;28;9
2020-10-15 06:30:00;73;78;25;50;15;114;147;12;17;27;15
2020-10-15 06:45:00;80;86;17;42;19;105;126;16;21;37;16
2020-10-15 07:00:00;58;70;19;60;21;111;122;19;22;25;9
2020-10-15 07:15:00;68;84;14;85;14;118;136;32;18;32;20
2020-10-15 07:30:00;78;85;21;84;22;106;129;39;24;38;12
2020-10-15 07:45:00;86;100;16;73;18;98;121;24;38;48;15
2020-10-15 08:00:00;77;82;20;64;16;94;104;14;29;38;14
2020-10-15 08:15:00;89;89;16;53;17;80;106;19;27;41;18
2020-10-15 08:30:00;75;91;17;46;15;87;89;31;23;37;13
2020-10-15 08:45:00;79;83;18;39;11;75;101;21;19;33;12
2020-10-15 09:00:00;66;81;20;45;12;69;74;11;31;49;22
2020-10-15 09:15:00;76;62;16;54;20;76;81;18;30;34;21
2020-10-15 09:30:00;74;87;24;63;24;59;97;13;29;35;14
2020-10-15 09:45:00;54;65;29;50;20;71;82;20;28;46;18
2020-10-15 10:00:00;70;85;17;47;16;54;65;26;19;50;21
2020-10-15 10:15:00;71;79;20;42;11;61;69;25;29;44;24
2020-10-15 10:30:00;80;87;36;68;22;67;77;38;39;46;24
2020-10-15 10:45:00;82;104;26;48;11;81;79;19;27;48;22
2020-10-15 11:00:00;86;87;26;60;22;73;65;18;39;47;22
2020-10-15 11:15:00;90;98;29;55;19;73;73;21;28;59;17
2020-10-15 11:30:00;90;97;27;45;16;77;85;24;37;49;32
2020-10-15 11:45:00;72;71;40;36;16;58;81;16;29;49;29
2020-10-15 12:00:00;74;104;30;37;19;64;63;25;29;54;26
2020-10-15 12:15:00;91;110;27;45;8;70;74;20;36;48;22
2020-10-15 12:30:00;81;100;37;58;16;72;63;31;32;47;17
2020-10-15 12:45:00;87;101;22;48;12;75;82;30;39;52;26
2020-10-15 13:00:00;92;99;32;45;43;91;93;23;30;60;28
2020-10-15 13:15:00;99;114;33;37;10;113;128;14;31;59;31
2020-10-15 13:30:00;85;114;33;54;17;109;131;21;28;48;22
2020-10-15 13:45:00;102;142;37;49;18;105;111;20;29;42;20
2020-10-15 14:00:00;107;133;30;59;20;91;90;23;37;52;21
2020-10-15 14:15:00;160;202;34;46;17;82;73;17;31;63;26
2020-10-15 14:30:00;164;195;31;70;21;74;64;21;37;59;27
2020-10-15 14:45:00;138;166;47;61;12;71;78;22;34;61;21
2020-10-15 15:00:00;145;173;37;66;19;74;76;24;29;54;23
2020-10-15 15:15:00;133;162;41;54;15;73;74;34;30;67;27
2020-10-15 15:30:00;148;189;45;66;18;80;80;25;31;50;17
2020-10-15 15:45:00;141;162;37;79;19;98;93;44;39;58;26
2020-10-15 16:00:00;156;174;34;40;17;89;84;31;33;78;27
2020-10-15 16:15:00;143;157;32;59;23;75;92;38;47;57;27
2020-10-15 16:30:00;146;186;37;73;24;81;74;28;36;66;27
2020-10-15 16:45:00;153;160;30;62;21;92;91;27;36;60;27
2020-10-15 17:00:00;157;176;49;50;16;83;84;35;33;73;25
2020-10-15 17:15:00;148;172;33;62;20;77;87;29;38;67;27
2020-10-15 17:30:00;129;158;39;45;18;80;79;34;64;79;45
