DATUM;1(DA1);2(DB1);3(DC1);4(DD1);5(TARDB);6(TARDD);7(TAFGA);8(TAFBA);9(TAFBB);10(TAFGC);11(TAFBC);12(TAFBD)
2019-10-15 00:00:00;10;0;2;0;0;0;0;0;0;0;0;0
2019-10-15 00:15:00;4;0;5;0;0;0;0;0;0;0;0;0
2019-10-15 00:30:00;12;0;8;0;0;0;0;0;0;0;0;0
2019-10-15 00:45:00;3;0;7;0;0;0;0;0;0;0;0;0
2019-10-15 01:00:00;3;0;3;0;0;0;0;0;0;0;0;0
2019-10-15 01:15:00;2;0;2;0;0;0;0;0;0;0;0;0
2019-10-15 01:30:00;1;0;4;0;0;0;0;0;0;0;0;0
2019-10-15 01:45:00;3;0;0;0;0;0;0;0;0;0;0;0
2019-10-15 02:00:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-10-15 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2019-10-15 02:30:00;4;0;2;0;0;0;0;0;0;0;0;0
2019-10-15 02:45:00;0;0;2;0;0;0;0;0;0;0;0;0
2019-10-15 03:00:00;2;0;2;0;0;0;0;0;0;0;0;0
2019-10-15 03:15:00;3;0;4;0;0;0;0;0;0;0;0;0
2019-10-15 03:30:00;4;0;3;0;0;0;0;0;0;0;0;0
2019-10-15 03:45:00;6;0;3;0;0;0;0;0;0;0;0;0
2019-10-15 04:00:00;1;0;6;0;0;0;0;0;0;0;0;0
2019-10-15 04:15:00;3;0;9;0;0;0;0;0;0;0;0;0
2019-10-15 04:30:00;2;0;18;0;0;0;0;0;0;0;0;0
2019-10-15 04:45:00;4;0;34;0;0;0;0;0;0;0;0;0
2019-10-15 05:00:00;8;0;77;0;0;0;0;0;0;0;0;0
2019-10-15 05:15:00;8;0;122;0;0;0;0;0;0;0;0;0
2019-10-15 05:30:00;24;0;152;0;0;0;0;0;0;0;0;0
2019-10-15 05:45:00;56;0;145;0;0;0;0;0;0;0;0;0
2019-10-15 06:00:00;26;0;56;0;0;0;0;0;0;0;0;0
2019-10-15 06:15:00;30;0;132;0;4;0;0;0;0;1;0;0
2019-10-15 06:30:00;50;0;255;0;12;0;0;0;0;3;0;0
2019-10-15 06:45:00;59;0;234;0;11;2;0;0;0;1;0;0
2019-10-15 07:00:00;47;0;244;0;6;2;0;0;0;2;3;0
2019-10-15 07:15:00;54;0;224;0;12;2;0;0;0;11;0;0
2019-10-15 07:30:00;55;0;170;0;15;10;0;0;0;2;0;0
2019-10-15 07:45:00;78;0;153;0;8;3;0;0;0;2;0;0
2019-10-15 08:00:00;62;0;182;0;14;1;0;0;0;2;1;0
2019-10-15 08:15:00;75;0;173;0;8;2;0;0;0;3;0;0
2019-10-15 08:30:00;66;0;221;0;9;1;0;0;0;2;0;0
2019-10-15 08:45:00;71;0;136;0;6;1;0;0;0;1;0;0
2019-10-15 09:00:00;53;0;139;0;7;1;0;0;0;0;0;0
2019-10-15 09:15:00;89;0;154;0;12;2;0;0;0;2;0;0
2019-10-15 09:30:00;83;0;174;0;6;0;0;0;0;2;1;0
2019-10-15 09:45:00;81;0;103;0;6;0;0;0;0;2;0;0
2019-10-15 10:00:00;90;0;120;0;5;3;0;0;0;2;0;0
2019-10-15 10:15:00;94;0;131;0;5;3;0;0;0;1;0;0
2019-10-15 10:30:00;95;0;103;0;6;1;0;0;0;0;0;0
2019-10-15 10:45:00;91;0;126;0;4;1;0;0;0;3;0;0
2019-10-15 11:00:00;102;0;110;0;0;4;0;0;0;3;1;0
2019-10-15 11:15:00;111;0;102;0;5;5;0;0;0;0;0;0
2019-10-15 11:30:00;106;0;112;0;1;2;0;0;0;0;0;0
2019-10-15 11:45:00;114;0;103;0;2;3;0;0;0;3;0;0
2019-10-15 12:00:00;125;0;113;0;3;3;0;0;0;2;0;0
2019-10-15 12:15:00;103;0;83;0;1;4;0;0;0;3;0;0
2019-10-15 12:30:00;135;0;105;0;2;6;0;0;0;3;1;0
2019-10-15 12:45:00;127;0;108;0;5;5;0;0;0;1;0;0
2019-10-15 13:00:00;145;0;127;0;7;9;0;0;0;12;12;0
2019-10-15 13:15:00;152;0;150;0;5;7;0;0;0;6;8;0
2019-10-15 13:30:00;121;0;169;0;7;2;0;0;0;2;0;0
2019-10-15 13:45:00;123;0;139;0;4;9;0;0;0;4;0;0
2019-10-15 14:00:00;155;0;104;0;4;8;0;0;0;6;0;0
2019-10-15 14:15:00;172;0;108;0;5;6;0;0;0;2;0;0
2019-10-15 14:30:00;177;0;110;0;1;6;0;0;0;6;1;0
2019-10-15 14:45:00;199;0;121;0;4;4;0;0;0;7;2;0
2019-10-15 15:00:00;171;0;115;0;1;10;0;0;0;5;1;0
2019-10-15 15:15:00;194;0;110;0;5;7;0;0;0;6;1;0
2019-10-15 15:30:00;225;0;138;0;3;8;0;0;0;7;12;0
2019-10-15 15:45:00;192;0;120;0;0;10;0;0;0;8;0;0
2019-10-15 16:00:00;221;0;125;0;1;7;0;0;0;5;5;0
2019-10-15 16:15:00;226;0;134;0;4;7;0;0;0;7;0;0
2019-10-15 16:30:00;230;0;119;0;4;7;0;0;0;7;2;0
2019-10-15 16:45:00;235;0;121;0;2;11;0;0;0;5;0;0
2019-10-15 17:00:00;231;0;141;0;2;9;0;0;0;5;3;0
2019-10-15 17:15:00;220;0;121;0;4;9;0;0;0;7;5;0
2019-10-15 17:30:00;201;0;124;0;2;10;0;0;0;7;1;0
2019-10-15 17:45:00;219;0;158;0;4;10;0;0;0;8;2;0
2019-10-15 18:00:00;196;0;125;0;7;6;0;0;0;5;3;0
