DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2019-10-09 00:00:00;4;0;0;0;0;0;0;0;0;0;3
2019-10-09 00:15:00;2;0;0;0;0;0;0;0;0;0;3
2019-10-09 00:30:00;4;0;0;0;1;0;1;0;0;1;6
2019-10-09 00:45:00;3;0;0;0;0;0;0;0;0;0;4
2019-10-09 01:00:00;3;1;0;0;0;0;0;0;0;0;2
2019-10-09 01:15:00;5;1;1;1;0;0;0;0;0;0;4
2019-10-09 01:30:00;1;0;0;0;0;0;0;0;0;0;4
2019-10-09 01:45:00;4;0;0;0;0;0;0;0;0;0;1
2019-10-09 02:00:00;1;0;0;0;0;0;0;0;0;0;3
2019-10-09 02:15:00;2;0;0;0;0;0;0;0;0;0;5
2019-10-09 02:30:00;3;1;0;0;0;0;0;0;0;0;6
2019-10-09 02:45:00;5;3;0;0;0;0;0;0;0;0;2
2019-10-09 03:00:00;2;1;0;0;0;0;0;0;0;0;6
2019-10-09 03:15:00;3;1;0;0;0;0;0;0;0;0;0
2019-10-09 03:30:00;4;1;0;0;0;0;0;0;0;0;7
2019-10-09 03:45:00;7;1;0;0;0;0;0;0;0;0;4
2019-10-09 04:00:00;4;0;0;0;0;0;0;0;1;1;1
2019-10-09 04:15:00;4;3;1;1;0;1;0;0;0;1;6
2019-10-09 04:30:00;9;3;0;0;1;0;1;0;0;0;6
2019-10-09 04:45:00;22;1;8;8;1;1;1;0;1;2;19
2019-10-09 05:00:00;50;2;6;6;1;0;1;0;0;4;51
2019-10-09 05:15:00;95;3;21;21;0;3;1;0;4;14;87
2019-10-09 05:30:00;112;8;57;60;6;5;7;1;4;54;64
2019-10-09 05:45:00;107;10;83;82;13;9;14;5;10;84;68
2019-10-09 06:00:00;87;4;62;59;14;9;13;5;7;49;71
2019-10-09 06:15:00;42;5;51;53;7;8;8;1;3;34;52
2019-10-09 06:30:00;68;7;49;46;5;3;6;3;5;46;50
2019-10-09 06:45:00;53;12;28;27;8;2;11;1;8;44;56
2019-10-09 07:00:00;70;8;35;34;9;2;9;2;10;33;53
2019-10-09 07:15:00;62;12;32;35;10;2;10;2;4;38;50
