DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2020-12-06 00:00:00;6;3;0;4;1;0;0;0;0;0
2020-12-06 00:15:00;9;1;0;5;3;0;0;0;0;0
2020-12-06 00:30:00;5;2;0;6;7;0;0;0;0;0
2020-12-06 00:45:00;4;2;0;5;3;0;0;0;0;0
2020-12-06 01:00:00;2;2;0;2;1;0;0;0;0;0
2020-12-06 01:15:00;5;3;0;1;0;0;0;0;0;0
2020-12-06 01:30:00;3;4;1;1;2;0;0;0;0;0
2020-12-06 01:45:00;3;4;1;3;1;0;0;0;0;0
2020-12-06 02:00:00;2;6;1;1;0;0;0;0;0;0
2020-12-06 02:15:00;6;5;0;5;2;0;0;0;0;0
2020-12-06 02:30:00;1;2;0;0;0;0;0;0;0;0
2020-12-06 02:45:00;0;0;0;0;0;0;0;0;0;0
2020-12-06 03:00:00;1;1;0;2;0;0;0;0;0;0
2020-12-06 03:15:00;0;0;0;5;4;0;0;0;0;0
2020-12-06 03:30:00;6;3;0;1;0;0;0;0;0;0
2020-12-06 03:45:00;2;3;1;2;1;0;0;0;0;0
2020-12-06 04:00:00;3;1;0;4;1;0;0;0;0;0
2020-12-06 04:15:00;0;0;0;0;0;0;0;0;0;0
2020-12-06 04:30:00;1;0;0;0;0;0;0;0;0;0
2020-12-06 04:45:00;0;2;0;3;0;0;0;0;0;0
2020-12-06 05:00:00;0;1;0;0;1;0;0;0;0;0
2020-12-06 05:15:00;3;10;2;4;1;0;0;0;0;0
2020-12-06 05:30:00;4;4;0;7;3;0;0;0;0;0
2020-12-06 05:45:00;3;1;0;6;1;0;0;0;0;0
2020-12-06 06:00:00;5;7;1;0;1;0;0;0;0;0
2020-12-06 06:15:00;4;6;1;6;0;0;0;0;0;0
2020-12-06 06:30:00;4;6;0;2;1;0;0;0;0;0
2020-12-06 06:45:00;2;5;0;6;3;0;0;0;0;0
2020-12-06 07:00:00;7;5;6;8;5;0;0;0;0;0
2020-12-06 07:15:00;4;4;1;7;3;1;0;0;0;0
2020-12-06 07:30:00;8;3;0;14;4;0;0;0;0;0
2020-12-06 07:45:00;12;6;0;6;2;0;0;0;0;0
2020-12-06 08:00:00;7;6;1;9;4;0;0;0;0;0
