DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-01-20 00:00:00;0;4;5;1;1;1;5;2;1;3;0
2020-01-20 00:15:00;0;2;6;0;0;0;7;0;0;1;0
2020-01-20 00:30:00;0;4;3;0;0;2;5;1;0;4;3
2020-01-20 00:45:00;2;1;6;1;2;1;4;1;0;3;3
2020-01-20 01:00:00;0;4;2;0;0;0;3;3;1;2;1
2020-01-20 01:15:00;0;1;1;0;0;0;3;0;0;1;1
2020-01-20 01:30:00;0;0;3;0;0;0;0;0;0;1;0
2020-01-20 01:45:00;0;4;3;0;0;2;2;0;0;2;0
2020-01-20 02:00:00;0;1;0;0;0;1;1;0;0;0;0
2020-01-20 02:15:00;0;0;2;1;1;1;2;1;0;1;1
2020-01-20 02:30:00;0;0;2;0;0;2;1;2;0;2;0
2020-01-20 02:45:00;0;2;0;0;0;0;0;0;0;3;0
2020-01-20 03:00:00;0;1;2;0;0;0;1;0;0;2;0
2020-01-20 03:15:00;1;1;2;0;1;1;2;0;0;0;2
2020-01-20 03:30:00;0;0;1;0;0;5;2;0;0;4;1
2020-01-20 03:45:00;0;0;1;0;0;0;0;0;1;1;4
2020-01-20 04:00:00;1;1;2;0;0;0;0;0;0;0;1
2020-01-20 04:15:00;0;2;1;1;1;1;1;0;0;0;1
2020-01-20 04:30:00;0;11;6;0;0;2;4;0;0;1;1
2020-01-20 04:45:00;3;8;4;1;3;1;4;2;2;3;4
2020-01-20 05:00:00;3;17;11;0;1;1;3;1;1;3;8
2020-01-20 05:15:00;4;39;31;4;6;4;10;1;1;3;6
2020-01-20 05:30:00;1;44;37;4;4;1;8;2;3;15;12
2020-01-20 05:45:00;3;41;35;3;4;1;9;1;5;24;25
2020-01-20 06:00:00;4;28;21;2;5;3;11;4;8;13;13
2020-01-20 06:15:00;4;25;17;5;8;7;15;5;11;18;13
2020-01-20 06:30:00;4;55;47;5;7;8;21;3;11;19;36
2020-01-20 06:45:00;2;49;41;16;15;5;25;10;15;29;25
2020-01-20 07:00:00;5;56;50;20;23;14;29;10;15;44;28
2020-01-20 07:15:00;7;48;59;21;30;9;37;18;43;72;31
2020-01-20 07:30:00;5;51;57;46;45;22;49;34;73;68;43
2020-01-20 07:45:00;10;71;68;25;39;37;54;36;56;61;56
2020-01-20 08:00:00;18;59;77;19;32;15;44;24;32;54;34
2020-01-20 08:15:00;6;53;63;19;24;16;31;19;31;45;35
2020-01-20 08:30:00;9;48;43;15;20;10;26;16;30;43;23
2020-01-20 08:45:00;12;49;52;19;31;16;32;9;34;44;21
2020-01-20 09:00:00;9;29;47;12;14;11;35;19;25;38;17
2020-01-20 09:15:00;2;32;37;17;20;9;25;13;31;38;19
2020-01-20 09:30:00;4;35;30;24;25;25;36;24;38;48;17
2020-01-20 09:45:00;7;32;49;21;23;10;27;22;36;42;23
2020-01-20 10:00:00;9;26;36;6;14;14;35;18;30;33;22
2020-01-20 10:15:00;8;35;26;12;18;21;33;17;22;33;19
2020-01-20 10:30:00;5;30;42;10;11;21;29;16;29;25;21
2020-01-20 10:45:00;10;34;42;17;26;12;33;19;37;42;20
2020-01-20 11:00:00;6;39;36;7;12;18;40;22;40;35;26
2020-01-20 11:15:00;6;36;47;11;15;16;36;31;24;30;20
2020-01-20 11:30:00;8;39;41;17;20;19;32;24;29;34;29
2020-01-20 11:45:00;7;38;49;15;20;24;36;25;23;31;25
2020-01-20 12:00:00;4;27;53;11;12;23;45;34;22;25;19
2020-01-20 12:15:00;5;15;81;8;13;21;34;30;32;37;21
2020-01-20 12:30:00;0;39;60;17;16;23;44;33;29;32;16
2020-01-20 12:45:00;8;38;49;14;22;20;48;32;39;40;15
2020-01-20 13:00:00;3;51;39;16;17;31;55;38;25;28;28
2020-01-20 13:15:00;7;48;56;8;15;17;45;18;30;40;25
2020-01-20 13:30:00;3;47;37;11;14;9;29;20;18;29;23
2020-01-20 13:45:00;9;33;41;12;20;21;34;23;26;33;25
2020-01-20 14:00:00;5;26;43;8;10;18;34;26;35;34;25
2020-01-20 14:15:00;12;35;43;14;22;16;38;26;30;37;36
2020-01-20 14:30:00;8;36;46;22;24;26;39;21;34;41;43
2020-01-20 14:45:00;16;48;55;27;40;25;40;23;30;47;37
2020-01-20 15:00:00;3;44;68;20;23;20;58;34;34;42;31
2020-01-20 15:15:00;6;38;67;21;24;19;42;27;39;42;43
2020-01-20 15:30:00;12;42;51;18;22;23;58;26;41;40;51
2020-01-20 15:45:00;9;42;51;19;25;15;66;40;43;48;55
2020-01-20 16:00:00;12;59;63;16;22;30;59;48;36;45;53
2020-01-20 16:15:00;10;54;52;14;20;16;39;21;37;42;51
2020-01-20 16:30:00;
2020-01-20 16:45:00;
2020-01-20 17:00:00;8;49;49;19;23;18;43;27;39;35;36
2020-01-20 17:15:00;10;43;51;17;24;12;53;34;37;45;34
2020-01-20 17:30:00;9;46;57;11;15;21;33;23;38;33;37
2020-01-20 17:45:00;8;35;45;12;15;10;30;17;37;43;23
2020-01-20 18:00:00;7;39;38;8;14;16;36;28;26;32;36
2020-01-20 18:15:00;13;29;39;10;18;14;25;10;32;35;24
2020-01-20 18:30:00;7;27;35;7;14;12;30;19;19;18;17
2020-01-20 18:45:00;12;31;33;10;17;9;28;13;19;22;18
2020-01-20 19:00:00;4;37;30;3;5;13;24;7;20;22;15
2020-01-20 19:15:00;4;19;23;8;10;7;25;14;14;12;19
2020-01-20 19:30:00;2;24;24;4;5;7;12;5;12;13;8
2020-01-20 19:45:00;4;19;21;6;10;4;19;10;16;12;17
2020-01-20 20:00:00;3;20;23;4;7;13;15;10;14;13;13
2020-01-20 20:15:00;3;16;16;1;4;12;21;12;9;9;13
2020-01-20 20:30:00;2;21;22;5;6;5;27;10;10;10;11
2020-01-20 20:45:00;1;27;22;2;2;8;8;7;9;14;12
2020-01-20 21:00:00;2;17;14;2;4;7;21;8;6;8;6
2020-01-20 21:15:00;5;26;17;1;4;9;21;7;8;10;11
2020-01-20 21:30:00;0;23;15;1;3;7;14;4;2;9;11
2020-01-20 21:45:00;2;12;16;2;3;6;11;5;2;7;8
2020-01-20 22:00:00;2;7;15;1;1;12;15;6;4;9;16
2020-01-20 22:15:00;3;12;16;2;4;7;11;6;3;6;9
2020-01-20 22:30:00;0;10;10;1;1;6;7;5;5;8;7
2020-01-20 22:45:00;1;8;9;0;0;10;13;3;4;6;3
2020-01-20 23:00:00;2;7;7;1;3;10;7;3;0;5;2
2020-01-20 23:15:00;0;4;6;0;0;0;3;2;0;3;4
2020-01-20 23:30:00;0;2;2;0;0;0;2;2;2;3;5
2020-01-20 23:45:00;0;3;4;0;1;2;2;3;0;6;3
