DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-08-22 00:00:00;17;11;3;9;8;4;8;5;11;13
2019-08-22 00:15:00;11;6;1;5;13;0;14;8;5;7
2019-08-22 00:30:00;12;5;1;7;7;2;8;6;4;8
2019-08-22 00:45:00;6;6;1;5;7;0;6;6;6;4
2019-08-22 01:00:00;6;6;1;9;8;3;9;9;5;5
2019-08-22 01:15:00;4;4;1;11;5;5;5;9;4;4
2019-08-22 01:30:00;5;8;0;5;6;2;4;4;9;5
2019-08-22 01:45:00;10;5;1;8;3;4;3;4;3;8
2019-08-22 02:00:00;3;3;1;3;0;1;1;2;3;3
2019-08-22 02:15:00;4;4;0;1;1;1;2;1;6;3
2019-08-22 02:30:00;8;4;0;3;2;1;3;2;3;6
2019-08-22 02:45:00;4;2;1;3;4;3;5;5;2;3
2019-08-22 03:00:00;6;3;0;3;2;0;2;3;3;4
2019-08-22 03:15:00;2;0;0;2;2;1;2;1;0;1
2019-08-22 03:30:00;0;5;1;3;5;0;5;1;5;0
2019-08-22 03:45:00;3;0;0;2;1;1;1;1;1;3
2019-08-22 04:00:00;6;1;0;4;6;0;6;2;3;4
2019-08-22 04:15:00;4;1;1;4;8;1;8;3;1;4
2019-08-22 04:30:00;2;2;1;7;11;3;11;8;4;2
2019-08-22 04:45:00;8;9;0;9;7;6;9;8;5;8
2019-08-22 05:00:00;22;5;3;8;17;4;17;6;8;21
2019-08-22 05:15:00;34;13;0;11;11;3;13;13;15;32
2019-08-22 05:30:00;36;26;1;44;56;19;58;36;27;35
2019-08-22 05:45:00;25;12;5;45;55;9;55;42;16;21
2019-08-22 06:00:00;33;22;4;62;52;21;57;54;21;28
2019-08-22 06:15:00;37;17;1;66;76;13;76;58;16;31
2019-08-22 06:30:00;45;30;3;117;106;22;106;101;30;42
2019-08-22 06:45:00;44;49;7;108;102;22;104;100;51;37
2019-08-22 07:00:00;46;30;5;113;105;27;111;103;27;36
2019-08-22 07:15:00;63;43;4;120;107;28;110;101;38;47
2019-08-22 07:30:00;56;39;5;103;107;27;105;82;36;42
2019-08-22 07:45:00;66;44;11;105;119;33;111;97;42;56
2019-08-22 08:00:00;57;34;7;104;103;28;105;85;38;44
2019-08-22 08:15:00;65;50;7;99;93;25;99;78;50;51
2019-08-22 08:30:00;62;32;12;90;111;39;110;67;34;54
2019-08-22 08:45:00;62;38;14;85;82;35;82;72;41;60
2019-08-22 09:00:00;57;46;11;66;78;16;84;55;41;45
2019-08-22 09:15:00;50;51;8;74;79;21;79;64;44;43
2019-08-22 09:30:00;59;39;12;109;91;29;97;85;43;42
2019-08-22 09:45:00;67;45;20;85;76;23;84;67;46;62
2019-08-22 10:00:00;59;46;14;72;84;23;85;72;50;58
2019-08-22 10:15:00;59;39;6;77;79;22;76;60;40;49
2019-08-22 10:30:00;59;49;14;79;87;28;87;58;49;52
2019-08-22 10:45:00;66;48;28;82;77;27;76;65;55;54
2019-08-22 11:00:00;57;57;13;69;80;29;78;58;56;57
2019-08-22 11:15:00;71;67;19;75;74;25;83;60;73;62
2019-08-22 11:30:00;79;54;14;71;84;22;95;51;52;68
2019-08-22 11:45:00;64;63;10;71;80;34;79;48;61;65
2019-08-22 12:00:00;61;65;17;74;91;16;93;65;65;62
2019-08-22 12:15:00;65;69;12;77;77;22;74;65;59;56
2019-08-22 12:30:00;55;58;14;81;84;23;98;61;56;46
2019-08-22 12:45:00;60;65;14;77;71;34;77;68;69;62
2019-08-22 13:00:00;67;62;11;71;86;24;89;53;60;60
2019-08-22 13:15:00;67;45;6;72;75;21;76;54;49;68
2019-08-22 13:30:00;71;50;21;77;71;21;81;69;48;63
2019-08-22 13:45:00;79;63;10;75;83;22;86;67;56;79
2019-08-22 14:00:00;84;62;10;98;107;23;109;82;61;69
2019-08-22 14:15:00;85;69;16;87;88;26;90;76;75;94
2019-08-22 14:30:00;78;82;9;83;77;26;79;64;81;63
2019-08-22 14:45:00;94;79;12;89;95;27;105;61;78;81
2019-08-22 15:00:00;94;77;16;98;87;23;98;78;83;74
2019-08-22 15:15:00;96;94;14;93;94;22;102;74;93;95
