DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DC1);8(DC2);9(TAFGA);10(TAFGC);11(TAFBA);12(TAFBB);13(TAFBC)
2020-03-05 00:00:00;13;5;6;2;2;2;1;15;0;0;0;0;0
2020-03-05 00:15:00;14;4;6;4;0;0;0;15;0;0;0;0;0
2020-03-05 00:30:00;13;4;5;1;1;1;2;16;0;0;0;0;0
2020-03-05 00:45:00;7;3;5;2;2;1;2;10;0;0;0;0;0
2020-03-05 01:00:00;6;7;7;3;0;0;0;12;0;0;0;0;0
2020-03-05 01:15:00;4;2;5;1;0;0;0;9;0;0;0;0;0
2020-03-05 01:30:00;15;7;7;1;0;0;0;10;0;0;0;0;0
2020-03-05 01:45:00;10;1;4;1;0;0;1;5;0;0;0;0;0
2020-03-05 02:00:00;6;1;1;0;0;0;0;2;0;0;0;0;0
2020-03-05 02:15:00;10;2;1;1;1;1;0;2;0;0;0;0;0
2020-03-05 02:30:00;5;1;1;1;0;0;0;5;0;0;0;0;0
2020-03-05 02:45:00;7;4;5;3;0;0;0;6;0;0;0;0;0
2020-03-05 03:00:00;5;2;3;3;0;0;0;5;0;0;0;0;0
2020-03-05 03:15:00;6;0;1;0;0;0;0;7;0;0;0;0;0
2020-03-05 03:30:00;3;1;3;0;0;0;0;6;0;0;0;0;0
2020-03-05 03:45:00;6;5;5;1;0;0;0;8;0;0;0;0;0
2020-03-05 04:00:00;12;5;4;2;1;1;1;9;0;0;0;0;0
2020-03-05 04:15:00;10;5;5;1;0;0;0;6;0;0;0;0;0
2020-03-05 04:30:00;8;4;9;5;1;2;1;20;0;0;0;0;0
2020-03-05 04:45:00;13;4;4;0;2;2;1;13;0;0;0;0;0
2020-03-05 05:00:00;26;5;9;3;1;1;1;26;0;0;0;0;0
2020-03-05 05:15:00;32;15;22;10;4;6;10;50;0;0;0;0;0
2020-03-05 05:30:00;67;10;17;11;6;8;3;94;0;0;0;0;0
2020-03-05 05:45:00;72;19;24;6;4;5;6;104;0;0;0;0;0
2020-03-05 06:00:00;92;19;30;17;7;8;8;93;0;0;0;0;0
