DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-05-15 00:00:00;5;3;0;0;6;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 00:15:00;10;11;6;0;5;8;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 00:30:00;10;10;3;0;4;7;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 00:45:00;7;12;7;0;10;13;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:00:00;2;5;7;0;4;8;4;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:15:00;3;5;4;0;4;9;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:30:00;7;7;5;1;3;4;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 01:45:00;4;5;5;0;2;5;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:00:00;4;6;1;0;7;8;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:15:00;7;9;3;1;4;7;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:30:00;5;4;0;0;4;3;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 02:45:00;4;4;5;0;5;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:00:00;3;4;3;0;3;5;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:15:00;4;5;3;1;4;8;3;3;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:30:00;3;3;2;0;5;4;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 03:45:00;5;3;0;0;3;4;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:00:00;1;3;3;0;5;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:15:00;12;15;7;0;13;18;1;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:30:00;14;10;4;1;8;9;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 04:45:00;19;19;16;2;13;18;2;12;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:00:00;37;36;19;3;42;49;5;21;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:15:00;50;67;45;9;65;66;19;51;0;0;0;0;0;0;0;0;0;0;0
2020-05-15 05:30:00;53;57;34;10;47;47;12;43;0;0;0;0;0;0;0;1;0;0;0
2020-05-15 05:45:00;45;67;34;8;33;31;23;35;1;0;0;0;0;0;0;1;2;0;0
2020-05-15 06:00:00;48;51;27;10;40;31;16;26;1;0;0;0;0;0;0;0;0;0;0
2020-05-15 06:15:00;60;70;48;9;44;49;22;44;1;0;0;0;0;0;0;1;3;0;0
2020-05-15 06:30:00;75;92;57;12;62;60;28;58;2;0;0;0;0;0;0;0;0;0;0
2020-05-15 06:45:00;80;92;67;14;53;64;30;63;0;0;0;0;0;0;0;1;3;0;0
2020-05-15 07:00:00;93;109;61;10;48;54;42;65;1;0;0;0;0;0;0;1;0;0;0
2020-05-15 07:15:00;80;118;53;19;64;63;25;61;9;0;0;0;0;0;0;2;0;0;0
2020-05-15 07:30:00;86;111;57;15;58;70;39;63;10;0;0;0;0;0;0;4;0;0;0
2020-05-15 07:45:00;81;109;68;11;89;79;43;73;10;0;0;0;0;0;0;5;4;0;0
2020-05-15 08:00:00;75;85;50;9;66;61;29;47;9;0;0;0;0;0;0;4;0;0;0
2020-05-15 08:15:00;65;99;55;15;68;77;39;74;16;0;0;0;0;0;0;5;0;0;0
2020-05-15 08:30:00;93;119;67;18;63;74;43;62;8;0;0;0;0;0;0;2;0;0;0
2020-05-15 08:45:00;88;87;62;16;84;76;38;45;17;0;0;0;0;0;0;4;1;0;0
2020-05-15 09:00:00;75;86;58;11;77;79;36;59;23;0;0;0;0;0;0;6;0;0;1
2020-05-15 09:15:00;78;95;64;14;84;84;37;62;19;0;0;0;0;0;0;5;2;0;0
2020-05-15 09:30:00;101;105;81;14;80;93;54;56;19;0;0;0;0;0;0;6;0;0;0
2020-05-15 09:45:00;79;107;66;15;99;97;45;66;23;0;0;0;0;0;1;6;5;0;0
