DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DC4);12(DD1);13(DD2);14(DD3);15(TA);16(DB4);17(DB5)
2019-11-20 00:00:00;6;8;6;0;0;0;0;4;5;6;2;10;10;2;7;1;0
2019-11-20 00:15:00;4;15;8;1;2;1;0;7;11;6;2;4;8;3;3;0;0
2019-11-20 00:30:00;4;10;1;0;0;0;0;5;3;4;1;6;11;4;5;0;0
2019-11-20 00:45:00;5;8;0;0;0;1;0;8;10;4;1;2;6;2;0;0;0
2019-11-20 01:00:00;8;8;3;0;0;1;0;3;6;3;1;4;6;1;1;0;0
2019-11-20 01:15:00;6;6;0;0;0;0;4;5;6;3;1;8;4;1;32;3;0
2019-11-20 01:30:00;7;6;1;0;0;0;1;5;1;4;0;5;2;0;0;1;0
2019-11-20 01:45:00;2;6;2;0;0;0;0;7;4;6;1;4;5;1;5;0;0
2019-11-20 02:00:00;8;6;5;0;0;0;0;4;4;7;2;4;5;1;0;0;0
2019-11-20 02:15:00;8;6;1;0;0;0;0;3;3;1;0;7;4;3;0;0;0
2019-11-20 02:30:00;7;6;0;0;0;0;0;5;1;6;1;1;6;2;0;1;0
2019-11-20 02:45:00;2;4;2;0;0;0;0;4;3;4;1;1;2;1;0;1;0
2019-11-20 03:00:00;8;5;0;0;0;0;0;1;0;2;0;4;7;4;1;0;0
2019-11-20 03:15:00;7;5;0;1;0;1;0;2;4;1;0;2;5;0;0;1;0
2019-11-20 03:30:00;5;4;0;0;0;0;0;2;3;3;1;4;5;1;0;0;0
2019-11-20 03:45:00;4;7;0;1;0;1;0;8;2;5;0;0;6;4;0;2;0
2019-11-20 04:00:00;8;8;2;0;0;0;0;8;1;2;1;2;5;1;0;0;0
2019-11-20 04:15:00;14;6;4;0;0;0;0;6;5;5;0;9;5;0;0;1;0
2019-11-20 04:30:00;21;22;9;0;0;0;0;8;9;7;4;11;7;1;1;1;0
2019-11-20 04:45:00;18;21;13;2;0;0;0;12;7;8;1;15;7;6;10;1;0
2019-11-20 05:00:00;27;50;43;2;0;2;2;19;18;7;5;28;13;0;14;5;0
2019-11-20 05:15:00;41;63;57;3;0;1;0;13;20;13;8;30;15;3;10;5;0
2019-11-20 05:30:00;41;67;77;2;0;2;0;52;39;24;17;44;21;10;4;2;0
2019-11-20 05:45:00;98;66;74;1;0;0;1;48;69;27;19;58;26;11;12;1;0
2019-11-20 06:00:00;70;68;66;1;0;1;1;45;67;27;28;47;31;16;9;3;0
2019-11-20 06:15:00;102;81;90;3;0;1;0;43;53;32;25;64;34;23;5;5;0
2019-11-20 06:30:00;125;95;98;10;0;0;2;92;62;34;31;82;40;34;68;10;0
2019-11-20 06:45:00;129;96;113;9;0;1;0;62;67;27;25;84;49;48;31;14;0
2019-11-20 07:00:00;111;102;116;11;0;2;1;48;50;23;25;104;83;75;9;22;0
2019-11-20 07:15:00;125;116;128;24;1;2;4;74;74;41;45;113;80;78;9;39;0
2019-11-20 07:30:00;115;112;125;35;1;4;2;79;86;42;47;108;71;59;37;26;0
2019-11-20 07:45:00;126;101;116;23;0;2;1;97;87;47;45;105;72;60;13;38;0
2019-11-20 08:00:00;102;89;110;16;0;7;1;61;48;31;35;75;60;54;17;20;0
2019-11-20 08:15:00;103;96;107;8;1;5;5;72;77;44;43;87;53;49;21;17;0
2019-11-20 08:30:00;100;95;107;16;2;9;4;73;88;38;38;61;64;50;10;20;0
2019-11-20 08:45:00;120;91;105;20;2;3;3;152;70;45;37;94;51;52;23;28;0
2019-11-20 09:00:00;102;67;57;9;0;7;1;66;70;38;32;71;55;45;29;22;0
2019-11-20 09:15:00;105;70;64;22;2;5;3;60;74;37;24;82;51;35;12;24;0
2019-11-20 09:30:00;87;88;70;19;2;3;2;84;88;42;39;65;60;52;23;20;0
2019-11-20 09:45:00;111;85;82;15;2;3;6;75;79;33;29;85;60;46;9;17;0
2019-11-20 10:00:00;81;74;68;19;2;5;2;61;79;45;37;79;57;33;13;17;0
2019-11-20 10:15:00;84;95;81;12;0;5;6;71;82;45;37;86;67;53;12;19;0
2019-11-20 10:30:00;88;91;78;9;2;6;6;80;88;44;26;74;52;46;52;18;0
2019-11-20 10:45:00;91;87;78;14;2;7;2;73;74;51;42;92;58;57;10;15;0
2019-11-20 11:00:00;80;73;44;17;2;4;7;60;60;38;36;75;50;46;34;18;0
2019-11-20 11:15:00;121;88;57;11;1;7;4;83;86;50;31;86;52;52;11;18;0
2019-11-20 11:30:00;75;75;70;11;3;16;10;88;81;50;38;91;53;45;15;16;0
2019-11-20 11:45:00;87;75;78;12;7;16;9;92;94;39;41;81;53;52;6;23;0
2019-11-20 12:00:00;110;79;83;10;5;16;14;84;93;49;33;93;51;53;16;23;0
