DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-02-07 00:00:00;2;3;0;0;1;0;0;1;0;0
2020-02-07 00:15:00;2;4;3;1;1;1;1;1;0;0
2020-02-07 00:30:00;2;2;0;1;0;0;1;0;0;0
2020-02-07 00:45:00;3;4;2;2;1;1;2;0;0;0
2020-02-07 01:00:00;0;1;3;0;0;0;0;1;0;0
2020-02-07 01:15:00;4;5;2;1;2;0;1;2;0;0
2020-02-07 01:30:00;3;4;3;0;0;1;1;0;0;0
2020-02-07 01:45:00;2;0;1;0;0;0;0;1;0;0
2020-02-07 02:00:00;3;2;1;1;0;0;1;1;0;0
2020-02-07 02:15:00;1;1;1;0;0;0;0;0;0;0
2020-02-07 02:30:00;3;6;2;0;0;0;0;2;0;0
2020-02-07 02:45:00;2;1;1;1;0;0;0;2;0;0
2020-02-07 03:00:00;1;2;1;0;0;0;0;0;0;0
2020-02-07 03:15:00;1;0;1;1;1;0;0;0;0;0
2020-02-07 03:30:00;2;4;2;5;0;0;1;0;0;0
2020-02-07 03:45:00;7;5;2;1;1;2;0;1;0;0
2020-02-07 04:00:00;2;2;4;0;1;1;1;0;0;0
2020-02-07 04:15:00;5;4;0;0;0;0;0;1;0;0
2020-02-07 04:30:00;17;7;7;2;0;0;1;1;0;0
2020-02-07 04:45:00;26;9;27;1;0;0;2;2;0;0
2020-02-07 05:00:00;68;17;53;3;3;1;1;3;0;0
2020-02-07 05:15:00;125;10;149;7;1;6;5;8;0;0
2020-02-07 05:30:00;165;26;136;14;4;7;9;21;1;26
2020-02-07 05:45:00;108;25;96;8;23;5;89;72;0;0
2020-02-07 06:00:00;62;36;76;7;70;2;120;104;0;0
2020-02-07 06:15:00;77;32;122;4;24;2;45;58;0;0
2020-02-07 06:30:00;61;27;90;0;5;1;11;8;0;0
2020-02-07 06:45:00;78;39;99;3;3;2;4;12;0;0
2020-02-07 07:00:00;65;34;94;6;5;5;8;11;0;0
2020-02-07 07:15:00;70;37;106;5;4;4;4;15;0;2
2020-02-07 07:30:00;73;56;151;12;7;4;12;11;2;1
2020-02-07 07:45:00;77;63;142;10;8;6;10;11;0;0
2020-02-07 08:00:00;77;50;98;9;6;6;9;13;1;7
2020-02-07 08:15:00;53;44;85;4;3;6;10;11;3;3
2020-02-07 08:30:00;47;52;80;5;5;3;8;6;0;0
2020-02-07 08:45:00;43;47;58;5;6;5;8;13;4;0
2020-02-07 09:00:00;34;35;53;3;4;5;6;9;1;2
2020-02-07 09:15:00;38;43;58;3;4;4;23;8;0;0
2020-02-07 09:30:00;27;36;57;5;4;4;13;4;3;0
2020-02-07 09:45:00;35;49;52;7;3;0;10;13;0;0
2020-02-07 10:00:00;29;44;64;2;3;0;14;11;0;0
2020-02-07 10:15:00;26;47;79;4;2;1;16;8;0;0
2020-02-07 10:30:00;31;57;66;3;5;3;14;11;0;0
2020-02-07 10:45:00;28;48;67;6;5;5;10;11;1;4
2020-02-07 11:00:00;32;52;69;5;6;1;14;8;3;0
2020-02-07 11:15:00;29;50;67;6;4;4;18;6;1;0
2020-02-07 11:30:00;38;77;81;2;8;5;13;17;0;0
2020-02-07 11:45:00;23;64;87;2;9;5;13;6;2;2
2020-02-07 12:00:00;38;67;91;3;21;3;30;33;2;14
2020-02-07 12:15:00;47;76;118;4;10;3;25;17;0;6
2020-02-07 12:30:00;49;64;75;4;7;4;25;19;1;0
2020-02-07 12:45:00;43;48;81;7;13;1;38;14;1;1
2020-02-07 13:00:00;77;74;90;7;13;8;32;21;6;0
2020-02-07 13:15:00;102;76;103;7;12;8;32;23;3;0
2020-02-07 13:30:00;99;73;120;12;17;4;24;31;4;0
2020-02-07 13:45:00;100;54;115;8;14;7;40;32;1;0
2020-02-07 14:00:00;73;92;102;8;71;11;123;85;0;0
2020-02-07 14:15:00;31;88;66;5;63;5;174;77;2;2
2020-02-07 14:30:00;40;114;82;6;36;4;140;72;13;20
2020-02-07 14:45:00;41;98;78;5;19;5;62;29;1;2
2020-02-07 15:00:00;39;94;114;4;32;3;66;39;1;0
2020-02-07 15:15:00;39;94;86;5;23;5;70;34;0;3
2020-02-07 15:30:00;35;83;77;10;15;4;45;32;2;3
2020-02-07 15:45:00;50;73;60;6;14;7;37;26;0;3
