DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-07-06 00:00:00;12;12;6;1;10;13;5;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 00:15:00;5;5;2;2;7;10;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 00:30:00;10;11;7;0;9;12;3;6;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 00:45:00;5;8;5;0;5;6;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 01:00:00;4;6;3;0;5;9;0;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 01:15:00;1;0;1;0;3;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 01:30:00;8;7;2;0;4;5;1;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 01:45:00;2;2;2;0;5;6;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 02:00:00;5;3;1;0;7;6;0;1;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 02:15:00;1;3;3;0;5;5;0;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 02:30:00;1;4;2;0;3;3;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 02:45:00;3;5;2;0;3;3;2;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 03:00:00;3;2;4;0;5;6;1;4;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 03:15:00;5;4;1;0;4;5;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 03:30:00;4;5;2;0;4;4;1;3;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 03:45:00;4;3;2;0;3;4;2;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 04:00:00;7;6;2;1;8;8;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 04:15:00;8;7;5;0;12;13;1;2;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 04:30:00;17;19;10;0;13;15;5;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 04:45:00;13;17;9;2;9;17;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 05:00:00;56;65;34;4;32;33;24;36;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 05:15:00;67;69;35;7;38;41;15;31;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 05:30:00;52;70;36;12;40;39;21;41;0;0;0;0;0;0;0;1;0;0;0
2020-07-06 05:45:00;55;60;48;6;43;46;28;45;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 06:00:00;67;78;47;16;37;40;35;51;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 06:15:00;71;96;62;11;72;58;31;56;0;0;0;0;0;0;4;0;0;0;0
2020-07-06 06:30:00;60;103;74;21;67;75;32;65;0;0;0;0;0;0;0;0;0;0;0
2020-07-06 06:45:00;96;114;70;12;66;71;46;77;1;0;0;0;0;0;0;1;0;0;0
