DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2019-10-31 00:00:00;19;13;2;0;0;0;25;24;0;0;0;0;0;0;0
2019-10-31 00:15:00;20;14;2;0;0;0;19;19;0;0;0;0;0;0;0
2019-10-31 00:30:00;20;16;1;0;0;0;18;14;0;0;0;0;0;0;0
2019-10-31 00:45:00;8;5;0;0;0;0;23;18;0;0;0;0;0;0;0
2019-10-31 01:00:00;3;6;4;0;0;0;14;12;0;0;0;0;0;0;0
2019-10-31 01:15:00;8;4;0;1;0;0;13;14;0;0;0;1;0;0;0
2019-10-31 01:30:00;12;6;0;0;2;0;11;11;0;0;0;2;4;0;0
2019-10-31 01:45:00;3;6;0;1;0;0;14;11;0;0;0;0;0;0;0
2019-10-31 02:00:00;6;3;0;0;0;0;13;10;0;0;0;1;0;0;0
2019-10-31 02:15:00;0;1;3;0;1;0;12;11;0;0;0;1;0;0;0
2019-10-31 02:30:00;3;5;0;0;0;0;5;5;0;0;0;0;0;0;0
2019-10-31 02:45:00;3;7;0;0;0;0;14;10;0;0;0;0;0;0;0
2019-10-31 03:00:00;3;3;2;0;0;0;11;10;0;0;0;0;0;0;0
2019-10-31 03:15:00;10;5;0;0;0;0;6;5;0;0;0;0;0;0;0
2019-10-31 03:30:00;14;8;0;0;0;0;13;11;0;0;0;0;0;0;0
2019-10-31 03:45:00;7;7;0;0;0;0;14;17;0;0;0;0;0;0;0
2019-10-31 04:00:00;8;4;0;0;0;0;15;14;0;0;0;0;0;0;0
2019-10-31 04:15:00;9;6;1;0;0;0;29;24;0;0;0;0;0;0;0
2019-10-31 04:30:00;23;14;0;0;0;0;36;29;0;0;0;0;0;0;0
2019-10-31 04:45:00;30;17;0;0;0;0;22;23;0;0;0;0;0;0;0
2019-10-31 05:00:00;67;38;2;0;1;1;62;59;0;0;0;1;0;0;0
2019-10-31 05:15:00;101;66;0;2;0;0;65;65;0;0;0;0;0;0;0
2019-10-31 05:30:00;90;87;3;0;1;0;54;61;0;0;0;1;0;0;0
2019-10-31 05:45:00;105;57;0;1;1;0;58;91;0;0;0;1;0;0;0
