DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-10-03 00:00:00;10;33;0;18;30;11;10;0;0;0;0;0;0;0
2019-10-03 00:15:00;20;34;0;21;37;10;14;0;0;0;2;0;0;0
2019-10-03 00:30:00;19;29;0;14;20;7;13;0;0;0;0;0;0;0
2019-10-03 00:45:00;21;34;0;8;21;9;11;0;0;0;1;0;0;0
2019-10-03 01:00:00;17;23;0;8;16;10;11;0;0;0;0;0;0;0
2019-10-03 01:15:00;12;33;0;5;28;11;8;0;0;0;0;0;0;0
2019-10-03 01:30:00;10;16;0;8;9;2;5;0;0;1;0;0;0;0
2019-10-03 01:45:00;12;16;0;10;19;9;6;0;0;0;0;0;0;0
2019-10-03 02:00:00;10;11;0;5;10;2;4;0;0;0;0;0;0;0
2019-10-03 02:15:00;7;9;0;4;14;3;4;0;0;0;0;0;0;0
2019-10-03 02:30:00;6;6;0;3;12;6;4;0;0;0;0;0;0;0
2019-10-03 02:45:00;8;15;0;6;9;4;7;0;0;1;0;0;0;0
2019-10-03 03:00:00;6;3;0;4;8;6;4;0;0;0;0;0;0;0
2019-10-03 03:15:00;8;6;0;6;10;13;10;0;0;0;0;0;0;0
2019-10-03 03:30:00;6;5;0;3;8;3;4;0;0;0;1;0;0;0
2019-10-03 03:45:00;8;6;0;6;6;4;6;0;0;0;0;0;0;0
2019-10-03 04:00:00;3;5;0;1;7;3;4;0;0;0;1;0;0;0
2019-10-03 04:15:00;4;6;0;8;11;2;1;0;0;0;0;0;0;0
2019-10-03 04:30:00;3;6;0;2;5;4;1;0;0;0;0;0;0;0
2019-10-03 04:45:00;10;7;0;9;8;2;4;0;0;0;0;0;0;0
2019-10-03 05:00:00;6;10;0;8;25;3;1;0;0;0;0;0;0;0
2019-10-03 05:15:00;18;14;0;6;13;3;0;0;0;0;0;32;0;0
2019-10-03 05:30:00;15;20;0;10;19;4;4;0;0;0;0;0;0;0
2019-10-03 05:45:00;13;36;0;24;55;4;2;0;0;1;0;0;0;0
2019-10-03 06:00:00;10;17;0;42;65;4;0;0;0;0;0;0;0;0
2019-10-03 06:15:00;12;14;0;41;78;7;2;0;0;2;0;0;0;0
2019-10-03 06:30:00;10;14;0;24;36;7;2;0;0;0;0;0;0;0
2019-10-03 06:45:00;7;20;1;17;32;3;1;0;0;2;0;0;0;0
2019-10-03 07:00:00;11;17;0;11;22;3;1;0;0;0;0;0;0;0
2019-10-03 07:15:00;14;28;0;30;21;5;1;0;0;2;0;0;0;0
2019-10-03 07:30:00;10;24;0;16;23;6;3;0;0;0;0;0;0;0
2019-10-03 07:45:00;7;23;1;21;22;20;5;0;0;0;0;0;0;0
2019-10-03 08:00:00;13;17;0;24;26;2;3;0;0;0;0;0;0;0
2019-10-03 08:15:00;14;34;2;31;42;9;6;0;0;0;0;0;0;0
2019-10-03 08:30:00;29;40;0;28;34;10;4;0;0;0;0;0;0;0
2019-10-03 08:45:00;40;56;0;49;46;19;5;0;0;0;0;0;0;0
2019-10-03 09:00:00;31;56;3;38;38;14;2;0;0;1;0;0;0;0
2019-10-03 09:15:00;33;53;2;40;47;17;4;0;0;6;3;0;0;5
2019-10-03 09:30:00;42;71;2;48;67;30;8;0;0;3;3;0;0;2
2019-10-03 09:45:00;50;69;3;62;61;22;5;0;0;1;2;0;2;3
2019-10-03 10:00:00;35;71;2;43;60;13;9;0;0;0;4;0;14;0
2019-10-03 10:15:00;47;82;2;43;66;25;13;0;0;13;1;5;1;0
2019-10-03 10:30:00;50;77;0;40;60;24;14;0;0;6;2;1;3;1
2019-10-03 10:45:00;53;99;2;61;71;33;18;0;0;2;3;0;0;1
2019-10-03 11:00:00;51;88;6;60;60;26;12;0;0;2;3;6;1;0
2019-10-03 11:15:00;62;98;1;56;70;32;9;0;0;3;1;1;0;1
2019-10-03 11:30:00;59;94;2;65;66;59;12;0;0;8;1;6;2;1
2019-10-03 11:45:00;67;109;2;63;65;43;14;0;0;5;1;2;10;1
2019-10-03 12:00:00;57;91;1;60;69;48;9;0;0;3;0;6;0;0
2019-10-03 12:15:00;57;104;0;62;77;44;11;0;0;7;1;0;26;0
2019-10-03 12:30:00;80;106;0;72;81;49;11;0;0;7;1;3;0;2
2019-10-03 12:45:00;66;117;3;61;74;66;17;0;0;6;9;7;1;0
2019-10-03 13:00:00;79;129;2;72;87;64;13;0;0;5;4;1;1;1
2019-10-03 13:15:00;77;106;8;83;85;59;20;0;0;8;15;0;5;2
2019-10-03 13:30:00;71;99;2;70;85;56;24;0;0;9;1;0;0;1
2019-10-03 13:45:00;72;119;3;88;86;97;20;0;0;15;3;7;36;4
2019-10-03 14:00:00;81;128;8;86;80;68;19;0;0;17;6;3;10;18
2019-10-03 14:15:00;77;136;5;98;93;87;23;0;0;8;5;3;4;1
2019-10-03 14:30:00;84;123;3;90;85;81;32;0;0;9;3;4;8;12
2019-10-03 14:45:00;87;122;5;102;108;85;31;0;0;13;1;1;11;1
2019-10-03 15:00:00;110;141;4;63;84;82;29;0;0;20;4;11;2;3
2019-10-03 15:15:00;74;110;3;82;85;55;28;0;0;11;9;3;7;4
2019-10-03 15:30:00;87;124;2;74;66;55;27;0;0;8;3;19;13;6
2019-10-03 15:45:00;78;117;2;85;86;47;27;0;0;12;4;1;12;0
2019-10-03 16:00:00;74;115;2;60;83;42;35;0;0;9;0;1;14;1
2019-10-03 16:15:00;78;106;1;64;76;50;37;0;0;6;5;6;11;3
2019-10-03 16:30:00;86;124;2;83;86;54;31;0;0;4;3;23;0;19
2019-10-03 16:45:00;99;124;1;62;91;47;35;0;0;10;3;5;5;2
2019-10-03 17:00:00;82;119;3;84;103;37;28;0;0;7;0;1;0;0
2019-10-03 17:15:00;102;148;3;88;76;55;37;0;0;5;0;15;0;0
2019-10-03 17:30:00;82;117;3;94;92;65;38;0;0;3;2;11;7;10
2019-10-03 17:45:00;79;120;0;69;107;65;37;0;0;7;2;4;3;1
2019-10-03 18:00:00;73;113;0;77;86;40;31;0;0;2;13;2;35;1
2019-10-03 18:15:00;89;116;0;80;105;55;32;0;0;6;0;0;83;0
2019-10-03 18:30:00;62;102;0;74;95;52;26;0;0;1;2;2;3;1
2019-10-03 18:45:00;71;110;1;67;93;61;24;0;0;5;1;1;6;2
2019-10-03 19:00:00;84;112;0;67;94;39;22;0;0;2;9;0;12;4
2019-10-03 19:15:00;74;112;0;57;86;37;18;0;0;1;3;5;1;1
2019-10-03 19:30:00;73;126;0;63;82;33;26;0;0;4;2;0;1;1
2019-10-03 19:45:00;65;97;0;63;75;29;19;0;0;2;1;1;0;0
2019-10-03 20:00:00;46;101;0;34;57;18;6;0;0;1;6;0;0;0
2019-10-03 20:15:00;42;80;1;56;65;37;11;0;0;5;4;0;0;1
2019-10-03 20:30:00;42;63;0;37;48;17;15;0;0;3;0;0;0;0
2019-10-03 20:45:00;37;60;0;40;55;21;26;0;0;0;0;7;2;0
2019-10-03 21:00:00;38;66;0;41;51;15;11;0;0;0;1;0;2;0
2019-10-03 21:15:00;38;59;0;33;39;10;15;0;0;3;0;0;0;0
2019-10-03 21:30:00;37;56;0;42;47;9;6;0;0;0;0;0;0;0
2019-10-03 21:45:00;29;53;1;37;54;6;12;0;0;1;0;0;0;0
2019-10-03 22:00:00;30;51;0;26;44;6;13;0;0;1;0;0;0;0
2019-10-03 22:15:00;28;45;0;27;41;7;14;0;0;0;0;0;0;0
2019-10-03 22:30:00;36;72;0;32;38;13;12;0;0;0;0;0;1;0
2019-10-03 22:45:00;39;51;0;28;42;12;16;0;0;4;0;0;0;0
2019-10-03 23:00:00;24;39;0;21;36;11;6;0;0;0;4;0;0;0
2019-10-03 23:15:00;17;26;0;11;21;5;6;0;0;0;0;0;0;0
2019-10-03 23:30:00;12;47;1;14;16;4;7;0;0;0;1;0;0;0
2019-10-03 23:45:00;13;27;0;10;16;10;4;0;0;0;0;0;0;0
