DATUM;1(DB1);2(DRDA);3(DRDB);4(TAFGA);5(TAFGB);6(TARDA1);7(TARDB1);8(TAFBA);9(TAFBB)
2020-03-17 00:00:00;1;0;0;0;0;0;0;0;0
2020-03-17 00:15:00;1;0;0;0;0;0;0;0;0
2020-03-17 00:30:00;2;0;0;0;0;0;0;0;0
2020-03-17 00:45:00;0;0;0;0;0;0;0;0;0
2020-03-17 01:00:00;0;0;0;0;0;0;0;0;0
2020-03-17 01:15:00;0;0;1;0;0;0;0;0;0
2020-03-17 01:30:00;1;0;0;0;0;0;0;0;0
2020-03-17 01:45:00;2;0;0;0;0;0;0;0;0
2020-03-17 02:00:00;0;0;0;0;0;0;0;0;0
2020-03-17 02:15:00;0;0;0;0;0;0;0;0;0
2020-03-17 02:30:00;0;0;1;0;0;0;0;0;0
2020-03-17 02:45:00;0;0;0;0;0;0;0;0;0
2020-03-17 03:00:00;0;0;0;0;0;0;0;0;0
2020-03-17 03:15:00;0;0;0;0;0;0;0;0;0
2020-03-17 03:30:00;1;0;0;0;0;0;0;0;0
2020-03-17 03:45:00;0;0;0;0;0;0;0;0;0
2020-03-17 04:00:00;0;0;0;0;0;0;0;0;0
2020-03-17 04:15:00;1;0;0;0;0;0;0;0;0
2020-03-17 04:30:00;0;0;0;0;0;0;0;0;0
2020-03-17 04:45:00;1;0;4;0;0;0;0;0;0
2020-03-17 05:00:00;1;0;1;0;0;0;0;0;0
2020-03-17 05:15:00;0;1;4;0;0;0;0;0;0
2020-03-17 05:30:00;2;4;3;0;0;0;0;1;0
2020-03-17 05:45:00;6;0;3;1;0;0;1;0;0
2020-03-17 06:00:00;6;3;4;0;0;1;0;0;0
2020-03-17 06:15:00;1;4;5;0;1;1;0;0;0
2020-03-17 06:30:00;2;3;6;2;0;1;0;0;0
2020-03-17 06:45:00;2;3;5;2;2;1;1;1;1
2020-03-17 07:00:00;6;8;6;0;0;2;1;0;0
2020-03-17 07:15:00;6;3;7;1;2;0;0;0;3
2020-03-17 07:30:00;15;4;8;6;0;0;1;3;0
2020-03-17 07:45:00;14;4;10;3;2;0;0;3;0
2020-03-17 08:00:00;17;6;11;4;1;1;0;0;9
2020-03-17 08:15:00;25;5;9;5;1;0;2;1;0
2020-03-17 08:30:00;24;5;12;5;1;0;1;1;0
2020-03-17 08:45:00;31;4;13;6;0;1;1;2;0
2020-03-17 09:00:00;36;33;8;5;2;1;1;0;1
2020-03-17 09:15:00;36;8;15;4;0;0;2;0;0
2020-03-17 09:30:00;47;7;11;7;6;0;1;0;1
2020-03-17 09:45:00;60;14;14;4;6;0;3;2;0
2020-03-17 10:00:00;54;12;10;4;3;1;3;0;1
2020-03-17 10:15:00;63;2;5;4;4;0;2;3;3
2020-03-17 10:30:00;48;9;8;6;7;0;1;0;1
2020-03-17 10:45:00;53;1;4;6;2;0;4;3;0
2020-03-17 11:00:00;65;12;6;6;6;0;1;3;1
2020-03-17 11:15:00;49;8;10;3;7;0;1;0;14
2020-03-17 11:30:00;53;8;9;2;7;3;4;0;0
2020-03-17 11:45:00;50;3;7;6;2;0;1;0;1
2020-03-17 12:00:00;62;4;3;6;2;2;2;3;0
2020-03-17 12:15:00;47;8;13;9;9;0;3;18;10
2020-03-17 12:30:00;66;4;15;4;4;1;3;0;0
2020-03-17 12:45:00;42;16;8;3;3;1;5;0;0
2020-03-17 13:00:00;55;12;12;1;4;1;4;0;4
2020-03-17 13:15:00;49;7;15;6;5;1;3;0;4
2020-03-17 13:30:00;36;9;12;2;6;2;0;0;0
2020-03-17 13:45:00;55;18;11;6;4;2;1;6;1
2020-03-17 14:00:00;59;8;7;5;2;2;4;1;0
2020-03-17 14:15:00;47;8;12;4;5;1;1;1;4
2020-03-17 14:30:00;57;22;17;3;5;3;1;1;0
2020-03-17 14:45:00;62;8;7;8;5;0;1;0;0
2020-03-17 15:00:00;61;7;7;3;0;0;1;1;0
2020-03-17 15:15:00;51;25;17;4;5;1;3;0;5
2020-03-17 15:30:00;63;52;13;7;1;0;1;6;2
2020-03-17 15:45:00;61;40;26;6;0;3;6;1;0
2020-03-17 16:00:00;68;33;13;3;2;3;1;1;0
2020-03-17 16:15:00;68;14;20;1;5;0;1;0;2
2020-03-17 16:30:00;71;12;19;4;3;2;3;9;2
2020-03-17 16:45:00;56;8;22;1;2;0;3;39;6
2020-03-17 17:00:00;63;11;21;3;3;1;1;0;10
2020-03-17 17:15:00;71;10;20;3;5;3;3;2;3
2020-03-17 17:30:00;65;7;12;7;4;0;1;0;0
2020-03-17 17:45:00;71;12;20;0;2;1;3;0;10
2020-03-17 18:00:00;53;6;13;2;1;0;2;1;0
2020-03-17 18:15:00;44;19;14;5;2;2;1;0;0
2020-03-17 18:30:00;57;9;12;5;3;0;0;1;1
2020-03-17 18:45:00;65;6;11;5;3;0;3;0;0
2020-03-17 19:00:00;56;39;14;2;0;3;1;8;0
2020-03-17 19:15:00;37;25;11;3;0;1;0;0;0
2020-03-17 19:30:00;30;0;6;3;1;0;1;0;0
2020-03-17 19:45:00;21;1;7;0;0;1;2;0;0
2020-03-17 20:00:00;28;2;8;0;2;3;0;0;0
2020-03-17 20:15:00;9;2;4;3;0;0;0;2;0
2020-03-17 20:30:00;8;1;3;0;1;0;1;2;2
2020-03-17 20:45:00;3;1;3;0;3;0;1;0;4
2020-03-17 21:00:00;6;0;1;1;0;0;0;1;0
2020-03-17 21:15:00;8;0;3;1;0;1;0;1;0
2020-03-17 21:30:00;6;2;4;0;0;0;0;0;0
2020-03-17 21:45:00;6;0;2;1;0;0;0;0;0
2020-03-17 22:00:00;7;2;5;0;0;1;0;0;0
2020-03-17 22:15:00;6;1;2;2;0;1;0;0;0
2020-03-17 22:30:00;5;0;1;0;0;0;0;0;0
2020-03-17 22:45:00;5;2;0;0;0;0;0;0;0
2020-03-17 23:00:00;2;0;1;0;0;0;0;0;0
2020-03-17 23:15:00;1;0;0;0;0;0;0;0;0
2020-03-17 23:30:00;6;0;0;0;0;0;0;0;0
