DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-06-01 00:00:00;9;6;5;0;21;8;9;16;8;24;16;8;24;0
2020-06-01 00:15:00;10;5;4;1;21;5;14;20;10;30;20;10;30;0
2020-06-01 00:30:00;12;2;2;0;17;3;8;20;10;30;20;10;30;0
2020-06-01 00:45:00;7;6;6;0;13;5;9;20;10;30;20;10;30;0
2020-06-01 01:00:00;7;3;1;1;16;5;7;24;12;35;24;12;35;0
2020-06-01 01:15:00;5;2;6;0;12;2;7;26;13;39;26;13;39;0
2020-06-01 01:30:00;5;1;1;2;7;4;5;26;13;39;26;13;39;0
2020-06-01 01:45:00;3;1;1;1;14;2;1;26;13;39;26;13;39;0
2020-06-01 02:00:00;2;0;2;0;5;1;5;26;13;39;26;13;39;0
2020-06-01 02:15:00;7;2;0;0;11;4;3;26;13;39;26;13;39;0
2020-06-01 02:30:00;7;0;1;0;7;1;3;24;12;36;24;12;36;0
2020-06-01 02:45:00;2;0;2;0;5;0;1;26;13;39;26;13;39;0
2020-06-01 03:00:00;1;3;4;0;9;0;2;26;13;39;26;13;39;0
2020-06-01 03:15:00;0;3;0;0;6;1;0;26;13;39;26;13;39;0
2020-06-01 03:30:00;0;2;0;0;4;0;0;26;13;39;26;13;39;0
2020-06-01 03:45:00;1;1;0;1;2;0;0;26;13;39;26;13;39;0
2020-06-01 04:00:00;2;3;1;0;3;1;1;26;13;39;26;13;39;0
2020-06-01 04:15:00;3;2;0;0;3;0;0;24;12;36;24;12;36;0
2020-06-01 04:30:00;3;0;0;0;5;1;0;26;13;39;26;13;39;0
2020-06-01 04:45:00;3;0;3;0;3;0;1;26;13;39;26;13;39;0
2020-06-01 05:00:00;2;2;3;0;14;1;0;20;10;31;20;10;31;0
2020-06-01 05:15:00;11;3;1;1;5;1;1;20;10;30;20;10;30;0
2020-06-01 05:30:00;10;2;7;6;6;0;3;20;10;29;20;10;29;0
2020-06-01 05:45:00;9;3;5;1;9;0;5;20;10;31;20;10;31;0
2020-06-01 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 06:15:00;6;5;4;3;17;4;5;20;10;30;20;10;30;0
2020-06-01 06:30:00;7;3;4;2;18;5;9;20;10;31;20;10;31;0
2020-06-01 06:45:00;12;3;2;0;13;1;5;20;10;30;20;10;30;0
2020-06-01 07:00:00;9;2;5;5;16;5;7;20;10;30;20;10;30;0
2020-06-01 07:15:00;14;4;4;0;15;5;4;20;10;30;20;10;30;0
2020-06-01 07:30:00;13;16;9;3;21;4;6;21;11;30;21;11;30;0
2020-06-01 07:45:00;10;10;8;2;24;3;7;20;10;30;20;10;30;0
2020-06-01 08:00:00;5;5;4;5;20;7;14;20;10;30;20;10;30;0
2020-06-01 08:15:00;16;16;8;6;32;14;10;20;10;30;20;10;30;0
2020-06-01 08:30:00;21;21;13;10;32;13;10;21;11;30;21;11;30;0
2020-06-01 08:45:00;23;20;16;8;43;16;19;20;10;30;20;10;30;0
2020-06-01 09:00:00;19;19;13;10;31;19;16;20;10;30;20;10;30;0
2020-06-01 09:15:00;33;33;23;17;49;24;23;20;10;30;20;10;30;0
2020-06-01 09:30:00;22;36;23;10;39;14;30;18;9;27;18;9;27;0
2020-06-01 09:45:00;44;37;28;18;46;25;32;20;10;30;20;10;30;0
2020-06-01 10:00:00;41;36;27;15;62;22;27;20;10;30;20;10;30;0
2020-06-01 10:15:00;46;46;26;18;47;24;43;20;10;30;20;10;30;0
2020-06-01 10:30:00;47;47;29;21;55;20;32;20;10;30;20;10;30;0
2020-06-01 10:45:00;49;35;30;20;74;29;40;20;10;30;20;10;30;0
2020-06-01 11:00:00;58;42;30;22;73;35;42;20;10;30;20;10;30;0
2020-06-01 11:15:00;61;43;25;16;57;33;36;20;10;29;20;10;29;0
2020-06-01 11:30:00;57;34;24;18;90;21;38;18;9;27;18;9;27;0
2020-06-01 11:45:00;61;47;28;22;76;30;50;20;10;30;20;10;30;0
2020-06-01 12:00:00;61;46;27;17;66;21;43;20;10;30;20;10;30;0
2020-06-01 12:15:00;72;50;25;18;83;22;41;20;10;30;20;10;30;0
2020-06-01 12:30:00;65;45;22;18;87;26;50;20;10;30;20;10;30;0
2020-06-01 12:45:00;61;45;24;15;88;24;47;20;10;30;20;10;30;0
2020-06-01 13:00:00;56;51;25;18;86;32;43;20;10;30;20;10;30;0
2020-06-01 13:15:00;71;40;29;23;84;34;50;20;10;30;20;10;30;0
2020-06-01 13:30:00;65;56;29;23;101;36;51;20;10;30;20;10;30;0
2020-06-01 13:45:00;78;39;28;27;89;37;52;20;10;30;20;10;30;0
2020-06-01 14:00:00;84;52;35;21;96;34;54;20;10;30;20;10;30;0
2020-06-01 14:15:00;76;61;29;20;97;30;72;20;10;30;20;10;30;0
2020-06-01 14:30:00;75;39;28;23;107;36;68;20;10;30;20;10;30;0
2020-06-01 14:45:00;93;49;39;28;113;53;75;20;10;30;20;10;30;0
2020-06-01 15:00:00;70;42;35;21;97;39;59;20;10;30;20;10;30;0
2020-06-01 15:15:00;89;35;30;20;98;43;63;20;10;30;20;10;30;0
2020-06-01 15:30:00;69;40;27;23;104;44;65;20;10;30;20;10;30;0
2020-06-01 15:45:00;77;44;29;29;95;48;64;20;10;30;20;10;30;0
2020-06-01 16:00:00;73;35;32;23;104;36;58;20;10;30;20;10;30;0
2020-06-01 16:15:00;73;55;26;23;107;42;78;20;10;30;20;10;30;0
2020-06-01 16:30:00;67;48;30;19;113;48;82;20;10;30;20;10;30;0
2020-06-01 16:45:00;69;52;26;16;119;63;56;20;10;30;20;10;30;0
2020-06-01 17:00:00;77;53;32;22;112;50;68;20;10;30;20;10;30;0
2020-06-01 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-01 17:30:00;86;46;28;22;108;54;75;20;10;30;20;10;30;0
2020-06-01 17:45:00;72;51;37;23;121;50;82;20;10;30;20;10;30;0
2020-06-01 18:00:00;80;54;28;22;116;44;65;20;10;30;20;10;30;0
2020-06-01 18:15:00;73;43;35;25;111;46;55;20;10;30;20;10;30;0
2020-06-01 18:30:00;73;43;23;20;107;49;45;21;11;30;21;11;30;0
2020-06-01 18:45:00;73;37;30;22;95;37;44;20;10;30;20;10;30;0
2020-06-01 19:00:00;68;37;30;24;104;36;49;20;10;30;20;10;30;0
2020-06-01 19:15:00;79;49;33;26;99;35;38;20;10;30;20;10;30;0
2020-06-01 19:30:00;81;52;20;21;79;31;60;20;10;30;20;10;30;0
2020-06-01 19:45:00;60;31;22;12;95;31;30;20;10;30;20;10;30;0
2020-06-01 20:00:00;55;27;24;12;89;35;46;20;10;30;20;10;30;0
2020-06-01 20:15:00;53;30;26;9;67;29;39;20;10;30;20;10;30;0
2020-06-01 20:30:00;49;27;22;18;86;36;36;20;10;30;20;10;30;0
2020-06-01 20:45:00;54;27;19;11;67;33;42;20;10;30;20;10;30;0
2020-06-01 21:00:00;58;23;18;5;61;22;28;20;10;30;20;10;30;0
2020-06-01 21:15:00;41;34;22;10;50;26;23;20;10;30;20;10;30;0
2020-06-01 21:30:00;50;18;16;10;66;30;26;20;10;30;20;10;30;0
2020-06-01 21:45:00;30;27;17;6;50;27;21;20;10;30;20;10;30;0
2020-06-01 22:00:00;44;18;10;7;54;21;35;20;10;30;20;10;30;0
2020-06-01 22:15:00;27;15;19;5;50;22;33;20;10;30;20;10;30;0
2020-06-01 22:30:00;29;8;7;4;55;13;19;20;10;30;20;10;30;0
2020-06-01 22:45:00;19;18;11;4;33;13;10;20;10;30;20;10;30;0
2020-06-01 23:00:00;18;5;8;2;21;9;12;20;10;30;20;10;30;0
2020-06-01 23:15:00;17;6;3;2;20;13;8;20;10;30;20;10;30;0
2020-06-01 23:30:00;10;1;3;6;15;3;6;20;10;30;20;10;30;0
2020-06-01 23:45:00;9;6;8;2;11;4;6;20;10;30;20;10;30;0
