DATUM;1(DA1);2(DB1);3(DC1);4(DC11);5(TAFGB);23(TAFBB);24(TAFBC)
2019-10-03 00:00:00;41;51;2;2;1;0;0
2019-10-03 00:15:00;53;44;0;0;0;0;0
2019-10-03 00:30:00;42;28;0;0;0;0;0
2019-10-03 00:45:00;43;23;0;0;0;0;0
2019-10-03 01:00:00;40;23;0;0;0;0;0
2019-10-03 01:15:00;48;25;1;1;0;0;0
2019-10-03 01:30:00;23;13;0;0;0;0;0
2019-10-03 01:45:00;22;25;1;1;0;0;0
2019-10-03 02:00:00;13;16;0;0;0;0;0
2019-10-03 02:15:00;21;15;1;1;0;0;0
2019-10-03 02:30:00;11;11;0;0;0;0;0
2019-10-03 02:45:00;19;9;1;1;0;0;0
2019-10-03 03:00:00;15;12;0;0;1;0;0
2019-10-03 03:15:00;19;11;0;0;0;0;0
2019-10-03 03:30:00;11;12;0;0;0;0;0
2019-10-03 03:45:00;14;13;0;0;0;0;0
2019-10-03 04:00:00;11;5;0;0;0;0;0
2019-10-03 04:15:00;9;10;1;1;0;0;0
2019-10-03 04:30:00;14;10;0;0;0;0;0
2019-10-03 04:45:00;16;8;0;0;0;0;0
2019-10-03 05:00:00;14;16;0;0;0;0;0
2019-10-03 05:15:00;16;9;1;1;0;0;0
2019-10-03 05:30:00;22;26;1;1;0;0;0
2019-10-03 05:45:00;32;24;2;2;0;0;0
2019-10-03 06:00:00;23;31;0;0;0;0;0
2019-10-03 06:15:00;19;36;1;1;0;0;0
2019-10-03 06:30:00;20;29;0;0;0;0;0
2019-10-03 06:45:00;20;28;0;0;0;0;0
2019-10-03 07:00:00;22;32;1;1;0;0;0
2019-10-03 07:15:00;24;24;1;1;0;0;0
2019-10-03 07:30:00;23;27;1;1;0;0;0
2019-10-03 07:45:00;25;32;2;2;0;0;0
2019-10-03 08:00:00;32;31;5;5;0;0;0
2019-10-03 08:15:00;30;34;1;1;0;0;0
2019-10-03 08:30:00;49;55;6;6;0;0;0
2019-10-03 08:45:00;63;53;5;5;0;0;0
2019-10-03 09:00:00;45;47;4;4;0;0;0
2019-10-03 09:15:00;43;62;3;3;0;0;0
2019-10-03 09:30:00;59;68;3;3;11;0;0
2019-10-03 09:45:00;78;80;5;5;0;0;0
2019-10-03 10:00:00;64;73;6;6;0;0;0
2019-10-03 10:15:00;104;88;3;3;0;0;0
2019-10-03 10:30:00;60;63;5;5;0;0;0
2019-10-03 10:45:00;121;102;5;5;0;0;0
2019-10-03 11:00:00;77;87;4;4;0;0;0
2019-10-03 11:15:00;96;113;6;6;0;0;0
2019-10-03 11:30:00;72;102;6;6;1;0;0
2019-10-03 11:45:00;126;136;9;9;7;0;0
2019-10-03 12:00:00;102;106;3;3;0;0;0
2019-10-03 12:15:00;116;110;6;6;0;0;0
2019-10-03 12:30:00;90;132;9;9;0;0;0
2019-10-03 12:45:00;121;162;4;4;0;0;0
2019-10-03 13:00:00;128;152;6;6;0;0;0
2019-10-03 13:15:00;121;178;8;8;0;0;0
2019-10-03 13:30:00;107;151;4;4;0;0;0
2019-10-03 13:45:00;158;198;6;6;0;0;0
2019-10-03 14:00:00;138;147;5;5;0;0;0
2019-10-03 14:15:00;161;184;7;7;3;0;0
2019-10-03 14:30:00;119;145;5;5;3;0;0
2019-10-03 14:45:00;167;212;8;8;3;0;0
2019-10-03 15:00:00;132;159;6;6;0;0;0
2019-10-03 15:15:00;151;161;5;5;0;0;0
2019-10-03 15:30:00;147;135;3;3;0;0;0
2019-10-03 15:45:00;145;162;6;6;1;0;0
2019-10-03 16:00:00;142;120;7;7;0;0;0
2019-10-03 16:15:00;179;146;11;11;9;0;0
2019-10-03 16:30:00;150;161;3;3;3;0;0
2019-10-03 16:45:00;169;152;6;6;0;0;0
2019-10-03 17:00:00;176;133;9;9;17;0;0
2019-10-03 17:15:00;216;186;14;14;1;0;0
2019-10-03 17:30:00;154;143;5;5;0;0;0
2019-10-03 17:45:00;181;177;10;10;0;0;0
2019-10-03 18:00:00;172;137;6;6;10;0;0
2019-10-03 18:15:00;185;160;15;15;6;0;0
2019-10-03 18:30:00;132;152;5;5;0;0;0
2019-10-03 18:45:00;164;160;8;8;0;0;0
2019-10-03 19:00:00;146;118;8;8;0;0;0
2019-10-03 19:15:00;170;122;4;4;0;0;0
2019-10-03 19:30:00;153;110;2;2;0;0;0
2019-10-03 19:45:00;147;128;9;9;0;0;0
2019-10-03 20:00:00;131;79;5;5;0;0;0
2019-10-03 20:15:00;98;110;8;8;0;0;0
2019-10-03 20:30:00;89;73;2;2;0;0;0
2019-10-03 20:45:00;96;82;4;4;0;0;0
2019-10-03 21:00:00;87;65;6;6;0;0;0
2019-10-03 21:15:00;72;58;3;3;0;0;0
2019-10-03 21:30:00;68;67;4;4;0;0;0
2019-10-03 21:45:00;78;79;6;6;0;0;0
2019-10-03 22:00:00;75;67;1;1;0;0;0
2019-10-03 22:15:00;84;67;2;2;0;0;0
2019-10-03 22:30:00;93;77;5;5;0;0;0
2019-10-03 22:45:00;69;50;0;0;0;0;0
2019-10-03 23:00:00;56;45;0;0;0;0;0
2019-10-03 23:15:00;60;28;0;0;0;0;0
2019-10-03 23:30:00;43;20;2;2;0;0;0
2019-10-03 23:45:00;39;35;0;0;0;0;0
