DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DB4);7(DC1);8(DC2);9(TAFBA);10(TAFBB);11(TAFBC)
2020-10-08 00:00:00;0;1;0;3;1;2;0;0;0;0;0
2020-10-08 00:15:00;1;4;0;11;0;5;0;1;0;0;0
2020-10-08 00:30:00;0;1;0;1;0;0;0;1;0;0;0
2020-10-08 00:45:00;0;4;0;1;0;1;0;0;0;0;0
2020-10-08 01:00:00;1;1;0;2;0;1;0;1;0;0;0
2020-10-08 01:15:00;1;1;0;5;1;4;1;1;0;0;0
2020-10-08 01:30:00;0;2;0;6;0;4;0;0;0;0;0
2020-10-08 01:45:00;1;3;0;3;0;0;0;0;0;0;0
2020-10-08 02:00:00;1;3;0;2;1;1;0;1;0;0;0
2020-10-08 02:15:00;2;1;0;2;0;2;0;1;0;0;0
2020-10-08 02:30:00;0;1;0;2;0;0;1;1;0;0;0
2020-10-08 02:45:00;1;2;0;1;0;1;0;1;0;0;0
2020-10-08 03:00:00;2;2;0;0;0;0;0;1;0;0;0
2020-10-08 03:15:00;2;2;0;0;0;0;0;1;0;0;0
2020-10-08 03:30:00;1;0;0;2;0;2;0;1;0;0;0
2020-10-08 03:45:00;0;0;0;1;0;1;0;1;0;0;0
2020-10-08 04:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-10-08 04:15:00;0;2;0;3;0;2;0;0;0;0;0
2020-10-08 04:30:00;0;4;0;2;2;1;0;2;0;0;0
2020-10-08 04:45:00;2;0;0;1;0;3;0;1;0;0;0
2020-10-08 05:00:00;6;5;0;4;0;3;0;1;0;0;0
2020-10-08 05:15:00;9;7;0;2;0;0;1;10;0;0;0
2020-10-08 05:30:00;4;7;0;12;1;5;1;6;0;0;0
2020-10-08 05:45:00;16;18;0;19;2;12;4;7;0;0;0
2020-10-08 06:00:00;15;20;0;20;5;10;1;10;0;0;0
2020-10-08 06:15:00;27;26;0;32;9;25;4;16;0;0;0
2020-10-08 06:30:00;36;40;0;32;11;25;3;17;0;0;0
2020-10-08 06:45:00;50;53;0;37;12;28;5;22;0;0;0
