DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(DF1);10(DF2);11(D11RES);12(D12RES);13(D13RES);14(D14RES)
2020-08-01 00:00:00;16;9;31;3;12;8;7;2;7;8;0;0;0;0
2020-08-01 00:15:00;13;22;34;4;17;9;5;0;12;9;0;0;0;0
2020-08-01 00:30:00;8;17;23;10;15;10;10;7;5;4;0;0;0;0
2020-08-01 00:45:00;13;7;22;9;4;8;4;4;10;8;0;0;0;0
2020-08-01 01:00:00;5;7;19;5;14;10;8;2;8;2;0;0;0;0
2020-08-01 01:15:00;6;14;19;5;17;8;15;2;7;8;0;0;0;0
2020-08-01 01:30:00;10;4;10;1;12;10;4;1;8;4;0;0;0;0
2020-08-01 01:45:00;5;7;17;3;9;5;4;1;2;4;0;0;0;0
2020-08-01 02:00:00;10;8;9;3;10;3;4;2;5;9;0;0;0;0
2020-08-01 02:15:00;6;4;12;3;9;9;3;0;7;4;0;0;0;0
2020-08-01 02:30:00;3;4;10;5;7;6;10;1;6;3;0;0;0;0
2020-08-01 02:45:00;4;10;3;0;6;2;5;0;2;2;0;0;0;0
2020-08-01 03:00:00;3;4;7;2;12;4;1;0;6;2;0;0;0;0
2020-08-01 03:15:00;3;3;11;1;4;5;2;1;1;4;0;0;0;0
2020-08-01 03:30:00;2;0;3;1;3;3;1;0;4;4;0;0;0;0
2020-08-01 03:45:00;5;8;5;2;6;3;5;0;2;1;0;0;0;0
2020-08-01 04:00:00;3;2;9;1;10;2;1;0;4;3;0;0;0;0
2020-08-01 04:15:00;2;1;3;0;8;1;0;0;3;4;0;0;0;0
2020-08-01 04:30:00;2;1;9;0;6;2;0;1;3;2;0;0;0;0
2020-08-01 04:45:00;4;3;5;0;2;1;2;0;2;5;0;0;0;0
2020-08-01 05:00:00;7;5;11;0;8;4;5;1;1;5;0;0;0;0
2020-08-01 05:15:00;9;8;8;2;3;8;3;1;2;6;0;0;0;0
2020-08-01 05:30:00;16;10;15;6;10;7;6;2;7;11;0;0;0;0
2020-08-01 05:45:00;6;12;17;2;10;11;7;2;24;26;0;0;0;0
2020-08-01 06:00:00;3;7;9;1;25;10;3;1;23;26;0;0;0;0
2020-08-01 06:15:00;10;9;19;3;12;10;5;1;14;19;0;0;0;0
2020-08-01 06:30:00;10;9;19;5;12;16;10;2;19;19;0;0;0;0
2020-08-01 06:45:00;11;13;21;1;19;16;7;4;9;12;0;0;0;0
2020-08-01 07:00:00;6;8;19;2;16;9;8;2;13;13;0;0;0;0
2020-08-01 07:15:00;14;21;27;7;18;16;5;1;18;14;0;0;0;0
2020-08-01 07:30:00;21;13;27;5;28;21;8;3;13;13;0;0;0;0
2020-08-01 07:45:00;19;21;36;8;16;11;10;2;22;15;0;0;0;0
2020-08-01 08:00:00;17;21;35;15;29;28;16;6;21;14;0;0;0;0
2020-08-01 08:15:00;23;23;45;18;29;24;16;2;28;22;0;0;0;0
2020-08-01 08:30:00;18;24;58;23;40;30;25;8;23;19;0;0;0;0
2020-08-01 08:45:00;32;39;71;26;43;37;18;7;31;35;0;0;0;0
2020-08-01 09:00:00;32;33;61;19;25;29;22;5;33;26;0;0;0;0
2020-08-01 09:15:00;35;36;76;31;34;40;20;5;31;34;0;0;0;0
2020-08-01 09:30:00;44;26;75;33;48;48;22;13;35;33;0;0;0;0
2020-08-01 09:45:00;47;43;83;29;59;56;27;10;37;38;0;0;0;0
2020-08-01 10:00:00;44;37;90;38;51;34;35;13;57;49;0;0;0;0
2020-08-01 10:15:00;48;37;89;34;64;43;34;10;38;35;0;0;0;0
2020-08-01 10:30:00;46;33;90;33;73;48;34;14;56;38;0;0;0;0
2020-08-01 10:45:00;46;36;76;31;70;47;33;10;48;37;0;0;0;0
2020-08-01 11:00:00;43;40;103;46;76;51;30;8;32;42;0;0;0;0
2020-08-01 11:15:00;47;37;97;50;75;51;24;9;49;51;0;0;0;0
2020-08-01 11:30:00;49;44;81;56;68;56;30;8;45;40;0;0;0;0
