DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-12-27 00:00:00;15;10;2;12;12;1;13;11;10;14
2019-12-27 00:15:00;16;9;1;10;9;2;10;11;11;14
2019-12-27 00:30:00;13;5;1;5;8;2;8;3;6;13
2019-12-27 00:45:00;17;7;2;7;5;0;5;7;8;12
2019-12-27 01:00:00;10;8;0;13;13;2;12;9;8;7
2019-12-27 01:15:00;13;7;1;6;2;1;4;5;5;9
2019-12-27 01:30:00;5;2;0;5;4;3;5;5;3;3
2019-12-27 01:45:00;9;2;0;7;5;1;5;5;1;9
2019-12-27 02:00:00;3;2;0;3;1;0;1;2;2;1
2019-12-27 02:15:00;7;4;0;7;6;6;7;6;4;6
2019-12-27 02:30:00;3;2;0;1;8;0;7;1;3;3
2019-12-27 02:45:00;3;2;1;1;2;0;2;1;1;2
2019-12-27 03:00:00;6;4;0;3;7;0;7;3;4;3
2019-12-27 03:15:00;3;3;1;3;5;1;5;2;2;1
2019-12-27 03:30:00;7;6;0;6;6;0;3;3;6;6
2019-12-27 03:45:00;4;4;1;0;5;1;5;1;3;3
2019-12-27 04:00:00;3;6;2;4;1;1;2;2;6;1
2019-12-27 04:15:00;4;3;1;3;4;0;3;4;4;3
2019-12-27 04:30:00;5;2;0;9;5;1;6;8;3;5
2019-12-27 04:45:00;4;2;0;1;4;1;5;1;4;4
2019-12-27 05:00:00;4;3;1;5;7;3;9;5;4;3
2019-12-27 05:15:00;11;8;1;11;21;2;19;12;8;11
2019-12-27 05:30:00;15;9;1;19;38;3;39;20;6;13
2019-12-27 05:45:00;5;3;0;17;33;3;33;16;1;5
2019-12-27 06:00:00;14;9;0;25;23;3;25;26;9;14
2019-12-27 06:15:00;20;14;0;26;27;1;28;22;16;18
2019-12-27 06:30:00;19;16;3;28;35;5;37;30;14;19
2019-12-27 06:45:00;19;9;0;32;28;3;28;32;8;16
2019-12-27 07:00:00;15;15;2;33;22;7;24;30;14;14
2019-12-27 07:15:00;26;22;4;41;28;5;29;33;21;19
2019-12-27 07:30:00;27;15;1;46;37;10;40;39;17;19
2019-12-27 07:45:00;31;25;5;46;37;9;39;37;26;29
2019-12-27 08:00:00;30;28;13;38;39;11;47;45;30;27
2019-12-27 08:15:00;34;32;7;46;48;15;56;39;32;25
2019-12-27 08:30:00;44;34;8;47;63;14;70;46;32;33
2019-12-27 08:45:00;48;30;14;47;62;12;62;46;34;41
2019-12-27 09:00:00;40;27;3;30;49;31;57;35;25;37
2019-12-27 09:15:00;46;33;15;50;56;15;56;43;33;36
2019-12-27 09:30:00;46;36;11;68;61;21;69;62;37;42
2019-12-27 09:45:00;53;48;16;65;82;25;82;59;50;49
2019-12-27 10:00:00;63;51;18;58;75;20;81;53;57;58
2019-12-27 10:15:00;63;51;19;78;69;22;79;72;52;51
2019-12-27 10:30:00;73;50;20;74;87;30;100;67;46;66
2019-12-27 10:45:00;57;50;20;51;73;19;80;51;50;56
2019-12-27 11:00:00;75;48;19;68;72;19;77;64;53;62
2019-12-27 11:15:00;64;68;27;66;62;22;73;54;68;62
2019-12-27 11:30:00;67;60;20;65;90;25;101;64;62;69
2019-12-27 11:45:00;62;62;20;97;84;21;87;90;61;65
2019-12-27 12:00:00;78;59;17;109;126;25;132;104;60;74
2019-12-27 12:15:00;72;78;18;75;89;18;94;77;75;66
2019-12-27 12:30:00;63;63;13;66;94;17;93;63;62;67
2019-12-27 12:45:00;71;52;19;88;91;14;100;74;50;65
2019-12-27 13:00:00;73;66;18;64;82;22;96;66;68;67
2019-12-27 13:15:00;97;80;22;103;127;18;130;91;90;90
2019-12-27 13:30:00;96;71;12;85;89;19;97;73;74;81
2019-12-27 13:45:00;96;50;16;92;94;16;96;92;57;79
2019-12-27 14:00:00;99;76;18;83;84;14;86;74;80;77
2019-12-27 14:15:00;101;72;15;91;102;14;100;91;76;92
2019-12-27 14:30:00;86;74;23;93;82;16;83;89;78;73
2019-12-27 14:45:00;71;56;18;108;102;24;117;103;63;66
2019-12-27 15:00:00;79;65;18;89;94;18;103;85;70;65
2019-12-27 15:15:00;64;69;20;91;96;15;96;88;71;63
2019-12-27 15:30:00;73;61;23;113;106;16;114;108;73;72
2019-12-27 15:45:00;75;63;23;85;80;14;83;81;72;70
2019-12-27 16:00:00;87;55;14;86;79;12;88;79;58;85
2019-12-27 16:15:00;70;83;16;96;97;27;103;90;60;67
2019-12-27 16:30:00;72;59;11;98;81;19;89;84;62;59
2019-12-27 16:45:00;77;45;20;76;93;18;95;78;52;67
2019-12-27 17:00:00;77;64;13;98;82;21;90;87;65;70
2019-12-27 17:15:00;83;63;13;96;90;12;91;83;61;87
2019-12-27 17:30:00;70;58;11;95;85;9;81;85;53;65
2019-12-27 17:45:00;64;57;8;80;72;19;74;78;58;59
2019-12-27 18:00:00;73;52;9;86;62;10;68;85;50;72
2019-12-27 18:15:00;67;51;15;62;64;10;67;68;48;68
2019-12-27 18:30:00;52;34;6;68;66;10;64;66;38;48
2019-12-27 18:45:00;54;41;11;65;55;12;59;51;44;43
2019-12-27 19:00:00;60;42;5;63;76;12;81;52;42;51
2019-12-27 19:15:00;82;30;8;56;56;10;60;55;28;42
2019-12-27 19:30:00;53;38;9;35;48;8;52;35;48;46
2019-12-27 19:45:00;45;39;8;44;48;10;49;44;38;37
2019-12-27 20:00:00;44;41;9;59;51;11;53;52;39;39
2019-12-27 20:15:00;43;42;4;43;52;12;52;39;42;36
2019-12-27 20:30:00;39;26;1;34;44;8;43;31;29;33
2019-12-27 20:45:00;31;17;5;30;39;9;39;30;20;32
2019-12-27 21:00:00;29;19;5;25;32;6;32;22;25;24
2019-12-27 21:15:00;41;31;1;22;39;6;40;23;33;34
2019-12-27 21:30:00;36;25;1;21;23;4;25;20;28;28
2019-12-27 21:45:00;30;19;2;19;20;8;22;21;22;28
2019-12-27 22:00:00;25;16;4;24;26;13;29;23;19;19
2019-12-27 22:15:00;20;20;3;20;26;11;24;19;21;19
2019-12-27 22:30:00;35;16;0;10;26;4;24;9;22;30
2019-12-27 22:45:00;22;18;5;20;26;6;28;17;19;21
2019-12-27 23:00:00;30;18;4;15;23;5;25;18;18;22
2019-12-27 23:15:00;22;14;0;13;16;3;17;13;12;18
2019-12-27 23:30:00;14;8;0;12;21;3;22;12;10;13
2019-12-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
