DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DB5);9(DB6);10(DB7);11(DC1);12(DC2);13(DD1);14(DD2);15(RES1);16(RES2);17(RES3)
2020-05-05 00:00:00;0;1;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-05 00:15:00;1;5;1;0;0;4;0;0;6;0;0;0;0;0;0;0;0
2020-05-05 00:30:00;1;3;3;3;0;2;1;0;2;2;0;0;0;0;0;0;0
2020-05-05 00:45:00;2;2;1;0;0;2;0;0;3;2;0;2;0;0;0;0;0
2020-05-05 01:00:00;0;6;2;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-05 01:15:00;0;2;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-05 01:30:00;0;2;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-05 01:45:00;2;4;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0
2020-05-05 02:00:00;0;0;0;0;0;3;0;0;3;0;0;0;0;0;0;0;0
2020-05-05 02:15:00;1;5;1;1;1;2;1;1;3;0;1;2;0;0;0;0;0
2020-05-05 02:30:00;1;1;1;1;1;2;1;0;3;1;0;0;0;0;0;0;0
2020-05-05 02:45:00;0;2;1;0;0;3;0;0;3;1;0;0;0;0;0;0;0
2020-05-05 03:00:00;1;5;0;0;0;4;0;0;5;0;0;1;0;0;0;0;0
2020-05-05 03:15:00;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-05-05 03:30:00;0;6;2;0;0;6;0;0;8;0;0;0;0;0;0;0;0
2020-05-05 03:45:00;0;1;1;0;0;5;0;0;6;0;0;0;0;0;0;0;0
2020-05-05 04:00:00;0;6;3;0;0;3;0;0;4;0;2;0;0;0;0;0;0
2020-05-05 04:15:00;0;3;1;1;0;2;1;0;4;1;0;0;0;0;0;0;0
2020-05-05 04:30:00;2;11;2;1;2;1;1;1;1;1;0;1;0;0;0;0;0
2020-05-05 04:45:00;2;6;1;0;0;10;0;0;11;2;1;1;0;0;0;0;0
2020-05-05 05:00:00;1;17;7;0;0;7;0;0;7;0;1;1;0;0;0;0;0
2020-05-05 05:15:00;1;15;7;1;1;10;2;0;12;0;0;1;0;0;0;0;0
2020-05-05 05:30:00;4;32;5;2;0;9;2;0;10;2;1;5;0;0;0;0;0
2020-05-05 05:45:00;10;33;10;5;1;23;4;0;26;4;1;1;0;0;0;0;0
2020-05-05 06:00:00;5;26;13;1;1;35;1;0;30;2;7;6;0;0;0;0;0
2020-05-05 06:15:00;7;31;17;3;2;64;2;0;63;5;2;2;0;0;0;0;0
