DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-09-02 00:00:00;11;7;0;0;0;5;10;0;2
2019-09-02 00:15:00;10;14;0;0;0;3;9;1;1
2019-09-02 00:30:00;19;5;0;0;0;10;10;2;1
2019-09-02 00:45:00;8;9;0;0;0;3;8;0;0
2019-09-02 01:00:00;13;11;0;0;0;2;12;0;1
2019-09-02 01:15:00;5;8;0;0;0;5;10;0;1
2019-09-02 01:30:00;9;9;0;0;0;5;7;0;0
2019-09-02 01:45:00;3;1;0;0;0;3;10;0;0
2019-09-02 02:00:00;11;5;0;0;0;5;9;0;1
2019-09-02 02:15:00;4;4;0;0;0;2;11;0;0
2019-09-02 02:30:00;6;5;0;0;0;7;10;2;0
2019-09-02 02:45:00;4;3;0;0;0;3;8;0;0
2019-09-02 03:00:00;6;4;0;0;0;6;17;0;0
2019-09-02 03:15:00;4;2;0;0;0;3;9;1;0
2019-09-02 03:30:00;4;2;0;0;0;4;6;0;0
2019-09-02 03:45:00;8;2;0;0;0;2;7;0;0
2019-09-02 04:00:00;4;3;0;0;0;5;10;0;1
2019-09-02 04:15:00;8;5;0;0;0;3;16;0;0
2019-09-02 04:30:00;8;4;0;0;0;8;27;1;0
2019-09-02 04:45:00;13;4;0;0;0;8;36;0;0
2019-09-02 05:00:00;23;12;0;0;0;9;38;2;3
2019-09-02 05:15:00;31;18;0;0;0;11;54;2;3
2019-09-02 05:30:00;43;17;0;0;0;22;92;9;10
2019-09-02 05:45:00;74;23;0;0;0;19;90;2;6
2019-09-02 06:00:00;67;43;0;0;0;18;114;9;20
2019-09-02 06:15:00;63;60;0;0;0;21;112;5;15
2019-09-02 06:30:00;73;67;0;0;0;12;156;10;16
2019-09-02 06:45:00;85;63;0;0;0;17;181;10;18
2019-09-02 07:00:00;99;116;0;0;0;20;147;6;13
2019-09-02 07:15:00;111;120;0;0;0;30;188;8;21
2019-09-02 07:30:00;121;117;0;0;0;29;186;16;23
2019-09-02 07:45:00;128;95;0;0;0;23;189;10;25
2019-09-02 08:00:00;111;99;0;0;0;15;177;10;20
2019-09-02 08:15:00;86;92;0;0;0;21;135;16;18
2019-09-02 08:30:00;113;82;0;0;0;27;158;12;17
2019-09-02 08:45:00;118;92;0;0;0;39;198;15;20
2019-09-02 09:00:00;89;62;0;0;0;26;163;12;20
2019-09-02 09:15:00;90;71;0;0;0;27;145;11;17
2019-09-02 09:30:00;87;70;0;0;0;12;145;6;13
2019-09-02 09:45:00;88;80;0;0;0;25;160;13;13
2019-09-02 10:00:00;92;66;0;0;0;29;164;11;12
2019-09-02 10:15:00;92;86;0;0;0;33;153;7;11
2019-09-02 10:30:00;121;89;0;0;0;26;163;7;12
2019-09-02 10:45:00;111;93;0;0;0;37;150;12;14
2019-09-02 11:00:00;108;107;0;0;0;41;166;77;19
2019-09-02 11:15:00;96;85;0;0;0;39;181;10;16
2019-09-02 11:30:00;136;102;0;0;0;45;157;12;17
2019-09-02 11:45:00;131;117;0;0;0;39;168;9;21
2019-09-02 12:00:00;137;108;0;0;0;47;159;15;17
