DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-01-19 00:00:00;1;6;0;22;21;10;7;15;13;2;1
2020-01-19 00:15:00;2;4;0;28;23;21;16;18;20;5;6
2020-01-19 00:30:00;2;1;1;23;22;17;11;14;12;4;4
2020-01-19 00:45:00;3;3;0;28;20;9;10;17;14;5;7
2020-01-19 01:00:00;1;4;3;26;20;5;6;11;13;4;4
2020-01-19 01:15:00;3;2;0;28;19;45;13;15;20;4;3
2020-01-19 01:30:00;3;3;2;23;17;5;7;7;9;1;2
2020-01-19 01:45:00;0;1;0;17;20;20;8;7;10;6;5
2020-01-19 02:00:00;1;1;2;18;16;25;8;8;4;2;2
2020-01-19 02:15:00;6;2;0;16;13;5;15;15;8;0;0
2020-01-19 02:30:00;0;0;1;8;6;1;3;7;8;4;3
2020-01-19 02:45:00;2;4;0;7;5;2;1;15;9;0;0
2020-01-19 03:00:00;1;0;0;10;5;3;5;6;3;0;1
2020-01-19 03:15:00;1;0;0;12;15;4;5;2;4;1;1
2020-01-19 03:30:00;1;1;1;9;8;2;3;7;5;1;1
2020-01-19 03:45:00;3;2;1;13;8;5;2;11;9;2;1
2020-01-19 04:00:00;0;0;0;8;11;4;2;5;4;1;1
2020-01-19 04:15:00;0;0;0;7;5;4;1;6;7;0;0
2020-01-19 04:30:00;0;1;0;5;5;2;2;5;6;2;2
2020-01-19 04:45:00;0;2;0;12;8;3;5;4;6;2;2
2020-01-19 05:00:00;0;2;0;7;3;0;1;4;8;3;2
2020-01-19 05:15:00;1;3;0;9;9;10;1;9;11;3;4
2020-01-19 05:30:00;2;4;2;8;11;12;0;19;12;0;0
2020-01-19 05:45:00;0;4;1;7;6;26;4;13;14;5;4
2020-01-19 06:00:00;2;2;0;8;4;9;1;5;6;1;1
2020-01-19 06:15:00;1;1;0;14;8;6;2;8;13;4;4
2020-01-19 06:30:00;0;4;1;7;3;1;6;6;9;3;3
2020-01-19 06:45:00;1;3;2;5;8;4;3;9;10;2;2
2020-01-19 07:00:00;1;2;0;17;6;4;3;5;10;4;3
2020-01-19 07:15:00;2;6;0;15;10;18;2;6;3;1;0
2020-01-19 07:30:00;1;5;0;5;3;3;0;17;10;2;2
2020-01-19 07:45:00;3;9;3;10;10;4;4;13;21;2;3
2020-01-19 08:00:00;0;3;2;13;4;1;6;14;9;1;1
2020-01-19 08:15:00;1;4;0;20;16;15;2;14;17;2;1
2020-01-19 08:30:00;0;5;0;17;13;9;9;18;14;2;2
2020-01-19 08:45:00;2;9;3;30;19;13;15;24;27;4;3
2020-01-19 09:00:00;1;13;0;23;21;9;10;18;20;2;1
2020-01-19 09:15:00;8;7;2;31;24;7;10;22;21;3;3
2020-01-19 09:30:00;4;7;0;34;12;2;13;23;27;6;5
2020-01-19 09:45:00;3;17;2;39;20;10;15;52;47;6;4
2020-01-19 10:00:00;6;15;1;44;21;4;15;47;32;7;5
2020-01-19 10:15:00;4;11;2;47;30;5;18;44;32;4;4
2020-01-19 10:30:00;2;12;0;47;22;9;15;42;31;2;2
2020-01-19 10:45:00;4;14;4;61;32;12;13;44;28;5;5
2020-01-19 11:00:00;2;17;3;50;28;44;18;43;31;5;4
2020-01-19 11:15:00;11;14;3;54;31;15;17;36;36;4;1
2020-01-19 11:30:00;6;12;0;51;34;7;17;47;40;6;6
2020-01-19 11:45:00;9;22;2;61;34;5;16;52;56;4;3
2020-01-19 12:00:00;4;15;0;69;46;13;25;40;34;2;2
2020-01-19 12:15:00;12;26;1;57;31;5;44;58;27;3;2
2020-01-19 12:30:00;10;12;0;47;31;6;29;32;30;4;4
2020-01-19 12:45:00;6;15;1;54;32;8;22;48;32;6;2
2020-01-19 13:00:00;5;15;3;57;35;7;17;37;35;2;3
2020-01-19 13:15:00;5;23;4;99;56;19;35;49;39;6;5
2020-01-19 13:30:00;6;15;2;75;59;20;32;61;41;5;4
2020-01-19 13:45:00;7;17;3;62;43;10;28;65;41;5;5
2020-01-19 14:00:00;8;21;2;70;42;24;37;49;35;4;4
2020-01-19 14:15:00;8;14;2;59;38;34;23;57;50;9;7
2020-01-19 14:30:00;9;16;0;80;31;39;20;56;36;2;2
2020-01-19 14:45:00;3;14;4;68;33;52;27;32;41;2;2
2020-01-19 15:00:00;10;22;1;70;53;39;28;44;42;3;2
2020-01-19 15:15:00;5;18;3;60;38;13;26;47;44;3;3
2020-01-19 15:30:00;3;15;0;63;34;39;32;39;35;5;4
2020-01-19 15:45:00;7;16;2;56;26;23;23;52;36;3;4
2020-01-19 16:00:00;7;12;0;57;43;39;36;43;28;3;2
2020-01-19 16:15:00;5;22;2;65;50;13;26;47;30;11;6
2020-01-19 16:30:00;5;19;0;64;57;9;24;31;33;4;3
2020-01-19 16:45:00;8;20;2;68;40;7;30;50;33;5;4
2020-01-19 17:00:00;6;22;1;66;45;16;29;61;42;3;2
2020-01-19 17:15:00;10;14;1;73;51;62;28;50;38;9;7
2020-01-19 17:30:00;8;9;1;68;49;40;35;49;43;8;5
2020-01-19 17:45:00;11;11;5;51;46;37;39;48;47;11;10
2020-01-19 18:00:00;4;11;0;63;43;64;41;31;40;6;5
2020-01-19 18:15:00;7;13;1;40;31;28;31;42;30;7;5
2020-01-19 18:30:00;5;14;0;52;40;48;42;39;43;4;4
2020-01-19 18:45:00;3;24;4;51;26;55;34;49;45;6;6
2020-01-19 19:00:00;7;14;0;45;35;37;34;46;32;4;4
2020-01-19 19:15:00;4;17;1;45;32;103;34;52;38;1;1
2020-01-19 19:30:00;3;15;2;53;36;32;24;44;41;11;7
2020-01-19 19:45:00;7;19;3;42;33;14;32;40;34;7;4
2020-01-19 20:00:00;6;10;3;50;34;12;28;37;33;4;4
2020-01-19 20:15:00;5;8;1;37;29;9;24;32;32;8;6
2020-01-19 20:30:00;7;9;0;29;35;20;17;27;28;8;7
2020-01-19 20:45:00;10;12;1;37;37;13;30;28;23;6;7
2020-01-19 21:00:00;1;9;1;35;33;13;16;25;29;12;9
2020-01-19 21:15:00;2;7;2;47;28;7;22;31;15;5;6
2020-01-19 21:30:00;1;7;0;25;21;12;21;15;13;2;2
2020-01-19 21:45:00;6;3;1;38;23;8;14;24;29;9;7
2020-01-19 22:00:00;1;6;0;35;22;9;11;18;14;2;2
2020-01-19 22:15:00;1;3;1;21;17;7;9;18;16;5;5
2020-01-19 22:30:00;3;8;0;13;16;5;8;16;23;6;9
2020-01-19 22:45:00;2;3;1;18;19;13;17;16;11;2;2
2020-01-19 23:00:00;2;4;0;25;11;4;4;9;14;8;8
2020-01-19 23:15:00;3;2;1;13;12;6;8;9;4;0;0
2020-01-19 23:30:00;0;2;0;10;9;5;5;8;9;1;1
2020-01-19 23:45:00;1;1;0;12;5;17;3;6;4;2;1
