2019-10-14 09:15:00;73;61;9;34;0;136;20;5;0;0;0
2019-10-14 09:30:00;63;53;24;33;0;127;14;0;0;0;0
2019-10-14 09:45:00;93;84;20;41;0;113;24;0;0;0;0
2019-10-14 10:00:00;88;86;11;36;0;105;21;0;0;0;0
2019-10-14 10:15:00;84;78;17;31;0;109;24;0;0;0;0
2019-10-14 10:30:00;86;85;21;30;0;108;34;0;0;0;0
2019-10-14 10:45:00;77;76;25;42;0;95;22;0;0;0;0
2019-10-14 11:00:00;86;68;22;45;0;87;22;0;1;1;0
2019-10-14 11:15:00;86;70;21;37;0;88;18;0;0;1;0
2019-10-14 11:30:00;79;78;24;50;0;82;23;0;0;0;0
2019-10-14 11:45:00;88;91;19;41;0;88;26;3;4;0;0
2019-10-14 12:00:00;95;90;35;38;0;104;33;4;0;0;3
2019-10-14 12:15:00;94;94;31;35;0;114;23;0;5;0;0
2019-10-14 12:30:00;86;79;20;48;0;90;45;0;0;2;0
2019-10-14 12:45:00;93;94;26;43;0;105;24;0;1;0;0
2019-10-14 13:00:00;85;90;20;42;0;115;23;2;5;0;0
2019-10-14 13:15:00;102;86;27;51;0;160;26;2;0;0;0
2019-10-14 13:30:00;100;90;24;45;0;150;20;0;0;0;0
2019-10-14 13:45:00;92;92;26;41;0;143;20;0;0;0;0
2019-10-14 14:00:00;98;117;19;43;0;98;25;0;0;0;0
2019-10-14 14:15:00;169;180;31;49;0;104;31;0;0;0;0
2019-10-14 14:30:00;155;193;21;46;0;111;23;0;0;0;0
2019-10-14 14:45:00;143;148;26;49;0;94;19;5;0;1;0
2019-10-14 15:00:00;135;143;19;45;0;92;23;1;0;0;0
2019-10-14 15:15:00;160;160;27;42;0;94;23;0;0;1;0
2019-10-14 15:30:00;137;166;30;35;0;114;28;0;0;0;0
2019-10-14 15:45:00;147;158;28;43;0;108;26;0;0;0;0
2019-10-14 16:00:00;144;146;30;41;0;113;39;0;17;6;0
2019-10-14 16:15:00;149;154;43;45;0;101;29;3;2;0;0
2019-10-14 16:30:00;168;165;47;43;0;117;37;0;0;0;0
2019-10-14 16:45:00;154;166;44;57;0;116;32;1;0;0;0
2019-10-14 17:00:00;128;136;33;56;0;131;28;0;0;5;1
2019-10-14 17:15:00;144;164;23;50;0;109;37;3;5;0;2
2019-10-14 17:30:00;142;140;32;47;0;96;25;0;0;0;0
2019-10-14 17:45:00;138;141;32;41;0;103;24;0;0;0;0
2019-10-14 18:00:00;130;148;24;49;0;87;32;0;0;0;0
2019-10-14 18:15:00;111;121;31;37;0;94;14;6;0;0;0
2019-10-14 18:30:00;108;105;23;46;0;91;23;7;2;0;0
2019-10-14 18:45:00;90;111;19;35;0;69;24;46;0;0;0
2019-10-14 19:00:00;72;75;21;39;0;73;21;0;0;0;0
2019-10-14 19:15:00;84;81;19;33;0;54;24;5;10;1;0
2019-10-14 19:30:00;67;66;19;31;0;49;15;0;2;0;0
2019-10-14 19:45:00;56;46;15;31;0;53;12;0;0;0;0
2019-10-14 20:00:00;61;64;22;20;0;43;7;0;0;0;0
2019-10-14 20:15:00;57;55;15;20;0;55;15;0;3;0;0
2019-10-14 20:30:00;43;41;8;12;0;39;7;2;0;0;0
2019-10-14 20:45:00;39;29;15;9;0;58;16;0;0;0;0
2019-10-14 21:00:00;35;25;6;16;0;85;8;0;0;1;0
2019-10-14 21:15:00;44;37;9;15;0;103;15;0;0;0;0
2019-10-14 21:30:00;34;31;8;27;0;40;8;0;0;0;0
2019-10-14 21:45:00;75;76;12;26;0;27;2;12;0;0;0
2019-10-14 22:00:00;93;127;18;22;0;36;1;0;0;0;0
2019-10-14 22:15:00;70;76;18;12;0;34;6;0;0;0;0
2019-10-14 22:30:00;47;29;7;10;0;13;3;3;0;0;0
2019-10-14 22:45:00;30;15;7;5;0;13;3;5;0;0;0
2019-10-14 23:00:00;11;12;5;4;0;16;3;0;0;0;0
2019-10-14 23:15:00;15;17;3;3;0;17;1;0;0;0;0
2019-10-14 23:30:00;6;9;3;3;0;12;2;0;0;0;0
2019-10-14 23:45:00;3;7;3;2;0;11;3;0;0;0;0
