DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-05-21 00:00:00;12;7;5;5;1;8;2;1;1
2020-05-21 00:15:00;15;15;15;5;2;19;4;1;4
2020-05-21 00:30:00;14;15;8;3;2;10;7;1;3
2020-05-21 00:45:00;7;11;11;4;1;15;8;0;0
2020-05-21 01:00:00;9;5;6;3;0;6;4;0;0
2020-05-21 01:15:00;4;8;4;2;3;14;3;0;0
2020-05-21 01:30:00;1;7;7;1;1;7;6;0;0
2020-05-21 01:45:00;4;2;3;1;2;7;5;0;0
2020-05-21 02:00:00;8;4;6;2;3;7;4;0;2
2020-05-21 02:15:00;2;2;4;2;0;6;3;0;0
2020-05-21 02:30:00;5;6;6;2;0;4;5;0;0
2020-05-21 02:45:00;7;4;2;0;0;3;1;0;0
2020-05-21 03:00:00;3;2;1;1;0;2;0;1;1
2020-05-21 03:15:00;2;3;2;0;0;3;1;0;1
2020-05-21 03:30:00;2;1;1;1;0;2;3;0;0
2020-05-21 03:45:00;0;0;0;0;1;8;2;0;0
2020-05-21 04:00:00;1;2;5;2;1;6;4;0;0
2020-05-21 04:15:00;5;4;2;0;0;4;1;1;2
2020-05-21 04:30:00;3;2;3;1;1;3;3;1;0
2020-05-21 04:45:00;1;0;1;0;0;3;1;0;0
2020-05-21 05:00:00;3;1;1;0;0;5;1;0;0
2020-05-21 05:15:00;2;2;8;0;0;7;9;2;3
2020-05-21 05:30:00;6;8;7;2;2;6;2;0;1
2020-05-21 05:45:00;2;5;7;2;4;17;12;0;1
2020-05-21 06:00:00;9;6;6;2;3;19;7;0;0
2020-05-21 06:15:00;8;8;11;5;2;10;6;1;1
2020-05-21 06:30:00;8;6;6;2;1;10;3;0;0
2020-05-21 06:45:00;8;8;8;3;5;19;9;1;3
2020-05-21 07:00:00;8;7;9;4;0;15;8;0;1
2020-05-21 07:15:00;8;3;8;0;0;22;7;1;2
2020-05-21 07:30:00;11;5;9;1;1;17;11;2;3
2020-05-21 07:45:00;7;6;16;3;0;10;13;1;1
2020-05-21 08:00:00;14;5;9;2;2;24;10;1;4
2020-05-21 08:15:00;11;9;16;3;1;19;12;1;6
2020-05-21 08:30:00;19;13;14;3;1;23;16;8;9
2020-05-21 08:45:00;14;9;16;1;0;29;13;5;9
2020-05-21 09:00:00;13;11;23;7;8;32;27;6;10
2020-05-21 09:15:00;19;26;31;5;6;30;23;8;11
2020-05-21 09:30:00;25;25;29;6;10;38;27;4;5
2020-05-21 09:45:00;30;29;36;11;9;43;35;10;14
2020-05-21 10:00:00;28;24;18;4;11;39;22;10;5
2020-05-21 10:15:00;35;25;30;4;10;55;33;8;18
2020-05-21 10:30:00;29;33;42;12;13;57;37;25;9
2020-05-21 10:45:00;25;37;34;14;6;51;26;9;15
2020-05-21 11:00:00;34;33;25;10;10;47;27;13;18
2020-05-21 11:15:00;34;33;24;9;11;57;26;8;11
2020-05-21 11:30:00;34;37;38;4;10;43;26;10;10
