DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-01-20 00:00:00;9;6;2;3;3;0;2;1;2;1;0;0;0;0;0;0;0
2020-01-20 00:15:00;4;1;4;5;2;0;1;1;5;3;0;0;0;0;0;0;0
2020-01-20 00:30:00;6;2;0;4;4;4;1;3;4;1;0;0;0;0;0;0;0
2020-01-20 00:45:00;10;2;2;3;2;1;4;6;6;0;0;0;0;0;0;0;0
2020-01-20 01:00:00;4;3;0;3;0;3;1;2;0;2;0;0;0;0;0;0;0
2020-01-20 01:15:00;2;1;2;3;1;0;0;0;0;1;0;0;0;0;0;0;0
2020-01-20 01:30:00;4;1;1;2;0;0;1;1;1;2;0;0;0;0;0;0;0
2020-01-20 01:45:00;6;2;3;2;0;1;0;0;1;1;0;0;0;0;0;0;0
2020-01-20 02:00:00;0;0;2;2;2;2;4;2;2;3;0;0;0;0;0;0;0
2020-01-20 02:15:00;0;0;1;1;0;1;1;0;2;2;0;0;0;0;0;0;0
2020-01-20 02:30:00;2;0;0;0;0;1;3;1;2;0;0;0;0;0;0;0;0
2020-01-20 02:45:00;8;0;0;0;0;0;1;3;2;2;0;0;0;0;0;0;0
2020-01-20 03:00:00;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0
2020-01-20 03:15:00;3;1;0;2;0;0;0;1;1;2;0;0;0;0;0;0;0
2020-01-20 03:30:00;2;2;1;0;0;0;2;2;1;0;0;0;0;0;0;0;0
2020-01-20 03:45:00;1;0;1;1;0;1;1;0;3;3;0;0;0;0;0;0;0
2020-01-20 04:00:00;8;1;2;1;0;1;1;2;5;2;0;0;0;0;0;0;0
2020-01-20 04:15:00;12;2;2;4;0;0;1;2;3;6;0;0;0;0;0;0;0
2020-01-20 04:30:00;26;2;7;7;1;0;3;2;5;3;0;0;0;0;0;0;0
2020-01-20 04:45:00;32;1;8;11;1;1;5;8;9;15;0;0;0;0;0;0;0
2020-01-20 05:00:00;48;3;19;29;2;2;3;5;9;9;0;0;0;0;0;0;0
2020-01-20 05:15:00;128;2;48;81;2;2;16;7;10;14;0;0;0;0;0;0;0
2020-01-20 05:30:00;91;4;49;74;2;4;21;21;32;30;0;0;0;0;0;0;0
2020-01-20 05:45:00;69;6;41;47;2;2;17;10;14;12;0;0;0;0;0;0;0
2020-01-20 06:00:00;52;12;43;56;4;6;19;17;23;23;0;0;0;0;0;0;0
2020-01-20 06:15:00;56;8;45;66;4;14;18;19;20;8;0;0;0;0;1;0;0
2020-01-20 06:30:00;69;10;58;78;4;8;23;37;111;23;0;0;0;0;0;0;0
2020-01-20 06:45:00;89;11;69;78;10;3;38;24;28;36;0;0;0;0;0;0;0
2020-01-20 07:00:00;81;7;60;81;5;13;26;24;23;19;0;0;0;0;1;0;0
